product_id,v_prod,n_units,dom_unit,dom_share,千克,个,UNKNOWN,套,立方米,千瓦时,千米,OTHER,箱,项,盒,次,平方米,批,瓶,月,包,瓦,袋,桶,笔,份,元,副,卷,单,罐,期,票,车,令,伏安
109060701,6.72827e+08,18,套,0.8110,747918,1.07243e+08,7.81717e+06,5.45641e+08,,,75527.9,605204,83566,2.13869e+06,569919,5.05366e+06,,2.25845e+06,372713,90000,73194.5,,22950,23625,,,8200,1786,,,,,,,,
106051205,6.71052e+08,19,个,0.8513,1.08242e+07,5.71235e+08,7.24258e+06,1.0875e+07,1.10317e+06,,40774,6.65144e+07,443754,954.5,111408,,124892,2.19258e+06,1155.96,,49468.5,,1052.9,,,32971.8,,216609,40916.6,346,,,,,,
109042199,6.64777e+08,19,个,0.8720,6.36625e+06,5.79667e+08,2.0796e+06,6.78764e+07,,433072,2.15675e+06,1.16893e+06,20492.4,228076,1.73647e+06,5690,81900,1.56486e+06,531976,,8691,,1389.8,3806,,,,705427,140755,,,,,,,
304080204,6.63858e+08,12,UNKNOWN,0.6677,71173.8,1.15491e+07,4.43281e+08,,,,280,3.77027e+06,,4.87923e+07,,3.12812e+07,,7.2357e+06,,1.00934e+08,,,,,6.12122e+06,13200,1.08087e+07,,,,,,,,,
105020105,6.63055e+08,21,个,0.7089,5.09338e+07,4.70024e+08,8.82817e+06,7.87396e+07,3.91407e+06,453040,4.57142e+06,2.6835e+07,3.86535e+06,6353.1,212311,,2.7539e+06,8.35323e+06,10749.4,,305847,,1.12758e+06,1329,,156100,97000,1.3079e+06,558780,,,,,,,
109060301,6.61869e+08,18,个,0.8123,144000,5.37646e+08,3.00349e+06,8.87682e+07,,1.0267e+07,452395,1.83141e+07,3500,344735,48494,5760.8,6397.44,2.66419e+06,140,,,,,,2500,,6953,2237,188407,,,,,,,
109012907,6.61295e+08,21,个,0.6819,6.54427e+06,4.50966e+08,5.20194e+06,1.76332e+08,2.22534e+06,5090.28,537136,3.7485e+06,7062.1,4.93704e+06,690,169371,687427,4.62761e+06,325643,3200,530,,2.56261e+06,2.36366e+06,,,,40896.6,,,8242.26,,,,,
109010504,6.61065e+08,18,个,0.9782,653455,6.46664e+08,979167,1.07621e+07,3420.51,,7048,272098,2040,900,6418.3,41250,1502,1.56034e+06,2615,,364,,,67050,,,,39008,1809,,,,,,,
102050399,6.54753e+08,19,千克,0.9064,5.93448e+08,1.79173e+07,742234,1.48365e+07,1.03888e+07,142534,970378,5.11911e+06,299086,846372,,37120,6.82943e+06,779789,637423,,1.06484e+06,,664640,25170,,,,3980,16,,,,,,,
101010301,6.54247e+08,21,千克,0.7692,5.03279e+08,4.31916e+06,1.89143e+06,129582,1.95808e+06,7770,355540,1.53649e+06,3.60458e+07,1.99209e+06,4.4416e+06,27035,,2.55847e+06,5.80138e+06,,989863,,1.78372e+07,6.98287e+07,,78287.3,19550,335,,,1.14979e+06,,,,,
103010301,6.5405e+08,17,千克,0.7505,4.90837e+08,6.69552e+07,1.6781e+06,269209,,,7995,4.04668e+06,6.8386e+07,,1.57603e+06,1744.4,,1.87691e+06,919334,,3.45681e+06,,1.12618e+07,730685,,598.54,,,2200,,2.04282e+06,,,,,
109025301,6.52999e+08,21,个,0.4977,1.35976e+07,3.24973e+08,5.72806e+07,1.8393e+08,154500,,7.89937e+06,1.23729e+07,13839.6,1.96635e+07,7604,518553,2.14816e+06,2.71333e+07,2.98569e+06,,5607.6,,390,57424,,1565.7,,134026,116630,5250,,,,,,
109011214,6.50189e+08,22,个,0.4784,1.95306e+07,3.11029e+08,1.10824e+07,2.50594e+08,2350,98684.1,2.59298e+07,9.68802e+06,371160,9.585e+06,376,2.09057e+06,100732,5.58607e+06,39,942209,2144.4,,120,74314.3,,,,3.44953e+06,31311,,561.6,,,,,
103010502,6.49181e+08,13,千克,0.9497,6.16548e+08,1.73901e+06,701473,,8553.37,,,307461,2.27132e+07,,22885.2,,,22285,2.90016e+06,,1852.48,,600,3.26542e+06,,,,,,,949915,,,,,
106010304,6.48364e+08,19,千克,0.4449,2.88445e+08,1.34634e+08,571372,3.54022e+06,200710,,2.31524e+07,6.83968e+06,4.82325e+06,,604945,,1.13024e+08,258271,2332.7,,4.43721e+06,,154605,155712,,2310.47,,,4.17581e+07,,5083,,,,2.57552e+07,
109012500,6.47662e+08,21,个,0.6470,2.37359e+07,4.19018e+08,1.40088e+07,1.60847e+08,197074,,4.006e+06,1.28467e+07,575313,4240,127556,39197.7,4.28169e+06,4.29475e+06,34573.5,,548312,,6907.44,28083.1,128740,,,1.51708e+06,1.40701e+06,,9147.5,,,,,
109020605,6.41412e+08,14,个,0.4115,1.15509e+08,2.63926e+08,1.44256e+07,2.30686e+08,32650,,386150,1.20989e+06,40520,1.2977e+07,,,,1.12911e+06,7380,,,,,9752,,,,1.06946e+06,2880,,,,,,,
109024705,6.40792e+08,13,个,0.7825,1.05871e+06,5.01433e+08,390301,6.79661e+07,,,300,2.18858e+07,,15000,4.636e+07,,,877502,364413,,84818.5,,23973.8,,,,,332244,,,,,,,,
107020208,6.40614e+08,8,千克,0.9991,6.40051e+08,26860.2,171900,,,,,267648,,,40,,,,24009.7,,546.06,,,71948.6,,,,,,,,,,,,
104020120,6.40442e+08,14,个,0.9874,673351,6.32394e+08,3.39558e+06,1.75279e+06,6300,504463,,629905,11790,,43656,,,787900,,,11580,,398,,,,,39149.4,191160,,,,,,,
101011503,6.39188e+08,15,千克,0.7727,4.93872e+08,3.57564e+07,6.17575e+06,214207,,,6460,4.00202e+06,2.96636e+06,,3.34667e+07,,,2.89588e+06,618458,,3.43568e+06,,4.285e+07,5.28922e+06,,349927,,,,,7.28826e+06,,,,,
106050999,6.37138e+08,10,个,0.7530,1.16381e+08,4.79748e+08,1.04516e+07,393850,,,,5.68616e+06,,,4560,,,9.95075e+06,,,111580,,,24,,,,1.44105e+07,,,,,,,,
109060601,6.34341e+08,21,个,0.8173,3.89694e+06,5.18471e+08,2.56019e+06,1.03358e+08,34500,,17830,2.48553e+06,9500,37275.8,65150,606969,8280,422544,817258,,9121.66,,3990,40274,600,,,1.42439e+06,61660,,10536,,,,,
105010501,6.31208e+08,20,个,0.3605,3.31124e+06,2.27544e+08,1.73358e+07,1.69233e+08,1.44118e+07,6540,2.20536e+07,1.52149e+07,32765.2,1.0801e+07,,48400,1.35505e+08,1.04363e+07,563.77,,1.64549e+06,,1.05975e+06,15950,,,2.50559e+06,45261.7,858,,,,,,,
109060205,6.29793e+08,18,个,0.7969,1.53886e+07,5.01905e+08,2.30526e+07,7.72146e+07,,,452206,7.41647e+06,11600,668834,74633.8,283454,15744,2.8413e+06,4350,,25257,,,,10300,,,66100.2,111645,,,,,250058,,
107030104,6.27946e+08,16,千克,0.8525,5.35345e+08,6.33571e+06,551302,56134.5,,,,1.09795e+06,18800,,5.50171e+07,,,1.55543e+07,1.15155e+07,,58720.2,,1.70989e+06,572103,,34200,,14.25,47330,,31516.4,,,,,
103020801,6.24991e+08,14,箱,0.3825,47551.4,6.56541e+07,1.76105e+06,983815,,,,4.63113e+07,2.39041e+08,,2.30263e+07,,,134467,208268,,206945,,3.17858e+06,1.98761e+07,,20661.5,,,,,2.24541e+08,,,,,
109041101,6.24806e+08,17,个,0.7983,9.32717e+07,4.98811e+08,502692,1.18713e+07,,,7.12317e+06,8.57861e+06,15967,,4742.17,200,2.25069e+06,738139,3440,,31247.2,,2421.9,159049,,,,439611,1.00124e+06,,,,,,,
107020902,6.24698e+08,22,千克,0.8120,5.07279e+08,1.48556e+07,1.01053e+06,372834,6.43158e+06,,931553,1.18149e+07,730354,,869685,540,731219,689161,4.32518e+07,832118,5.52273e+06,,963988,1.89209e+07,,2750,,350,745213,,4.98158e+06,,,,3.75968e+06,
107040103,6.24482e+08,16,千克,0.9844,6.14712e+08,3.84997e+06,42211,172817,,,1.86968e+06,201400,10780,,4805,,2.71771e+06,38000,192,,3467,,308,97,,,,300,858328,,,,,,,
108040703,6.23145e+08,16,个,0.8386,185517,5.22558e+08,6.57452e+06,1.54235e+06,,,950,3.98846e+06,4.08962e+07,,4.71662e+07,,,1734.38,16754.9,,63360,,62377,,,56288.8,,29232.5,3400,,113.12,,,,,
109020701,6.2037e+08,14,个,0.3428,1.68879e+07,2.12678e+08,1.71159e+08,1.72286e+08,7.14627e+06,,65667,3.02566e+07,104066,3.23e+06,,,203561,6.30849e+06,7250,,23800,,,,,,,12723.6,,,,,,,,
107060301,6.19168e+08,22,千米,0.3670,4.94988e+07,1.03068e+08,1.82913e+07,3.19242e+07,8.2243e+07,,2.2724e+08,2.97774e+07,1.22066e+06,2.19518e+06,101190,22000,6.13216e+07,1.09301e+07,227455,,238341,,34852.9,37930.4,38400,,4000,48109.7,658393,,47386.6,,,,,
108040702,6.18288e+08,23,个,0.5402,5.63563e+06,3.33977e+08,3.29186e+07,2.17611e+08,2412.46,72372.2,380921,7.61942e+06,1.04706e+07,,4.47885e+06,701,13314.3,3.12763e+06,53444.1,,145437,,6836.12,3517,,33708.4,,1.14665e+06,465210,661.1,1053.23,,,,123948,
109031700,6.15292e+08,16,个,0.9675,1.335e+06,5.95325e+08,3.69398e+06,7.40145e+06,320,,253,1.07818e+06,394642,58200,129,119705,,4.10754e+06,640,,,,,5080,,,,1.76788e+06,3600,,,,,,,
109042699,6.14626e+08,18,个,0.5711,1.75444e+07,3.5102e+08,3.87221e+06,2.18723e+08,,,1.19536e+07,6.79259e+06,9104,1.54053e+06,14015,117420,190394,1.89518e+06,446,,6805,,85,18456,,,,622109,306152,,,,,,,
109025499,6.12848e+08,16,批,0.8030,6.58693e+06,4.45636e+07,1.44391e+07,3.83013e+07,1400,,4.62147e+06,7.47079e+06,,2.662e+06,7372.68,9100,2.06454e+06,4.92092e+08,,,,,492,1715,,,,6400,19602.3,,,,,,,
109060511,6.12085e+08,22,个,0.5905,219201,3.61434e+08,3.59444e+06,2.05025e+08,45241.2,,316562,5.55445e+06,1.3628e+06,132620,9.4181e+06,762874,,6.00911e+06,5.2071e+06,20000,9.88506e+06,,301777,142549,850,120050,,1.97941e+06,124637,,429698,,,,,
109040903,6.10999e+08,16,千米,0.6584,5.1625e+06,7.15389e+07,2.92313e+06,4.95136e+06,,,4.02292e+08,4.93074e+07,4.80232e+07,4797,28711,4869.96,22550,1.41561e+07,,,5188,,42.01,,,,,199472,1.23787e+07,,,,,,,
109061908,6.10183e+08,20,个,0.8388,834021,5.11839e+08,1.78581e+07,5.6702e+07,31500,,23751.3,1.11727e+06,20150,23005,159443,47742.1,3.54094e+06,1.71508e+07,233037,,44567.2,,,162836,1404,88882,,289586,15083.8,,,,,,,
108040399,6.09163e+08,22,个,0.7453,4.66395e+07,4.53993e+08,3.47464e+06,2.11734e+07,10840,,5.12195e+07,4.50286e+06,127799,88487,699356,600719,79050.4,1.51786e+07,180118,,8541.82,,226.21,97540,,22599.1,7692,1.06896e+07,345357,,23760,,,,,
109024903,6.08073e+08,17,套,0.4527,3.31348e+07,2.46301e+08,4.17452e+07,2.7529e+08,82300,,386099,5.71793e+06,15363.8,2.50722e+06,67110,66436,,2.51584e+06,,,7526.58,,,22220,,,,208270,4426.75,,,,,1500,,
109040404,6.07237e+08,12,个,0.9336,422636,5.66944e+08,2.26033e+06,3.72508e+07,,,10003,198758,,,80,,,110759,,,6550,,,225,,,,31997,68,,,,,,,
109062403,6.06254e+08,15,个,0.8905,515535,5.39852e+08,1.9657e+06,3.80546e+07,,,8993,4.03158e+06,2.65678e+06,48198.7,66007,13140,63450,4.84428e+06,,,,,158.6,,,,,1.41319e+07,1160,,,,,,,
107020114,6.05974e+08,16,千克,0.9556,5.79077e+08,2.1329e+07,1.19619e+06,85607,,,3900,34221.9,1440,,36,2305.05,261430,,3.3487e+06,,2190,,457.5,325551,,,,,100925,,205026,,,,,
108012703,6.02825e+08,16,千克,0.8595,5.18103e+08,3.52419e+07,2.05775e+06,1.3182e+06,177689,,2.07938e+07,1.76848e+06,,,337701,,2.27014e+07,166461,1510,,91258.8,,34000,13381.2,,,,5390,12184,,,,,,,
104020501,6.01989e+08,19,个,0.7920,2.45533e+06,4.76779e+08,1.12338e+07,3.09367e+06,,,3.56277e+06,1.02154e+08,129808,6921.54,799736,40,15660,439941,33999.6,,488103,,616667,2050,,17962.5,,125568,33931.7,,,,,,,
108041101,6.00432e+08,20,千克,0.8541,5.12812e+08,2.78722e+07,1.54834e+06,1.72993e+07,23160,42015.2,6.06143e+06,5.13278e+06,2.94532e+06,516.78,60722.1,1200,1.09623e+07,1.57872e+06,300,,198273,,69451,1630,,,,105375,1.3717e+07,,,,,,,
106040606,5.98121e+08,18,个,0.9133,6.12812e+06,5.46259e+08,3.23129e+06,8.06194e+06,,,1.15833e+06,8.01771e+06,39994.3,,2.20686e+06,,116700,6.79067e+06,14815.2,,512284,,97501.5,831.5,,50000,,1.46101e+07,770408,,54395.7,,,,,
106040805,5.97873e+08,18,套,0.5362,7.77489e+06,2.54649e+08,2.50493e+06,3.20603e+08,6.6454e+06,,104601,549691,325237,,2.03182e+06,,5568.89,848688,51.63,,14642.4,,25558.9,218797,,2893.12,,1.56838e+06,75,,,,,,,
108040302,5.95947e+08,23,个,0.5966,4.65561e+07,3.55553e+08,3.52414e+06,1.14592e+08,458582,5867.89,9.29293e+06,6.59982e+06,8.26397e+06,1.42081e+06,4.64235e+06,95463.5,797423,2.52662e+07,681256,,246538,,56769.1,1.27141e+06,,280,7.02,1.54395e+07,1.17133e+06,,10524.5,,,,,
101049900,5.93949e+08,17,千克,0.6211,3.68882e+08,6.93021e+07,1.45917e+07,7.49784e+06,74002.7,17550.5,,3.79701e+06,9.2707e+06,,4.00325e+07,,,5.71683e+07,561402,,4.94673e+06,,1.49527e+07,382039,,2.41449e+06,,,601.48,,56807,,,,,
108040412,5.93102e+08,24,个,0.6836,2.71404e+07,4.05429e+08,2.84253e+06,9.98919e+07,6214,76587.3,4.29127e+06,1.74794e+07,336929,1.64613e+06,1.87056e+06,69322.2,166879,2.1502e+07,834023,,2.22616e+06,,970960,713481,172,,,3.74414e+06,1.83992e+06,50,24055.9,,,330,,
109025299,5.91679e+08,27,套,0.4539,4.06572e+07,1.486e+08,5.31787e+07,2.68539e+08,1.71591e+07,448806,1.74515e+06,3.19219e+06,1.15383e+06,9.4286e+06,2.68774e+06,4.65919e+06,2.04363e+06,2.08871e+07,371972,4.25134e+06,105258,,7.96993e+06,1.55545e+06,71238.6,159501,1.26316e+06,220950,681368,4575,561794,82188,,,,
102050401,5.89753e+08,19,千克,0.9188,5.41894e+08,1.37989e+07,7.07571e+06,495045,9.39566e+06,,9877,1.83711e+06,145265,,139392,400,8.09227e+06,697944,101668,,3.62108e+06,,681076,1.37546e+06,,,,1651,130688,,260204,,,,,
103030902,5.88609e+08,15,个,0.4727,1.75518e+08,2.78261e+08,4.7581e+06,442464,,,19764.1,1.06274e+07,9.02672e+07,,1.30765e+06,,,6.56907e+06,8.45938e+06,,6.4264e+06,,2.55866e+06,2.36982e+06,,,,,3694.78,,1.02116e+06,,,,,
109011602,5.8755e+08,19,套,0.4308,2.27969e+07,2.12195e+08,6.38917e+06,2.53117e+08,1.44246e+06,,3.76439e+06,4.2656e+07,7683.2,1.99792e+06,159487,123568,1.26168e+07,2.90069e+07,,,3283.13,,,8167,,,20479,283395,18338.2,,943045,,,,,
103010601,5.87438e+08,14,千克,0.9586,5.63143e+08,908491,1.1592e+06,17697,,,,71941,177732,,881433,,,1020,195444,,3.50868e+06,,1.52365e+07,17140,,53340,,,,,2.06727e+06,,,,,
103030706,5.85958e+08,18,箱,0.3408,2.07003e+06,4.01642e+07,3.26412e+06,2.32521e+07,323632,,12150,4.46465e+07,1.9972e+08,,1.66608e+08,26379.2,,4.45879e+06,3.64027e+07,37350,2.16799e+07,,2.51982e+07,973967,,673578,,,,,1.64459e+07,,,,,
109040604,5.8514e+08,20,个,0.8171,1.85817e+06,4.78138e+08,3.93668e+06,8.8862e+07,,,7.25666e+06,3.69471e+06,150,157443,20438.4,490,649654,405113,29302.5,,3175.56,,2434,22858.8,,540,,24254.9,78236,,260,,,,,
106051304,5.84257e+08,20,个,0.6056,5.78815e+07,3.53838e+08,7.76675e+06,1.73259e+07,150,,1.10249e+06,1.93231e+06,9.06379e+06,40639.1,7.42305e+06,,450,1.29493e+07,2.55438e+07,,2.70859e+07,,5.96442e+07,1.26073e+06,,581.27,,14050.1,18688.8,,1.36469e+06,,,,,
304020203,5.83984e+08,17,UNKNOWN,0.5072,1.06224e+07,6.1374e+07,2.96169e+08,1.54705e+07,,113950,29636.2,8.76678e+06,,8.89729e+07,,7.71425e+07,6020.35,1.01901e+07,,1.0751e+07,,,,1.36766e+06,2.85257e+06,,5000,,,,,36289.8,113800,,,
109050402,5.83513e+08,10,套,0.7118,,1.47411e+08,6.06166e+06,4.15323e+08,,,44974,8.69127e+06,,467975,,67435.9,,4.35043e+06,,3600,,,,,,,,1.09086e+06,,,,,,,,
304030200,5.82414e+08,13,UNKNOWN,0.5687,,1.01655e+08,3.31242e+08,1.46298e+06,,,,3.21662e+06,,3.77524e+07,,2.43027e+07,,7.72556e+06,,2.72866e+07,,,,,4.50146e+07,1.11405e+06,1.26112e+06,,,132391,,249115,,,,
104010201,5.8141e+08,17,千克,0.9032,5.25128e+08,3.56584e+07,2.07218e+06,853142,18000,,1.46354e+07,381190,125216,,396034,,293793,450108,636460,,747309,,1678.5,490,,,,6535.4,5852.3,,,,,,,
107021501,5.79e+08,14,千克,0.6779,3.92519e+08,6.09871e+06,4.99839e+07,785165,1.20774e+08,,,3.1751e+06,51502,,2022.7,,,,2.68624e+06,,1844,,6081.6,2.89368e+06,,,,,7396.5,,14892.3,,,,,
104011307,5.7749e+08,19,个,0.4894,7.14029e+06,2.82621e+08,1.37068e+06,6.61972e+06,,,1.14721e+06,6.85451e+07,2.72205e+07,,980758,405,40001.4,5.91064e+06,31232.5,,6.60279e+06,,210403,8704.2,,740,3500,1.68887e+08,149738,,,,,,,
105020204,5.76625e+08,23,个,0.5149,1.4692e+08,2.96878e+08,3.8051e+06,8.00845e+07,130000,,4.29347e+06,2.18006e+07,184692,101462,1.7151e+06,175120,3.27836e+06,1.19111e+07,31873.8,22760,147412,,18004.6,143821,37184,,13973,4.87465e+06,50683.6,,,,,7375,,
107050501,5.75164e+08,17,千克,0.9614,5.52949e+08,5.5767e+06,1.83358e+06,595069,865760,,5.10497e+06,1.2717e+06,279225,,198094,2980,3.7031e+06,2400,900,,23829.9,,,29145.4,,,,,2.72161e+06,,6257,,,,,
303010200,5.75137e+08,15,月,0.3893,160133,1.65405e+08,9.36847e+07,2.51999e+07,,14391,147960,1.9706e+06,13076,5.01389e+07,,2.67096e+06,366942,3.98962e+06,,2.23927e+08,,,,,60070,,7.38802e+06,,,,,,,,,
109061808,5.72535e+08,15,个,0.8590,1.02964e+07,4.91782e+08,7.56901e+06,2.34611e+07,45000,,3450,1.50149e+06,2404,,,483516,480,3.70989e+07,100,,35,,,,,,,291741,64.3,,,,,,,
107020111,5.71172e+08,12,千克,0.9948,5.68218e+08,108360,484398,,697315,,,489798,19600,,3306,,,,835644,,91792.6,,102749,120604,,58.4,,,,,,,,,,
107050801,5.70891e+08,20,个,0.4984,4.76851e+06,2.84522e+08,1.02637e+06,2.10462e+06,,,1.83009e+07,3.59174e+07,5.15838e+07,40000,2.73448e+07,23,1.17858e+06,1.76188e+06,17060.3,,1.71402e+07,,1.46618e+06,557862,,23976.3,,1.22865e+08,269824,,2644.57,,,,,
106040303,5.68658e+08,20,个,0.6494,940702,3.69302e+08,1.54858e+06,1.82525e+08,,,72185.2,3.74396e+06,48765.4,6272.2,6.68705e+06,1780,665263,1.80185e+06,18192.4,,29720.8,,647847,2120.15,50.01,,,552294,64124.7,,264.86,,,,,
103010604,5.65023e+08,12,千克,0.9793,5.53316e+08,2.20857e+06,1.26431e+06,,,,,133084,4.20143e+06,,453471,,,,571332,,166802,,2.56141e+06,79100.9,,966.01,,,,,66555.2,,,,,
109025306,5.62316e+08,24,个,0.5035,3.20483e+07,2.83106e+08,1.19918e+07,1.19082e+08,986596,,3.55962e+07,3.16875e+07,487896,4.19443e+06,67843.8,1.47403e+06,7.60375e+06,2.76929e+07,775755,2088,233164,,77845.5,39930,,800,23000,2.89239e+06,2.2386e+06,,10400,,,2300,,
108041399,5.62209e+08,20,千克,0.7902,4.44259e+08,4.44842e+07,800371,5.26965e+06,282454,,1.36558e+07,4.45348e+06,413060,15163.2,25447,800,3.2316e+07,8.58708e+06,600,,1.10111e+06,,7900,2950,,,,56516,6.39451e+06,,83384,,,,,
107030501,5.62207e+08,15,千克,0.7024,3.94906e+08,1.31002e+07,3.15016e+06,291805,1.6512e+06,,,5.74216e+07,988761,,2.38453e+07,50,,1.85571e+06,2.77427e+07,,2.18446e+06,,3.43355e+07,579454,,,,,,,154000,,,,,
103020206,5.60973e+08,17,千克,0.3145,1.76437e+08,1.14322e+08,2.73755e+06,159126,,,17360,1.55727e+07,2.52567e+07,3855,1.9173e+07,,,477995,3.19786e+07,,2.00778e+07,,1.30918e+08,833535,,545970,,,31.32,,2.24609e+07,,,,,
107030403,5.59709e+08,12,盒,0.5239,1.19624e+06,1.16435e+06,233695,450964,,,,1.56641e+07,3.56342e+06,,2.93242e+08,,,,2.4404e+08,,27977.2,,79043.4,6465.5,,,,,,,40102.7,,,,,
109042203,5.59579e+08,15,个,0.5418,2.66138e+07,3.03204e+08,2.83832e+07,8.64866e+07,9600,,5.42085e+06,2.37004e+06,,5.7355e+06,,3000,9.67851e+06,1.25048e+07,,,,7.91129e+07,,38502,,,,9819.2,7220,,,,,,,
109041499,5.58556e+08,25,个,0.4843,4.72818e+06,2.70483e+08,1.0352e+07,2.05673e+08,359046,3891.93,2.46673e+06,105533,18230.9,1.35612e+06,760,2620,813116,3.87342e+07,1.3231e+06,,5.4,2.0663e+07,,12792.5,200000,429,707517,7003,82090.1,,454710,,,8600,,
105010304,5.56292e+08,16,个,0.7485,809086,4.16407e+08,7.02066e+06,3.04067e+06,1.0151e+08,,3.11266e+06,1.39141e+06,38862,36800,,,2.09765e+07,1.8422e+06,13429.3,,55062,,,11640,,,,6620,18605,,,,,,,
405010100,5.55678e+08,9,平方米,0.8921,,14150,4.67865e+07,53822.8,423847,,,1.16521e+07,,1280,,,4.95726e+08,,,581610,,,,,,,438751,,,,,,,,,
108010702,5.55654e+08,19,千克,0.3416,1.89816e+08,9.5871e+07,7.44688e+06,2.59632e+06,2.25083e+07,,2.79046e+07,1.23052e+07,189929,2.3536e+06,1098.55,50000,1.86498e+08,7.19597e+06,8206.77,,109415,,391697,355487,,,,78,,,52084.1,,,,,
107021408,5.55267e+08,14,千克,0.9883,5.48764e+08,263416,286390,,57625,,49370,1.48703e+06,2796,,2848.96,,,,284815,,1300,,2036,4.04055e+06,,,,,3100.52,,22145,,,,,
109020104,5.54829e+08,13,个,0.6558,1.25654e+07,3.63873e+08,512574,1.76065e+08,,,103831,1.06219e+06,,,4910.32,1222,24423.5,160593,24,,,,,21926,,,,434185,,,,,,,,
102050201,5.49691e+08,18,千克,0.6270,3.44632e+08,1.20934e+07,3.35359e+06,361417,2.69851e+07,,3.26896e+06,2.97542e+07,2.56687e+06,4049.4,183283,,1.22594e+08,3.49047e+06,14124.8,,9376,,300,72521.9,,,,68000,,,,,,239400,,
107020304,5.4771e+08,7,千克,0.9999,5.47668e+08,23167.8,433,210,,,,,,,,,,12000,3600.5,,,,,,,2833.62,,,,,,,,,,
108041999,5.47626e+08,21,个,0.5828,3.51389e+07,3.19147e+08,7.05484e+06,8.49751e+07,1.18122e+06,,3.31403e+07,1.76378e+07,121434,1.69224e+06,580475,75183,2.27e+07,1.98823e+07,439165,17000,149577,,58318.7,167640,,,,3.2256e+06,240982,,1659.8,,,,,
109024799,5.47348e+08,15,个,0.6058,116099,3.31589e+08,537010,1.83982e+07,,,,1.08144e+07,,,1.73445e+08,6450,1786.02,9.75644e+06,1.53574e+06,,110865,,4080,50176,,,,934130,48562.4,,,,,,,
109010204,5.4689e+08,19,个,0.8398,6.83461e+06,4.59293e+08,2.86509e+06,3.02742e+06,309714,6.85531e+06,197605,96671.7,172352,,413,14600.2,114924,6.62917e+07,7325.73,,34677,,9336.6,75424,,,,470474,219768,,,,,,,
304070101,5.46639e+08,14,UNKNOWN,0.7814,114120,1.35396e+07,4.27167e+08,4.3882e+06,,,,1.13774e+07,,3.7455e+06,424.5,7.53232e+07,,385969,,20000,,,,,160000,1.2e+06,9.21391e+06,,,,,4000,,,,
105010404,5.419e+08,22,个,0.6683,1.90681e+07,3.62137e+08,3.96237e+06,2.87265e+06,7.33613e+07,,1.83122e+06,7.68228e+06,127891,904214,41247.6,76156,6.16473e+07,4.67953e+06,3455,,158732,,3873.7,249247,,3600,,16218,179810,,72331.4,,,,2.82145e+06,
107022604,5.41722e+08,17,千克,0.8239,4.46306e+08,5.56798e+06,4.057e+06,4.09207e+06,,,220,31899.4,7.33613e+06,244203,9.85107e+06,,,23615,6.17336e+07,,2.42081e+06,,11850,45050.9,741,,,,8,,219.96,,,,,
109051302,5.41381e+08,20,个,0.5756,595965,3.11622e+08,5.50856e+06,2.13062e+08,239940,,1.006e+06,1.53439e+06,14400,4.56654e+06,1826,123855,657735,1.18469e+06,,258430,40268.7,,161605,50,,459500,,329924,13929.7,,,,,,,
106041001,5.39404e+08,16,个,0.7904,20444,4.26322e+08,1.21989e+06,1.08102e+08,,690148,17000,43446.1,7500,3800,41000,5500,41314.3,2.84402e+06,22080,,,,,,,,,3800,20460,,,,,,,
109010602,5.37489e+08,13,个,0.9612,7.90083e+06,5.16649e+08,85201.2,6.77154e+06,,,37808.1,153670,2980,122518,,9337,630524,4.2883e+06,,,,,,675756,,,,161614,,,,,,,,
109060201,5.33817e+08,19,个,0.8502,3.85652e+06,4.53878e+08,5.4073e+06,5.85696e+07,1500,,2.62804e+06,7.62954e+06,45655.1,45000,50562.7,90514,,1.10759e+06,67510.3,,77936.3,,4568,20134,,,,148884,186921,,1899.27,,,,,
109030702,5.32509e+08,9,个,0.9861,57011.1,5.25104e+08,6.69904e+06,189380,,,,400657,,,,10301,,33444,,,,,43.8,15103,,,,,,,,,,,,
107021508,5.31793e+08,13,千克,0.9923,5.27676e+08,214006,3.45144e+06,4833,2425,,,244880,15866.5,,99.2,480,,,36180.2,,,,2515,137450,,,,,,,7735,,,,,
103011302,5.30291e+08,16,千克,0.4323,2.29254e+08,6.33888e+07,2.83281e+06,185259,,,,1.43821e+07,6.62474e+07,,8.23688e+06,,,4.41897e+06,4.95246e+07,,2.91863e+07,,5.52588e+07,1.93162e+06,,225265,,2500,1773,,5.21354e+06,,,,,
108040102,5.28843e+08,23,千克,0.5741,3.03602e+08,8.73339e+07,3.41993e+06,1.12363e+07,259744,140685,4.52955e+07,4.3176e+06,25491,341771,148926,540,6.4661e+07,5.25679e+06,5226.5,,6628.1,1.86712e+06,64511,126.7,,90000,13176,626818,129393,,,,,,,
103020102,5.28509e+08,19,个,0.2994,4.02931e+07,1.58212e+08,4.01718e+07,355005,,54507,224742,1.71401e+07,8.77088e+07,17188,1.12705e+07,23969,,4.44792e+07,2.54369e+06,,3.38847e+07,,8.86731e+07,49819.1,,3.18662e+06,,,125140,,95057.1,,,,,
107020302,5.27723e+08,20,千克,0.9217,4.86383e+08,2.11749e+07,360470,5.08186e+06,3.34813e+06,,603662,4.20097e+06,183025,7500,21495.3,2502,6298.29,13641,4.34815e+06,824859,293419,,18176.7,536119,,,,,41749.4,,273392,,,,,
109050201,5.27537e+08,14,个,0.7527,,3.97093e+08,7.87514e+06,8.5409e+07,,,11467.5,203862,230452,1.70531e+07,,189408,,1.86515e+07,,264070,,,,,548660,4194,,2396,195,,,,,,,
