product_id,v_prod,n_units,dom_unit,dom_share,千克,个,UNKNOWN,套,立方米,千瓦时,千米,OTHER,箱,项,盒,次,平方米,批,瓶,月,包,瓦,袋,桶,笔,份,元,副,卷,单,罐,期,票,车,令,伏安
101010102,5.06438e+09,26,千克,0.8883,0.888270,0.025489,0.031541,0.002422,0.003872,0.000426,0.003265,0.006489,0.006740,0.000297,0.000820,0.001303,0.000925,0.001273,0.001013,0.000292,0.006924,,0.016680,0.000526,,0.000122,0.000002,0.000062,0.000978,,0.000006,,0.000088,,0.000174,
104010204,5.01818e+09,16,千米,0.9486,0.010898,0.031343,0.000469,0.000537,,0.000017,0.948561,0.005271,0.000118,,0.000017,0.000003,0.001052,0.000611,0.000000,,0.000841,,,,,,,0.000045,0.000216,,,,,,,
109040902,5.00301e+09,25,千米,0.4538,0.232734,0.110949,0.001857,0.005830,0.000008,0.000001,0.453807,0.091240,0.001611,0.000489,0.000333,0.000026,0.000180,0.004183,0.000000,0.000006,0.004541,,0.000002,0.000002,0.000001,0.000001,,0.000918,0.091261,,,,0.000020,0.000001,,
108019901,4.97242e+09,22,千克,0.7658,0.765779,0.037672,0.010896,0.003945,0.071159,,0.020488,0.008203,0.000164,0.000095,0.000162,0.000010,0.073714,0.001014,0.000041,,0.000401,,0.005579,0.000220,,0.000000,,0.000179,0.000278,,0.000001,,,0.000000,,
109030900,4.94307e+09,16,个,0.9424,0.000807,0.942359,0.043138,0.003310,,,0.000024,0.000094,0.000000,0.000001,0.000000,0.000015,0.000002,0.010216,0.000004,0.000019,,,,0.000009,,,,0.000001,,,,,,,,
109030801,4.92749e+09,22,个,0.8873,0.039442,0.887343,0.035201,0.030844,0.000045,,0.000252,0.002945,0.000060,0.000192,0.000000,0.000426,0.000013,0.002264,0.000018,,0.000007,,,0.000282,0.000012,,0.000001,0.000580,0.000043,,0.000005,,,0.000028,,
109050502,4.90915e+09,23,个,0.8875,0.006555,0.887516,0.042132,0.027068,0.000011,0.000038,0.000590,0.007616,0.000002,0.000032,0.000052,0.000005,0.001221,0.026479,0.000002,0.000002,0.000001,,0.000002,0.000001,,0.000006,0.000000,0.000526,0.000143,,,,,,,
109041601,4.90148e+09,21,个,0.9869,0.000328,0.986945,0.004776,0.006801,,,0.000001,0.000821,0.000008,0.000004,0.000080,0.000001,,0.000192,0.000005,,0.000000,,0.000004,0.000001,,0.000024,0.000000,0.000000,0.000008,0.000000,0.000003,,,,,
304080201,4.8487e+09,26,UNKNOWN,0.4337,0.116710,0.060835,0.433653,0.002770,0.000387,0.000003,0.000001,0.045899,0.012593,0.070400,,0.045430,0.000028,0.035062,,0.014604,0.000032,,0.000000,0.000006,0.000921,0.000089,0.001243,0.000000,,0.005691,0.000009,0.000271,0.151964,0.001400,,
109041705,4.83507e+09,18,个,0.9005,0.001502,0.900529,0.014798,0.080978,,0.000027,0.000010,0.001355,0.000274,,0.000070,0.000001,0.000017,0.000336,0.000000,0.000008,0.000093,,0.000000,,,,,0.000000,,0.000000,,,,,,
102050101,4.83224e+09,19,千克,0.9607,0.960721,0.005206,0.010190,0.000034,0.008183,0.000008,0.000195,0.002241,0.000136,,0.000023,,0.000316,0.012137,0.000231,,0.000167,,0.000090,0.000046,,,,0.000010,0.000066,,0.000000,,,,,
103030702,4.82784e+09,15,千克,0.5457,0.545735,0.081566,0.027986,0.003870,0.000167,,,0.009240,0.266717,,0.009220,,,0.001274,0.046139,,0.000856,,0.001502,0.001921,,0.000090,,,,,0.003716,,,,,
108030603,4.82613e+09,11,千克,0.9016,0.901590,0.075963,0.009463,0.002813,,,0.000245,0.000106,,,0.000000,,0.003840,0.005809,,,,,,,,,,0.000137,0.000035,,,,,,,
107010203,4.75385e+09,18,千克,0.8697,0.869663,0.000748,0.007069,0.000001,0.115030,,,0.004559,0.000066,0.000078,0.000000,0.000001,0.000012,0.000061,0.001903,0.000001,,,,0.000741,,,0.000007,,0.000011,,0.000049,,,,,
102050404,4.73707e+09,21,千克,0.6718,0.671820,0.007048,0.065403,0.000326,0.233325,,0.003416,0.007497,0.000043,0.004990,0.000003,0.000336,0.001891,0.002038,0.000004,,0.000182,,0.000317,0.000159,,,,0.000001,0.000001,,0.000023,,,0.001179,,
109013702,4.73151e+09,24,个,0.7867,0.034563,0.786687,0.017803,0.111279,0.000130,0.000004,0.002138,0.022940,0.000002,0.000246,0.000014,0.001345,0.000378,0.018223,0.000005,0.000000,0.000678,,0.000002,0.000042,,,0.000004,0.003410,0.000014,,0.000017,,,0.000075,,
109024506,4.70383e+09,17,个,0.8354,0.000231,0.835355,0.002096,0.018579,,,0.000003,0.105463,0.000146,,0.027933,0.000002,,0.006803,0.001547,,0.001585,,0.000129,0.000016,,0.000001,,0.000038,0.000073,,,,,,,
107020407,4.69453e+09,13,千克,0.9928,0.992776,0.000264,0.002547,0.000152,0.000003,,,0.000136,0.000209,,0.000043,,,0.000021,0.001729,,0.000306,,0.001796,0.000017,,,,,,,,,,,,
109011701,4.68136e+09,24,个,0.7842,0.043482,0.784185,0.005398,0.121026,0.000831,,0.001939,0.006654,0.000004,0.001342,0.000201,0.000303,0.000051,0.034073,0.000026,0.000045,0.000025,,0.000001,0.000107,,0.000015,0.000077,0.000190,0.000025,0.000000,0.000001,,,,,
109041301,4.63177e+09,22,个,0.4191,0.323162,0.419128,0.003077,0.164301,0.000022,,0.000003,0.067245,0.012521,0.000010,0.001972,0.000100,0.006026,0.002387,0.000017,0.000006,0.000016,,0.000000,0.000004,,,0.000000,0.000001,0.000002,,0.000000,,,,,
104020111,4.62965e+09,19,个,0.9845,0.000743,0.984518,0.005683,0.005983,,,0.000219,0.001302,0.000009,,0.000000,,0.000004,0.001170,0.000000,0.000013,0.000055,,0.000003,0.000243,0.000000,0.000000,,0.000053,0.000003,,,,,,,
107021599,4.61307e+09,22,千克,0.8449,0.844926,0.068251,0.000635,0.002725,0.017400,,0.001946,0.007403,0.002917,0.000114,0.005987,0.000006,0.001915,0.000977,0.011289,0.000002,0.000184,,0.000190,0.029434,,0.000001,,0.000002,0.000243,,0.003454,,,,,
103010101,4.60947e+09,15,千克,0.6429,0.642941,0.005349,0.001169,0.000085,,,,0.005248,0.007790,,0.002227,,,0.000305,0.004097,,0.044021,,0.286737,0.000013,,0.000013,,,0.000000,,0.000005,,,,,
107060102,4.60546e+09,23,千克,0.5336,0.533562,0.293225,0.006766,0.028387,0.014185,0.000021,0.020028,0.007183,0.001403,0.000238,0.002047,0.000004,0.078691,0.002892,0.000012,0.000000,0.000385,,0.000328,0.000001,,0.000000,0.000000,0.001705,0.008937,,,,,,,
109050107,4.59735e+09,23,个,0.5844,0.005493,0.584403,0.015982,0.221660,,0.000026,0.130379,0.010509,0.002119,0.004384,0.000197,0.000149,0.000418,0.009697,0.000001,0.000011,0.000030,0.002631,0.000030,0.000000,0.000028,,,0.011149,0.000701,,0.000000,,,,,
108030400,4.58322e+09,15,千克,0.9942,0.994231,0.000376,0.000761,0.000005,0.000011,,0.000077,0.002935,,,0.000000,,0.000014,0.000025,0.000023,,0.000000,,,0.000000,,,,,0.001522,,0.000019,,,,,
108041201,4.5622e+09,21,千克,0.8943,0.894290,0.024891,0.006820,0.004172,0.000001,,0.058615,0.006849,0.000036,0.000063,0.000041,0.000029,0.000379,0.001568,0.000002,,0.000013,,0.000001,0.000004,,,,0.000303,0.001922,0.000002,0.000000,,,,,
107030101,4.54752e+09,17,千克,0.3926,0.392577,0.214594,0.001393,0.000647,,,0.000001,0.081023,0.007685,,0.269265,,,0.001692,0.025293,,0.001257,,0.001524,0.002884,,0.000008,,0.000023,0.000008,,0.000124,,,,,
304020103,4.53152e+09,23,UNKNOWN,0.5182,0.000876,0.062755,0.518161,0.092599,0.000005,0.000663,0.000000,0.028035,0.000001,0.111523,0.000001,0.064533,0.000309,0.006835,0.000000,0.098744,0.000000,,,,0.007879,0.000401,0.002071,,,0.000069,,0.004245,0.000293,,,
105010101,4.52934e+09,22,立方米,0.8495,0.016765,0.074580,0.011512,0.003246,0.849475,0.000034,0.004544,0.001450,0.000029,0.000020,0.000112,0.000001,0.035557,0.002541,0.000011,,0.000000,,0.000009,0.000013,,0.000002,,0.000044,0.000053,,,,,0.000001,,
109050303,4.51012e+09,22,个,0.6369,0.000085,0.636876,0.013327,0.339942,0.000002,,0.000907,0.000728,0.000024,0.001550,0.000003,0.000011,0.000600,0.005771,0.000002,0.000025,0.000003,,,,0.000055,0.000000,0.000009,0.000017,0.000017,,,0.000044,,,,
109041706,4.50617e+09,20,个,0.9832,0.001214,0.983241,0.010961,0.002180,,,0.000039,0.000816,0.000157,0.000000,0.000010,0.000000,0.000003,0.001223,0.000065,,0.000005,,0.000006,0.000075,0.000001,0.000002,,0.000003,0.000000,,,,,,,
106030101,4.49511e+09,23,套,0.7463,0.000512,0.147897,0.074412,0.746251,0.000001,,0.000079,0.010804,0.000080,0.005494,0.000018,0.002197,0.000007,0.008326,,0.002217,0.000000,,,0.000001,0.000031,0.000378,0.000000,0.000005,0.000626,0.000054,,0.000611,,,,
108030601,4.48801e+09,20,千克,0.8357,0.835734,0.136867,0.000634,0.005091,0.000054,,0.001260,0.005683,0.000016,0.000014,0.000000,0.000008,0.012866,0.000785,0.000014,,0.000012,0.000549,0.000097,0.000023,,,,0.000287,0.000006,,,,,,,
107030206,4.47995e+09,18,盒,0.8289,0.007150,0.004155,0.002101,0.000009,0.000021,,,0.054214,0.001640,,0.828895,0.000000,,0.000952,0.099690,,0.000266,,0.000710,0.000014,,0.000180,,,0.000000,,0.000003,,,,0.000000,
304030199,4.46795e+09,24,UNKNOWN,0.6036,0.000409,0.039452,0.603629,0.006846,0.000001,,0.000094,0.007808,0.000007,0.147852,0.000041,0.158215,0.002028,0.019770,0.000000,0.002439,0.000004,,,,0.003405,0.002812,0.003273,0.000007,0.000029,0.000225,,0.001651,,0.000001,,
109030504,4.46292e+09,13,个,0.9807,0.000070,0.980742,0.017571,0.000849,0.000023,,,0.000171,,0.000036,0.000000,0.000200,,0.000299,0.000000,,,,,0.000037,,,,0.000001,,,,,,,,
108032500,4.43318e+09,10,千克,0.9977,0.997670,0.000834,0.000981,0.000000,0.000002,,0.000006,0.000227,,,,,,0.000279,,,0.000000,,0.000000,,,,,,,,,,,,,
109050101,4.41022e+09,24,套,0.5495,0.001670,0.355512,0.031392,0.549550,0.000000,0.000028,0.011734,0.014317,0.001505,0.017337,0.000169,0.002627,0.000173,0.012780,0.000021,0.000123,0.000209,,0.000153,0.000004,0.000000,,0.000006,0.000602,0.000072,,,0.000015,,,,
103029900,4.32909e+09,25,UNKNOWN,0.4148,0.174249,0.153030,0.414757,0.005331,0.000021,,0.006169,0.010803,0.036767,0.000010,0.072668,0.000022,0.000006,0.018245,0.012830,0.000001,0.019958,,0.059837,0.001569,,0.001658,0.000008,0.000016,0.000022,0.000000,0.012020,,,,0.000003,
104020123,4.32154e+09,19,个,0.9402,0.000286,0.940249,0.009252,0.027639,,,0.000578,0.009346,0.003576,0.000000,0.000003,0.000083,0.000015,0.008653,0.000000,0.000000,0.000004,,0.000001,0.000004,,,,0.000307,0.000002,,,,,,,
107020108,4.28721e+09,17,千克,0.9882,0.988243,0.004718,0.000496,0.000594,0.000217,,0.000047,0.003706,,,0.000010,,0.000019,0.000053,0.000295,,0.000037,,0.000005,0.000145,,,,0.000000,0.001413,,0.000003,,,,,
109011504,4.26366e+09,25,个,0.6283,0.052323,0.628325,0.012149,0.201092,0.000040,0.000102,0.047843,0.048480,0.000346,0.000739,0.000002,0.000032,0.001115,0.007039,0.000069,0.000036,0.000015,,0.000000,0.000095,0.000002,0.000034,0.000003,0.000047,0.000009,0.000063,,,,,,
109052203,4.26218e+09,19,个,0.8334,0.004084,0.833367,0.006964,0.105364,,0.000024,0.000091,0.035699,0.010221,0.000051,0.000202,0.000042,0.000016,0.003105,,,0.000000,,,,0.000001,0.000000,0.000012,0.000724,0.000033,,,,,,,
304080301,4.24126e+09,19,UNKNOWN,0.5178,0.001814,0.034965,0.517833,0.000433,,,0.000177,0.016007,0.000035,0.204005,,0.098039,0.000013,0.017257,,0.082009,0.006655,,,,0.004324,0.000001,0.016039,,,,,0.000064,0.000297,0.000033,,
109024901,4.22646e+09,23,套,0.5823,0.031729,0.276833,0.026819,0.582322,0.029368,0.000291,0.006393,0.018392,0.000011,0.015033,0.000205,0.000461,0.006468,0.005458,0.000076,0.000001,0.000010,,0.000002,0.000013,,0.000000,,0.000007,0.000106,,0.000000,,,,,
107021307,4.17722e+09,21,千克,0.7532,0.753152,0.103884,0.001289,0.013136,0.001618,,0.001242,0.042397,0.004833,0.000031,0.000756,0.000007,0.008682,0.000997,0.012080,,0.001286,,0.002550,0.046560,,0.000000,,0.000001,0.002197,,0.003303,,,,,
101020401,4.14507e+09,19,千克,0.9913,0.991272,0.005813,0.000129,0.000394,0.000824,,0.000369,0.000202,0.000055,0.000004,0.000008,0.000000,0.000215,0.000422,0.000007,,0.000102,,0.000017,0.000060,,,,0.000069,0.000038,,,,,,,
107022401,4.11375e+09,20,个,0.5666,0.001002,0.566636,0.100459,0.120851,,0.000000,0.000139,0.013525,0.138736,0.000000,0.034494,,,0.000227,0.022245,,0.001449,,0.000120,0.000041,,0.000048,,0.000000,0.000020,0.000000,0.000007,,,,,
109025310,4.10571e+09,21,个,0.7720,0.000026,0.771964,0.012970,0.166799,,,0.001006,0.005015,0.000494,0.011884,0.000002,0.000671,0.000657,0.027800,,0.000026,0.000002,,0.000000,0.000002,0.000468,0.000005,0.000055,0.000020,0.000133,,,,,,,
103030701,4.05408e+09,19,箱,0.9167,0.000709,0.032707,0.003015,0.005442,0.000006,,,0.006100,0.916740,0.000003,0.000601,0.000009,,0.009715,0.017500,,0.004810,,0.000151,0.000078,,0.000015,0.000046,,0.000000,,0.002352,,,,,
103010402,4.0455e+09,19,千克,0.9947,0.994736,0.000493,0.000113,0.000040,0.000113,,0.000000,0.000114,0.000770,,0.000363,0.000002,0.000001,0.000010,0.001420,0.000000,0.000850,,0.000948,0.000022,,,,0.000000,,,0.000003,,,,,
107020122,4.03708e+09,16,千克,0.9838,0.983776,0.001385,0.012210,0.000123,0.000092,,0.001314,0.000226,0.000001,,0.000007,,,0.000069,0.000563,,0.000160,,0.000066,0.000000,,,,0.000000,0.000009,,,,,,,
107021809,4.02799e+09,21,个,0.6361,0.228200,0.636121,0.013367,0.005498,0.001596,0.000001,0.001774,0.007992,0.000034,0.000006,0.000091,0.000051,0.013979,0.001828,0.000368,0.000001,0.000024,0.084612,,0.000212,,,,0.000229,0.004017,,,,,,,
108041102,4.0264e+09,17,千克,0.9437,0.943700,0.021621,0.000655,0.001077,,,0.023891,0.005566,0.000137,,0.000304,0.000000,0.001204,0.000591,0.000000,,0.000785,,0.000004,,,,,0.000210,0.000254,,0.000000,,,,,
102020300,4.00289e+09,16,千克,0.8755,0.875526,0.000125,0.004667,0.000078,0.072769,0.044087,,0.000225,0.000000,,0.000000,0.000008,,0.000001,0.002161,0.000228,,,,0.000012,,,,,,,0.000110,,,0.000001,,
107020214,3.99532e+09,19,千克,0.9948,0.994790,0.000309,0.001149,0.000690,0.000142,,0.000595,0.000528,0.000021,0.000000,0.000140,0.000060,0.000002,,0.001245,,0.000030,,0.000018,0.000271,,,,0.000000,0.000011,,0.000000,,,,,
109013103,3.97868e+09,23,个,0.7156,0.008744,0.715555,0.030904,0.190600,0.000086,,0.000799,0.003010,0.000269,0.009608,0.000196,0.000251,0.000197,0.032489,0.005735,0.000076,0.000007,,,0.000690,0.000330,0.000000,0.000002,0.000040,0.000094,,0.000318,,,,,
104030302,3.94927e+09,21,个,0.9585,0.003183,0.958466,0.021036,0.004355,,,0.000477,0.003012,0.000080,0.000000,0.000271,0.000002,0.000700,0.008150,0.000001,0.000000,0.000075,,0.000001,,,0.000001,0.000005,0.000177,0.000009,0.000000,,,,,,
109041703,3.91591e+09,23,个,0.9793,0.000374,0.979267,0.013276,0.002970,,,0.000057,0.001592,0.000141,0.000002,0.000686,0.000032,0.000001,0.000962,0.000218,0.000003,0.000011,,0.000060,0.000090,0.000006,0.000011,,0.000228,0.000000,0.000000,0.000013,,,,,
106010305,3.91588e+09,22,个,0.4718,0.267175,0.471797,0.003185,0.010405,0.000143,0.000014,0.000109,0.004058,0.000031,0.000011,0.000001,0.000003,0.239319,0.003370,0.000000,,0.000002,,0.000000,,,0.000002,,0.000277,0.000075,,0.000002,,,,0.000020,
109040701,3.91192e+09,20,个,0.7387,0.003561,0.738667,0.006043,0.177698,,0.000014,0.008692,0.056161,0.000038,0.001142,0.000016,0.000230,0.000127,0.006205,0.000003,,0.000080,,0.000003,0.000019,,,,0.001113,0.000186,,,,,0.000001,,
109013002,3.8972e+09,23,个,0.8458,0.004519,0.845840,0.011057,0.103610,0.000081,0.000200,0.002011,0.010115,0.000275,0.001151,0.000415,0.000110,0.002387,0.005146,0.010327,0.000046,0.000308,,0.000018,0.000938,,,,0.000029,0.001411,0.000001,0.000006,,,,,
106020101,3.88941e+09,26,个,0.5925,0.003176,0.592543,0.128152,0.015677,,,0.000071,0.009793,0.000984,0.000498,0.006381,0.000069,0.000152,0.214252,0.000001,0.000010,0.000010,,0.000000,0.000020,0.000026,0.027790,0.000012,0.000064,0.000208,0.000035,0.000000,0.000069,,,0.000009,
107010303,3.88349e+09,14,千克,0.9774,0.977409,0.000310,0.021764,0.000038,0.000003,,,0.000000,0.000238,0.000011,,,0.000026,,0.000131,,0.000000,,,0.000069,,,,0.000000,0.000001,,,,,,,
108050000,3.83781e+09,21,千克,0.9835,0.983527,0.004613,0.000194,0.001766,0.000958,0.000041,0.000228,0.000284,0.000006,0.000004,0.000003,0.000003,0.005517,0.002770,0.000068,,0.000000,,0.000005,0.000008,,,,0.000001,0.000002,,0.000002,,,,,
104010404,3.80383e+09,20,千克,0.5121,0.512100,0.039712,0.002257,0.003717,0.000315,0.000074,0.407273,0.010351,0.000223,0.000176,0.000056,0.000003,0.020792,0.000060,0.000005,,0.000098,,0.000004,0.000032,,,,0.000273,0.002479,,,,,,,
109012403,3.80369e+09,20,个,0.8792,0.001235,0.879169,0.002002,0.113940,0.000002,0.000005,0.000089,0.000228,0.000000,0.000181,,0.000005,0.000008,0.002441,0.000010,0.000031,0.000004,,,0.000022,,,0.000000,0.000627,0.000002,,,,,,,
107010302,3.80062e+09,9,千克,0.9973,0.997308,0.000037,0.000869,0.000001,0.000000,,,0.000014,,,,,0.000508,,0.000006,,,,,0.001257,,,,,,,,,,,,
107020234,3.7906e+09,4,千克,0.9991,0.999144,0.000120,0.000725,,,,,,,,,,,,,,,,,0.000010,,,,,,,,,,,,
109030502,3.76848e+09,12,个,0.9346,0.000024,0.934597,0.005424,0.056188,0.000033,,,0.002990,,,,0.000002,,0.000112,0.000009,,,,,0.000026,,,,0.000595,,,,,,0.000000,,
107020601,3.75662e+09,15,千克,0.9952,0.995237,0.000547,0.001392,0.000030,0.000903,,,0.000597,0.000722,,0.000174,,,0.000079,0.000137,,0.000005,,0.000072,0.000103,0.000000,,,,,,0.000001,,,,,
107059900,3.75112e+09,24,千克,0.4936,0.493614,0.295746,0.006921,0.033003,0.006682,0.000187,0.087919,0.005891,0.000883,0.000025,0.003095,0.000017,0.049124,0.005733,0.000461,,0.000860,,0.000871,0.001428,,0.000005,,0.000701,0.006799,0.000000,0.000025,,,0.000007,,
109051603,3.74692e+09,20,个,0.7218,0.001661,0.721766,0.001141,0.046508,0.000049,,0.003518,0.186436,0.000379,0.001397,0.000034,0.000014,0.034851,0.001090,0.000057,,0.000020,,0.000018,0.000001,,,0.000059,0.000000,0.001000,,,,,,,
109052205,3.7294e+09,19,个,0.8825,0.015188,0.882511,0.038977,0.041446,,,0.000441,0.001470,0.000679,0.000173,0.000276,0.000006,0.000271,0.002126,0.000000,,0.000026,,,0.000029,0.000009,0.000002,,0.014076,0.002294,,,,,,,
304080399,3.70982e+09,17,UNKNOWN,0.6037,0.003852,0.005894,0.603710,0.000458,,,,0.014274,0.000002,0.153079,,0.139191,0.000002,0.021059,,0.040687,,,,0.000314,0.008502,0.000133,0.005107,,,0.000063,,0.003674,,,,
109060102,3.70473e+09,21,个,0.6136,0.000476,0.613642,0.019495,0.341130,0.000000,,0.002563,0.011612,0.000037,0.005830,0.000057,0.001254,0.000000,0.003329,0.000029,0.000011,0.000101,,,0.000012,0.000044,0.000001,,0.000274,0.000102,,,,,,,
107010109,3.70433e+09,17,千克,0.9668,0.966759,0.001693,0.001052,0.000014,0.002154,,0.000001,0.001940,0.000153,,0.000001,0.000003,,0.000076,0.001387,0.000002,0.000001,,,0.024717,,,,,0.000000,,0.000047,,,,,
304040799,3.69257e+09,24,UNKNOWN,0.3877,0.224929,0.014987,0.387736,0.000336,0.000449,0.000024,0.007544,0.060963,0.003945,0.010339,,0.052282,0.031282,0.013473,0.000030,0.132365,,0.022978,,0.000021,0.006364,0.000615,0.001488,,,0.000320,,0.003744,0.023124,0.000662,,
107030202,3.68026e+09,12,瓶,0.4556,0.001042,0.242478,0.000589,0.000079,,,,0.135159,0.000405,,0.157232,,,,0.455618,,0.000121,,0.001285,0.004751,,,,,,,0.001241,,,,,
104020402,3.66233e+09,18,个,0.9674,0.002034,0.967352,0.002876,0.000190,,,0.021782,0.003951,0.000319,0.000025,0.000029,,0.000292,0.001107,0.000002,0.000000,0.000020,,0.000011,,,0.000003,,0.000006,0.000000,,,,,,,
108010306,3.65038e+09,12,千米,0.9312,0.009933,0.002377,0.041808,0.001620,0.010719,0.000019,0.931224,0.002036,,0.000000,,,0.000133,0.000097,,,,,,,,,,0.000033,,,,,,,,
109041702,3.6503e+09,16,个,0.9753,0.002436,0.975282,0.011550,0.008287,,,0.001516,0.000439,0.000020,,0.000001,,,0.000202,0.000000,,0.000047,,0.000001,0.000134,,0.000004,,0.000000,0.000083,,,,,,,
107021001,3.63386e+09,19,千克,0.9932,0.993186,0.001188,0.003196,0.000087,0.000128,,0.000010,0.000180,0.000172,,0.000002,,0.000070,0.000044,0.000149,,0.000147,,0.000062,0.000432,,0.000939,,0.000001,0.000001,,0.000006,,,,,
103020604,3.61613e+09,20,箱,0.4010,0.131989,0.171059,0.006444,0.000733,0.000121,,0.000001,0.100413,0.401043,0.000014,0.009194,0.000011,,0.016645,0.066835,0.000000,0.026559,,0.049838,0.015839,,0.000654,,,0.000008,,0.002599,,,,,
109013001,3.59829e+09,23,个,0.7945,0.002897,0.794459,0.034776,0.151232,0.000407,0.000018,0.000613,0.002176,0.000830,0.003044,0.002523,0.000214,0.000175,0.005355,0.000045,0.000049,0.000770,,0.000027,0.000115,0.000000,,,0.000023,0.000248,,0.000006,,,,,
304040903,3.58709e+09,25,UNKNOWN,0.5635,0.135482,0.029917,0.563525,0.000137,0.000863,0.000001,0.000024,0.005626,0.000219,0.006291,0.000010,0.051479,0.000001,0.062412,,0.119722,0.000000,,0.000002,0.000008,0.001262,0.000431,0.000929,,,0.001854,,0.018360,0.001377,0.000068,,
104019999,3.58638e+09,26,千克,0.3326,0.332555,0.233723,0.023924,0.050756,0.000204,0.000248,0.268793,0.030594,0.002078,0.000005,0.001312,0.000018,0.039745,0.005665,0.000078,0.000008,0.002911,,0.000431,0.000054,0.000000,0.000033,,0.004494,0.002286,0.000008,0.000074,,,,0.000002,
104030201,3.56514e+09,16,平方米,0.6205,0.011740,0.111067,0.002151,0.011265,,,0.149553,0.091182,0.001413,0.000004,0.000597,0.000004,0.620454,0.000080,0.000001,,0.000001,,,,,,,0.000161,0.000328,,,,,,,
106010203,3.5631e+09,22,包,0.3885,0.272655,0.101178,0.005658,0.001266,0.000338,0.000001,0.000062,0.030073,0.168427,,0.002397,0.000007,0.000056,0.024523,0.000293,,0.388527,,0.002242,0.000074,,0.000015,,0.000002,0.001907,0.000004,,,,,0.000294,
107022303,3.55919e+09,18,个,0.3987,0.002023,0.398674,0.017659,0.057172,0.000873,,0.000035,0.010619,0.245715,0.000000,0.030333,0.000001,,0.007039,0.226658,,0.001285,,0.000885,0.000056,,0.000046,,,,,0.000927,,,,,
105020199,3.51159e+09,26,个,0.6085,0.003727,0.608476,0.029892,0.223855,0.000697,0.000026,0.004766,0.013432,0.019625,0.004757,0.000154,0.000475,0.013788,0.073915,0.000033,0.000067,0.000066,,0.000024,0.000004,0.000166,0.000090,,0.001872,0.000091,,0.000000,,0.000000,0.000002,,
304030402,3.47283e+09,20,UNKNOWN,0.6895,0.000892,0.049765,0.689532,0.003209,,,0.000026,0.016600,0.000001,0.095909,0.001328,0.111019,0.007001,0.011743,,0.003278,0.000000,,,,0.005970,0.000214,0.001705,,,0.000543,,0.001072,0.000192,,,
109031100,3.44426e+09,20,个,0.9824,0.000818,0.982449,0.008787,0.006619,0.000020,,0.000006,0.000112,0.000018,,0.000040,0.000016,,0.000667,0.000064,,0.000004,,,0.000297,,0.000004,0.000005,0.000053,0.000009,,0.000005,,,0.000008,,
301990200,3.42268e+09,27,千克,0.4211,0.421144,0.029005,0.370892,0.000833,0.041228,0.000001,0.014196,0.033574,0.005981,0.018362,,0.014021,0.001376,0.022249,0.000128,0.007274,0.000000,,0.000001,0.000009,0.000085,0.000071,0.001125,0.000000,0.000019,0.000112,,0.001933,0.006151,0.010228,,
102040199,3.4081e+09,17,千克,0.9432,0.943228,0.016851,0.007559,0.022883,0.000253,,0.001230,0.006730,0.000079,,0.000001,0.000000,0.000859,0.000176,0.000055,,0.000000,,0.000000,,,,,0.000076,0.000020,,,,,,,
109042001,3.40584e+09,20,个,0.9376,0.000741,0.937581,0.010381,0.010113,,,0.000037,0.039732,0.000000,,0.000194,0.000007,0.000045,0.001050,0.000077,,0.000003,0.000007,0.000008,0.000001,,0.000001,,0.000000,0.000001,0.000020,,,,,,
108040301,3.38731e+09,25,个,0.8900,0.045650,0.890050,0.008202,0.019791,0.000680,0.000015,0.016402,0.003507,0.000220,0.000209,0.000990,0.000075,0.000154,0.010261,0.000027,0.000000,0.000085,,0.000088,0.000036,0.000000,,0.000000,0.003185,0.000272,0.000097,0.000002,,,,,
103010406,3.3867e+09,11,千克,0.9985,0.998546,0.000066,0.000479,,,,,,0.000524,,0.000006,,0.000004,,0.000154,,0.000071,,0.000137,0.000006,,,,,,,0.000008,,,,,
107040201,3.34648e+09,17,千克,0.9818,0.981793,0.009823,0.000197,0.000017,0.000937,,0.004325,0.000027,0.000004,,0.000010,,0.002757,,0.000060,,0.000010,,0.000008,0.000001,,,,0.000011,0.000003,,0.000017,,,,,
109041904,3.34077e+09,15,个,0.9745,,0.974529,0.004630,0.013203,,,,0.000517,0.003152,0.000000,0.003935,,,0.000006,0.000001,,0.000011,,0.000012,,,0.000001,,0.000002,,0.000000,0.000001,,,,,
304060100,3.31125e+09,24,UNKNOWN,0.3370,0.013426,0.047060,0.337044,0.021453,0.000791,,0.000596,0.018428,0.000195,0.196480,0.000006,0.315211,0.000380,0.024704,0.000237,0.000545,,,,0.000017,0.006019,0.012286,0.001702,0.000050,,0.001979,,0.000808,0.000352,0.000230,,
109051099,3.30547e+09,21,个,0.6782,0.002255,0.678179,0.023507,0.232669,,,0.003957,0.010933,0.005056,0.022865,0.000265,0.001781,0.000980,0.014665,0.000006,0.001151,0.000111,,0.000354,,0.000248,0.000004,,0.000019,0.000994,,0.000000,,,,,
109013701,3.29467e+09,16,个,0.6797,0.285042,0.679709,0.002511,0.018730,,0.000015,0.000462,0.004687,0.000000,0.000001,0.000051,0.000195,,0.007764,,,0.000069,,0.000002,,0.000057,,,0.000706,,,,,,,,
103030799,3.27428e+09,20,箱,0.6345,0.038511,0.181043,0.009542,0.014881,0.000007,,,0.015218,0.634454,0.000007,0.039559,0.000001,,0.003220,0.040244,0.000053,0.002708,,0.000892,0.002447,,0.000052,0.000000,,0.000001,,0.017159,,,,,
