product_id,v_prod,n_units,dom_unit,dom_share,千克,个,UNKNOWN,套,千瓦时,千米,立方米,项,OTHER,平方米,盒,箱,次,瓶,批,月,伏安,桶,袋,份,笔,罐,瓦,副,卷,包,元,票,期,令,单,车
107020204,2.0795e+08,7,千克,0.9705,0.970490,0.012362,,,,,0.000955,,0.014673,,,0.000002,,0.000546,,,,0.000971,,,,,,,,,,,,,,
109061699,2.07738e+08,14,个,0.7115,0.002972,0.711517,0.018898,0.247709,,,,0.003835,0.000187,0.000519,0.001092,0.000616,,0.000924,0.010086,,,,0.000037,,,,,0.001572,,0.000034,,,,,,
104010505,2.07015e+08,10,个,0.7022,0.057290,0.702190,0.001972,0.220302,,0.015679,,,0.000797,,0.000001,,,,0.001563,,,,,,,,,0.000003,,0.000204,,,,,,
104010606,2.06945e+08,18,个,0.8049,0.112753,0.804916,0.001745,0.031615,,0.004689,,0.000000,0.004322,0.000493,0.003276,0.000125,0.000036,0.000001,0.009399,,,0.000039,0.000323,,,,,0.020421,0.005146,0.000700,,,,,,
109060410,2.06898e+08,14,个,0.7410,0.000372,0.740966,0.017383,0.229927,,0.000391,,0.000004,0.002204,,0.000153,,0.000010,0.000022,0.004908,,,,,,,,,0.003481,0.000000,0.000179,,,,,,
109020304,2.06822e+08,14,个,0.9414,0.000931,0.941441,0.001851,0.027577,,0.003572,0.000211,,0.001510,0.000014,,,0.000001,,0.000100,0.001035,,0.000001,,,,,,0.000040,,,,,0.021717,,,
107030601,2.05793e+08,15,盒,0.4116,0.107915,0.057738,0.001446,0.000352,,,0.000009,,0.037538,,0.411558,0.000097,0.001790,0.132610,,,,0.002099,0.235418,0.000637,,,,,,0.010702,0.000090,,,,,
107050501,2.05692e+08,17,千克,0.8083,0.808334,0.108194,0.001054,0.003136,,0.034079,0.000488,,0.001066,0.002008,0.000190,0.000700,,0.001514,,,,0.000748,0.000027,,,0.000385,,0.000051,0.038023,0.000004,,,,,,
107029903,2.03772e+08,17,千克,0.7002,0.700183,0.122549,0.011969,0.009366,,,0.000466,,0.017081,0.000089,0.003570,0.033053,,0.047694,0.013640,,,0.033241,0.001485,,,0.000445,,0.000026,0.001294,0.003849,,,,,,
102050405,2.03409e+08,12,千克,0.6209,0.620899,0.029121,0.001458,0.000134,,,0.332556,,0.005364,,0.000002,0.000064,,,0.006627,,,0.001602,0.002153,,,,,,,,,,,,,0.000020
104020105,2.03343e+08,8,个,0.9554,0.010024,0.955364,0.000057,0.034004,0.000198,0.000292,,,0.000034,,,,,,0.000028,,,,,,,,,,,,,,,,,
109011103,2.03133e+08,14,个,0.7869,0.000837,0.786869,0.008414,0.193541,,0.004009,,0.000096,0.001131,,,0.000005,0.000029,,0.004560,,,,0.000002,,,,,0.000432,0.000074,0.000003,,,,,,
101020399,2.02966e+08,22,立方米,0.3285,0.141163,0.271904,0.003379,0.077796,0.003303,0.000429,0.328478,0.000892,0.051324,0.014336,0.000096,0.038258,0.000043,0.002150,0.053855,,,0.000529,0.004613,0.000712,,0.005617,,0.000142,0.000165,0.000817,,,,,,
108012402,2.02489e+08,20,千米,0.3322,0.148201,0.212386,0.002026,0.119703,,0.332213,0.101084,0.000943,0.006339,0.039691,0.000083,0.002096,0.000022,0.000137,0.013124,,,0.000390,0.000198,,0.000002,,,0.000408,0.017395,0.003559,,,,,,
103010403,2.02442e+08,15,千克,0.9518,0.951816,0.005516,0.000794,0.000001,,0.000047,0.000116,,0.007231,,0.002479,0.000018,,0.000991,0.000612,,,0.000222,0.023419,,,0.000225,,,,0.006514,,,,,,
109013603,2.02346e+08,11,个,0.5302,0.330500,0.530239,0.001995,0.116140,,0.005968,,,0.003326,,,,0.000010,,0.010072,,,,,,,,,0.001284,0.000029,0.000438,,,,,,
108041106,2.01976e+08,6,千克,0.9833,0.983296,0.016473,0.000013,0.000072,,,,,,,,,,,,,,,,,,,,0.000146,0.000001,,,,,,,
107051002,2.01407e+08,18,个,0.6670,0.133391,0.667038,0.001890,0.036846,,0.021110,0.000616,,0.004874,0.022159,0.000059,0.000434,,0.000003,0.107354,,,0.000008,0.000004,,0.000560,,,0.000343,0.003303,0.000008,,,,,,
109011499,2.01064e+08,11,个,0.7104,0.002241,0.710391,0.021565,0.255721,,0.001939,,0.006204,0.000777,,0.000545,,0.000045,,0.000559,,,,,,,,,0.000014,,,,,,,,
109010799,2.00913e+08,12,个,0.6314,0.011527,0.631373,0.000858,0.305494,,0.000485,,,0.019356,0.000209,0.000084,,0.000315,,0.029723,,,,0.000000,,,,,0.000575,,,,,,,,
106010303,2.00743e+08,18,千克,0.8096,0.809572,0.080212,0.002709,0.024109,,0.012732,0.000198,0.000000,0.040518,0.005021,0.000452,0.001356,,0.000784,0.001729,,,0.001861,0.000044,,,,,,0.012300,0.000376,,,,0.006025,,
106010102,2.0008e+08,18,千克,0.4918,0.491812,0.453373,0.002929,0.001165,,0.008793,,,0.002199,0.009878,0.002525,0.003798,,0.000110,0.000400,,,0.000145,0.000045,0.000141,,,,0.000012,0.014798,0.003477,,,,0.004401,,
109042103,1.99501e+08,16,个,0.8200,0.068496,0.819959,0.001974,0.106753,,0.000091,,0.000004,0.000391,,0.000010,0.000076,0.000000,0.000009,0.001860,,,0.000020,,,,,,0.000005,0.000311,0.000040,,,,,,
304070302,1.98925e+08,8,UNKNOWN,0.6534,,0.039650,0.653387,0.002866,,,,0.023088,0.016964,,,,0.253073,,0.000148,0.010824,,,,,,,,,,,,,,,,
103011403,1.98577e+08,12,个,0.7559,0.129093,0.755854,0.010331,0.000449,,,,,0.001242,,0.080689,0.009293,,0.000004,0.000230,,,,0.008166,,,0.000000,,,,0.004650,,,,,,
109024207,1.98274e+08,8,套,0.7607,,0.230235,0.003084,0.760721,,,,,0.000421,,0.005183,,,0.000000,0.000354,,,,,,,,,,,0.000002,,,,,,
109031403,1.98028e+08,6,个,0.9186,0.000151,0.918556,0.000084,0.080497,,,,,0.000574,,,0.000139,,,,,,,,,,,,,,,,,,,,
108041202,1.9736e+08,16,千米,0.4346,0.350478,0.107718,0.012699,0.005532,,0.434560,,0.000001,0.003775,0.000627,0.000003,0.006579,,0.000000,0.069566,,,,0.000072,,,,,0.001175,0.007214,0.000002,,,,,,
107021699,1.9713e+08,11,千克,0.9523,0.952276,0.016150,0.001316,0.000142,,0.000006,,,0.000415,,0.004094,0.000223,,0.000951,,,,0.000026,,,,,,,,0.024401,,,,,,
109013304,1.96859e+08,18,个,0.8894,0.008828,0.889422,0.007320,0.085633,,0.001954,0.000076,,0.000255,0.000096,0.002615,0.000002,0.000114,0.001760,0.000043,,,0.001484,,,,0.000002,,0.000053,0.000330,0.000013,,,,,,
109024601,1.96835e+08,18,个,0.8172,0.000273,0.817213,0.000548,0.143711,,0.000026,,,0.000974,0.000032,0.018573,0.000299,0.000006,0.010237,0.005884,,,0.000002,0.000145,,,0.000002,,0.001144,0.000106,0.000827,,,,,,
101050100,1.94278e+08,14,千克,0.8988,0.898762,0.013369,0.021787,0.000003,,,,,0.001820,,0.004767,0.000968,,0.000007,0.051838,,,0.000008,0.002229,0.001163,,0.000032,,,,0.003247,,,,,,
106040304,1.94244e+08,20,个,0.8231,0.080716,0.823149,0.001497,0.078062,,0.000673,0.000054,0.000108,0.001041,0.000279,0.000103,0.000027,0.000003,0.000003,0.006996,,,0.000004,0.003070,,,0.000000,,0.004012,0.000058,0.000145,,,,,,
104030303,1.93472e+08,15,个,0.7577,0.078206,0.757730,0.113997,0.033649,,0.008505,,,0.002830,0.002597,0.000239,0.000001,,0.000001,0.002183,,,0.000019,,,,,,0.000000,0.000033,0.000011,,,,,,
109023399,1.93203e+08,18,个,0.7030,0.106746,0.702950,0.000319,0.114741,0.000802,0.019397,,0.006800,0.019795,0.014290,0.000216,,0.000326,0.000024,0.010725,0.002329,,0.000030,,,,,,0.000439,0.000065,0.000005,,,,,,
307020200,1.9292e+08,22,盒,0.2486,0.151344,0.146544,0.146902,0.074194,,0.000666,,0.081246,0.012175,0.000004,0.248599,0.000090,0.005189,0.068073,0.001210,0.042246,,0.000037,0.012554,0.000049,,0.000207,,0.000107,0.000001,0.000042,0.008521,,,,,
107021410,1.92524e+08,12,千克,0.9778,0.977772,0.002402,0.016848,0.000001,,,0.000058,,,,0.000000,0.000050,,0.000030,0.002727,,,0.000065,0.000003,,,0.000045,,,,,,,,,,
109012603,1.92056e+08,14,个,0.5873,0.183761,0.587288,0.001834,0.196458,0.003871,0.001679,,0.002672,0.014101,0.000592,0.000026,,0.000225,,0.001694,,,0.000011,,,,,,0.005788,,,,,,,,
103010603,1.9168e+08,16,千克,0.8253,0.825291,0.014235,0.001108,0.001385,,0.000158,,,0.000108,,0.011076,0.058841,0.000004,0.015685,0.000633,,,0.003641,0.034224,0.000010,,0.008554,,,,0.025046,,,,,,
109011207,1.91461e+08,8,个,0.9879,0.000233,0.987857,0.010085,0.000356,,0.000929,,,,,,,,0.000006,0.000424,,,,,,,,,0.000110,,,,,,,,
109012702,1.91068e+08,15,个,0.9451,0.006755,0.945103,0.006189,0.033732,,0.000513,,0.002972,0.001144,0.002400,0.000001,0.000019,0.000027,0.000012,0.001071,,,,,,,,,0.000038,,0.000026,,,,,,
106050802,1.9092e+08,16,个,0.7801,0.079447,0.780146,0.008885,0.039157,,,,0.002234,0.005579,0.070455,0.000074,0.003180,0.000017,0.000348,0.009182,,,,,0.000088,,,,0.001039,0.000102,0.000068,,,,,,
103011004,1.90711e+08,16,千克,0.3961,0.396132,0.063469,0.012496,0.000025,,,,,0.137266,0.000204,0.012585,0.268941,,0.017229,0.000001,,,0.000994,0.079860,,,0.000327,,,0.000001,0.010470,,0.000000,,,,
103020207,1.90124e+08,16,箱,0.5004,0.203971,0.143907,0.005965,0.002520,,0.000002,,,0.033515,,0.016890,0.500358,,0.004491,0.008765,,,0.002281,0.061306,,,0.001501,,,0.000069,0.014452,,0.000006,,,,
101040400,1.89519e+08,14,千克,0.8371,0.837102,0.041528,0.036823,0.000009,,,,,0.001805,,0.016977,0.009584,,0.000222,0.015466,,,0.000017,0.031236,0.000362,,0.000151,,,,0.008720,,,,,,
109052204,1.89177e+08,10,个,0.8087,0.006592,0.808733,0.056294,0.126606,,0.000037,,,0.000366,,0.000077,,,0.000724,,,,,,,,,,0.000019,0.000553,,,,,,,
304010300,1.88476e+08,10,UNKNOWN,0.8810,,0.001358,0.880995,,0.000094,,,0.037239,0.016189,,,,0.016495,,0.045579,0.001501,,,,,,,,,,,0.000053,,0.000497,,,
109061499,1.87878e+08,17,套,0.4880,0.001529,0.403378,0.039295,0.487951,,0.000380,,0.000149,0.011038,0.000140,0.003627,0.000014,,0.000253,0.051599,,,,0.000007,0.000017,,,,0.000099,0.000504,0.000023,,,,,,
109021004,1.87856e+08,18,个,0.7768,0.004959,0.776797,0.114161,0.064689,,0.003727,0.015302,0.000175,0.001485,0.008690,,,0.007729,0.000001,0.001243,0.000649,,0.000240,0.000010,0.000045,,,,0.000046,0.000052,,,,,,,
102050509,1.87852e+08,5,千克,0.9997,0.999694,0.000007,,0.000000,,,,,,,,0.000281,,,0.000018,,,,,,,,,,,,,,,,,
108011403,1.87777e+08,18,个,0.6158,0.142915,0.615773,0.013005,0.061878,,0.000707,,0.000315,0.121610,0.034547,0.000193,0.000048,0.000009,0.000203,0.005634,,,0.000012,0.000009,,,,,0.000004,0.000014,0.003124,,,,,,
109024614,1.8777e+08,18,个,0.5265,0.000993,0.526451,0.001387,0.376256,,0.000126,0.042007,0.000015,0.006554,0.000002,0.031425,0.006165,,0.000293,0.000473,,,0.000005,0.000473,,,,,0.005820,0.000210,0.001345,,,,,,
109010699,1.87536e+08,12,个,0.7262,0.172536,0.726193,0.002994,0.086519,,0.005008,0.000269,0.000040,0.002747,,,,0.000068,0.000000,0.002479,,,,,,,,,0.001146,,,,,,,,
109023303,1.87154e+08,14,项,0.4593,0.221086,0.167341,0.001142,0.146045,0.000248,0.000953,0.000546,0.459350,0.000999,0.000397,0.000031,,,,0.000873,0.000962,,,,,,,,0.000027,,,,,,,,
108041199,1.87051e+08,16,千克,0.8040,0.803966,0.048817,0.002406,0.004644,,0.069932,,,0.068481,0.000206,0.000082,0.000405,,0.000000,0.000080,,,,0.000000,,,0.000002,,0.000696,0.000260,0.000022,,,,,,
106040999,1.8605e+08,9,套,0.6984,,0.071174,0.223111,0.698390,,0.003836,,,0.000502,0.000454,,,0.000418,,0.002091,,,,,,,,,,0.000024,,,,,,,
106040807,1.85831e+08,11,个,0.8956,0.000940,0.895612,0.000707,0.081433,,,,,0.000058,,0.000352,,,0.000001,0.020793,,,,,,,,,0.000103,,0.000000,,,,,0.000003,
109010203,1.85541e+08,16,个,0.6250,0.008884,0.625005,0.001117,0.345106,,0.001045,,0.000012,0.000691,,0.000008,0.000001,0.000318,0.000005,0.016910,,,0.000814,,,,,,0.000080,0.000002,0.000003,,,,,,
102050203,1.84885e+08,10,千克,0.9550,0.954956,0.015786,0.017663,0.000008,,0.000337,,,,0.010994,0.000000,,,,0.000238,,,,0.000007,,,,,,,0.000011,,,,,,
108010310,1.84424e+08,18,个,0.2493,0.187795,0.249251,0.055009,0.022642,,0.129331,0.192902,0.000543,0.011107,0.139840,0.000044,0.000164,,0.000049,0.005073,,,0.000010,0.000271,,,,,,0.000759,0.005148,0.000061,,,,,
101010499,1.84021e+08,18,千克,0.8728,0.872752,0.005101,0.055681,0.019059,,,0.000294,0.000108,0.000204,,0.008094,0.006327,0.000125,0.000181,0.005476,,,0.000171,0.021951,0.000053,,0.000701,,,0.000001,0.003722,,,,,,
106020107,1.83367e+08,17,个,0.8304,0.024192,0.830448,0.023411,0.082710,,,,0.002026,0.009241,0.000104,0.005144,0.000017,0.000186,0.000278,0.007436,,,,,0.009336,,,,0.000356,0.000154,0.004468,,,0.000492,,,
104010999,1.83288e+08,17,千克,0.4056,0.405614,0.158062,0.006704,0.010860,,0.326154,,,0.036234,0.019670,0.000029,0.018498,0.000009,0.000001,0.001805,,,0.000004,0.000128,,,,,0.000088,0.015916,0.000224,,,,,,
107022102,1.83266e+08,19,千克,0.3519,0.351924,0.119294,0.012725,0.091842,0.000082,0.020656,0.042380,,0.142641,,0.009404,0.006173,0.000003,0.034445,0.000939,,,0.159248,0.000175,,,0.002513,,0.001298,0.001579,0.002680,,,,,,
107030212,1.83044e+08,13,瓶,0.4332,0.000066,0.121421,0.002652,0.003453,,,,,0.012621,,0.407422,0.014702,0.000012,0.433227,,,,0.000002,0.002998,,,0.000339,,,,0.001084,,,,,,
104030604,1.82822e+08,8,千米,0.9612,0.005035,0.012479,0.001363,0.000007,,0.961162,,,0.018172,0.000101,,,,,0.001681,,,,,,,,,,,,,,,,,
107020104,1.8262e+08,14,千克,0.9941,0.994058,0.001066,0.000329,0.000426,,0.000008,0.000009,,0.000022,,0.000179,0.000054,,0.002729,,,,0.000802,0.000001,,,,,,0.000089,0.000229,,,,,,
109010599,1.8087e+08,15,个,0.9452,0.023277,0.945222,0.003069,0.021744,0.000794,0.000002,0.001130,,0.000278,0.000056,0.000004,,,0.000010,0.000121,,,0.003873,,,,0.000002,,0.000417,,,,,,,,
102050305,1.80539e+08,5,千克,0.9870,0.986995,0.001718,0.011277,,,,,,,,,,,0.000007,,,,0.000003,,,,,,,,,,,,,,
108011101,1.80482e+08,10,个,0.6412,0.061544,0.641220,0.004790,0.002126,,0.005906,,,0.274570,0.000179,0.000648,,,,0.008102,,,,,,,,,0.000914,,,,,,,,
104010605,1.80119e+08,15,个,0.8023,0.074365,0.802294,0.002260,0.093041,,0.009388,,,0.003744,0.000566,0.000037,0.000072,,,0.012869,,,0.000034,0.000003,,,,,0.000227,0.000718,0.000383,,,,,,
103020801,1.80119e+08,12,个,0.8713,0.003920,0.871275,0.020837,0.029193,,,,,0.015608,,0.028988,0.002780,,0.000980,,,,0.000143,0.004788,,,0.015016,,,,0.006473,,,,,,
109020307,1.78761e+08,17,个,0.9066,0.003575,0.906587,0.032479,0.000791,,0.000354,,0.012754,0.032967,,0.000052,0.000004,0.001966,0.000017,0.003280,,,0.000373,,,,,,0.000069,0.000014,0.000019,,,,,,0.004697
107020221,1.77907e+08,9,千克,0.9841,0.984127,0.000282,0.002352,0.000000,,,,,0.000155,,,0.000032,,0.006503,,,,0.006548,,,,,,,,0.000001,,,,,,
109020403,1.77616e+08,14,个,0.5354,0.017639,0.535358,0.030557,0.010093,0.000013,0.044875,,0.000903,0.117333,0.205109,,,,0.000092,0.037966,,,,0.000002,,,,,0.000051,,0.000008,,,,,,
107021509,1.76765e+08,12,千克,0.9710,0.971004,0.019076,0.001139,0.002385,,0.000025,0.000146,,0.000278,,0.000046,0.003533,,0.000078,,,,0.002287,,,,,,,,0.000003,,,,,,
102050204,1.76044e+08,16,千克,0.9385,0.938473,0.000121,0.003595,0.000018,,0.000299,0.056137,,0.000065,0.000199,0.000017,0.000017,,0.000006,,,,0.000242,0.000634,,,,,0.000024,0.000076,0.000076,,,,,,
106051209,1.75818e+08,7,个,0.9961,,0.996108,0.000460,0.002301,,,,,0.000070,,0.000023,,,0.000167,0.000870,,,,,,,,,,,,,,,,,
109011206,1.75394e+08,10,个,0.8060,0.044251,0.806040,0.060968,0.058142,,0.002642,,,0.020899,,,,0.000003,,0.003523,0.003506,,,,,,,,,,,0.000027,,,,,
107060115,1.74687e+08,16,千克,0.4334,0.433358,0.231090,0.000306,0.048229,,0.100854,0.037462,0.000038,0.003548,0.132276,0.000014,0.000588,,,0.001231,,,0.008414,,,,0.000643,,0.000025,0.001924,,,,,,,
107021616,1.74348e+08,11,千克,0.9510,0.950975,0.000007,0.000193,0.000036,,,,,0.000131,,0.002376,,,0.041047,,,,0.000002,0.001398,,,,,,0.000200,0.003635,,,,,,
107020212,1.73748e+08,8,千克,0.9978,0.997809,0.000155,0.000315,,,,0.001126,,0.000044,,0.000002,,,0.000490,,,,0.000059,,,,,,,,,,,,,,
103020601,1.72948e+08,12,千克,0.5347,0.534703,0.121648,0.066930,,,,,,0.001704,,0.000082,0.208225,,0.009080,0.019358,,,0.000547,0.028741,,,0.000115,,,,0.008865,,,,,,
109021106,1.72889e+08,13,套,0.5296,0.043751,0.292522,0.008594,0.529566,,0.000001,,,0.000306,0.000999,,,0.000735,,0.003298,,,0.000001,0.000000,,,,,0.120225,,0.000002,,,,,,
108031105,1.7278e+08,3,千克,0.9851,0.985086,,,,,,,,0.014901,,,,,0.000013,,,,,,,,,,,,,,,,,,
109025602,1.72588e+08,12,个,0.8861,0.000101,0.886070,0.009045,0.100857,,0.000079,,0.000476,0.002108,,,,0.000093,,0.001075,,,,,,,,,0.000031,0.000041,0.000026,,,,,,
103020507,1.71367e+08,14,盒,0.3513,0.198010,0.005860,0.268119,0.000089,,,,,0.009855,,0.351291,0.137288,,0.002933,0.002351,,,0.000297,0.020412,0.000135,,0.001009,,,,0.002352,,,,,,
109042603,1.70948e+08,14,个,0.6829,0.042903,0.682929,0.009107,0.228446,,0.010900,,0.000182,0.008788,,0.000061,0.000016,0.000036,,0.001342,,,0.013802,,,,,,,0.001477,0.000012,,,,,,
109023212,1.7077e+08,14,个,0.6972,0.000101,0.697182,0.025715,0.266834,,0.000057,,0.002458,0.000628,,0.000508,0.000195,,0.000171,0.005913,,,,,,,,,0.000000,0.000169,0.000068,,,,,,
101020499,1.69338e+08,15,千克,0.4382,0.438221,0.225363,0.001536,0.000991,,,0.084997,0.004648,0.212597,0.010258,0.000106,0.002215,,0.000003,0.007583,,,,0.010457,0.000142,,,,,,0.000884,,,,,,
108031602,1.69134e+08,9,千克,0.9754,0.975435,0.008539,0.000005,0.002225,,0.012263,,,0.000037,0.001490,0.000004,,,,,,,,,,,,,,,0.000002,,,,,,
107040304,1.68738e+08,9,千克,0.9784,0.978400,0.015908,,0.003296,,,,,0.000427,0.001933,,,,0.000000,,,,,0.000008,,,,,,0.000007,0.000022,,,,,,
304040302,1.68557e+08,15,UNKNOWN,0.6236,0.153016,0.023394,0.623633,0.004551,,,0.001135,0.001187,0.026738,,,0.001192,0.018810,,0.000337,0.004865,,0.000015,,,,,,,,,0.000014,0.122708,,,,0.018405
109025504,1.67552e+08,15,套,0.8683,0.022145,0.082861,0.002381,0.868308,0.000090,0.010426,0.002864,0.000093,0.000857,,0.000019,,,0.000239,0.009639,0.000003,,0.000074,,,,,,,,0.000002,,,,,,
109025499,1.67515e+08,13,套,0.6147,0.007738,0.318063,0.034233,0.614657,,0.005528,,0.002241,0.002483,0.001921,0.000016,,,,0.012301,,,0.000170,,,,,,0.000029,0.000620,,,,,,,
108042000,1.6699e+08,17,个,0.4832,0.138857,0.483232,0.001554,0.078427,,0.004078,,,0.011693,0.274504,0.000273,0.003563,,0.000184,0.003130,,,0.000287,0.000001,,,,,0.000111,0.000032,0.000053,0.000020,,,,,
304020201,1.6652e+08,8,UNKNOWN,0.7998,,0.022228,0.799799,0.099365,,,,0.043127,0.021463,,,,0.003710,,0.009978,0.000330,,,,,,,,,,,,,,,,
304070103,1.6639e+08,12,UNKNOWN,0.7127,0.002210,0.084053,0.712662,0.056968,,,,0.035004,0.001712,,,,0.018176,,0.005748,0.009055,,,,0.000029,,,,,,,0.073663,,,,0.000721,
101030309,1.66208e+08,7,千克,0.9969,0.996921,0.000062,0.000016,,,,,,0.000008,,0.000241,,,0.002741,,,,,,,,,,,,0.000012,,,,,,
108010704,1.64962e+08,15,个,0.3394,0.105830,0.339355,0.010040,0.097049,,0.014454,0.026859,0.000006,0.031995,0.315543,0.000012,0.002519,,0.000004,0.056185,,,0.000147,,,,,,0.000001,,,,,,,,
109051002,1.64145e+08,16,个,0.7709,0.000128,0.770861,0.007871,0.183525,,0.001058,,0.000183,0.030294,0.000696,0.001715,0.002507,0.000004,,0.000807,,,,0.000048,,,,,0.000000,0.000071,0.000231,,,,,,
106050199,1.63866e+08,19,个,0.7692,0.115549,0.769162,0.005856,0.096496,,0.000396,,0.000354,0.003009,0.003422,0.001365,0.000116,0.000610,0.000085,0.001962,,,0.000202,0.000000,0.000001,,,,0.000455,0.000950,0.000009,,,,,,
107040101,1.63508e+08,12,千克,0.9867,0.986737,0.007026,0.002487,0.000437,,0.002335,,,0.000053,0.000165,,,0.000000,0.000024,0.000524,,,,,,,,,0.000208,0.000004,,,,,,,
109022905,1.63384e+08,13,平方米,0.4067,0.001916,0.340423,,0.010873,,0.232979,,,0.000018,0.406746,0.001589,0.002350,0.000094,0.000004,0.000019,,,0.002637,,,,,,0.000352,,,,,,,,
101050300,1.63063e+08,12,盒,0.5938,0.137279,0.090538,0.064134,0.054631,,,,,0.000482,,0.593753,0.000748,,0.000013,0.037411,,,,0.001509,0.019409,,,,,,0.000094,,,,,,
108010802,1.62923e+08,18,平方米,0.6179,0.041524,0.006929,0.002188,0.000064,,0.007653,0.007824,0.000025,0.026389,0.617914,0.000001,0.000088,0.000049,0.000002,0.002624,,,0.000506,0.000001,,,,,,0.286210,0.000010,,,,,,
104010903,1.61787e+08,18,个,0.7160,0.085950,0.715986,0.006507,0.059753,,0.077306,,0.000762,0.007401,0.000766,0.000174,0.000069,0.000333,0.000004,0.003856,,,0.000004,0.000151,,,,,0.014859,0.026011,0.000109,,,,,,
109025202,1.61713e+08,15,个,0.8190,0.000767,0.819038,0.043973,0.101611,,0.011553,,0.002364,0.000725,0.013908,,,0.000505,,0.004265,0.001218,,0.000004,,,,0.000021,,0.000043,0.000004,,,,,,,
101010402,1.6171e+08,15,千克,0.9347,0.934698,0.010434,0.010566,0.000047,,,,,0.000264,,0.000169,0.000421,,0.000061,0.000574,,,0.000431,0.037233,0.000195,,0.000711,,0.000496,,0.003701,,,,,,
109011604,1.61709e+08,14,个,0.3986,0.000059,0.398649,0.042890,0.257043,,0.001127,,0.002063,0.022846,0.000519,,0.000002,0.000083,0.000015,0.274285,0.000159,,,,,,,,,0.000258,,,,,,,
109022812,1.60345e+08,11,个,0.6094,0.000109,0.609443,,0.386056,,0.001306,,,0.000040,,0.000010,,,,0.002470,0.000312,,,,,,,,0.000171,0.000080,0.000003,,,,,,
108040406,1.60129e+08,20,个,0.6301,0.053735,0.630140,0.006661,0.236959,,0.006275,,0.000001,0.042398,0.000110,0.001128,0.000267,0.000128,0.000094,0.019030,,,0.000122,0.000005,0.000000,0.000000,,,0.001725,0.000305,0.000916,,,,,,
108012003,1.59541e+08,11,个,0.7480,0.010896,0.747954,,0.000453,,,,,0.003359,0.000093,0.002196,,,0.001461,0.231898,,,,0.000029,,,,,0.001656,,0.000006,,,,,,
109012901,1.59351e+08,13,千克,0.3994,0.399445,0.366293,0.000006,0.225628,,0.001826,0.000823,0.001923,0.000081,,0.000001,0.000102,,0.000505,,,,0.003355,,,,,,,,0.000011,,,,,,
109023103,1.58073e+08,20,个,0.4338,0.123970,0.433768,0.001128,0.024050,0.000064,0.040111,,0.000072,0.083258,0.091844,0.000230,0.012521,0.000003,0.001148,0.054581,,,0.000078,0.000011,,,0.000067,,0.000859,0.131682,0.000555,,,,,,
109061904,1.57683e+08,7,个,0.9590,,0.959041,0.002087,0.034453,,,,,0.000586,,0.000002,,,0.000005,,,,,,,,,,0.003826,,,,,,,,
109010205,1.57493e+08,15,个,0.8886,0.026411,0.888646,0.001332,0.055400,,0.000673,,,0.001081,,0.000002,0.000001,0.000133,0.000001,0.012660,,,0.002031,,,,,,0.010250,0.001379,0.000000,,,,,,
301020101,1.57335e+08,10,千克,0.6774,0.677449,0.000113,0.036392,0.001557,,,0.000082,,,,,,0.279777,,0.002764,0.000071,,,,,,,,,,,,0.001665,,,,0.000128
107020118,1.5689e+08,8,千克,0.9865,0.986545,0.003610,0.000001,0.000025,,,,,0.002262,,0.000003,,,0.007441,,,,0.000114,,,,,,,,,,,,,,
103011206,1.56849e+08,11,千克,0.9651,0.965079,0.000838,0.003469,,,,,,0.000585,,0.000023,0.010507,,0.000367,,,,0.018856,0.000251,,,,,,0.000023,0.000002,,,,,,
107021006,1.56823e+08,20,千克,0.7275,0.727477,0.045825,0.004402,0.091833,,0.000463,0.000202,0.000011,0.028691,0.000988,0.006117,0.001666,,0.026233,0.023048,,,0.031359,0.000489,0.005178,,0.003449,,0.000002,0.000057,0.002508,,,,,,
109012404,1.56156e+08,15,个,0.6045,0.030064,0.604549,0.000576,0.234508,,0.001869,,,0.001147,,0.000050,0.000060,,,0.000673,,,0.000088,0.000000,0.000006,,,,0.126396,0.000002,0.000012,,,,,,
108012903,1.55905e+08,14,OTHER,0.5033,0.287561,0.179174,0.003918,0.002353,,0.002451,0.005297,,0.503321,,0.000006,0.000588,,0.001003,0.000377,,,0.013629,,,,,,0.000042,0.000281,,,,,,,
106040608,1.55382e+08,14,个,0.4708,0.433131,0.470818,0.003472,0.055038,,0.000003,,,0.008864,0.002972,0.000067,,,0.000814,0.005320,,,0.000001,,,,,,0.015245,0.004166,0.000088,,,,,,
108031108,1.54928e+08,2,千克,1.0000,0.999988,0.000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108040407,1.54733e+08,17,个,0.6759,0.130983,0.675895,0.012549,0.088284,,0.002818,,0.000005,0.005724,,0.000520,0.000078,0.000090,0.000143,0.078069,,,0.000021,0.000035,,,,,0.004559,0.000040,0.000189,,,,,,
109013503,1.54628e+08,13,个,0.6898,0.070591,0.689849,0.006638,0.220772,,0.000566,,,0.000431,,0.000104,,0.009863,0.000047,0.001127,,,,,,,,,0.000009,0.000002,0.000001,,,,,,
405019900,1.54594e+08,5,平方米,0.7452,,,0.164664,,,,,,0.089420,0.745231,,,0.000001,,,0.000685,,,,,,,,,,,,,,,,
