product_id,v_prod,n_units,dom_unit,dom_share,千克,个,UNKNOWN,套,千瓦时,千米,立方米,项,OTHER,平方米,盒,箱,次,瓶,批,月,伏安,桶,袋,份,笔,罐,瓦,副,卷,包,元,票,期,令,单,车
103011199,4.57386e+08,16,盒,0.3651,8.29369e+07,2.41737e+06,1.07321e+07,7.79266e+06,,,,,1.38215e+06,,1.67005e+08,5.63008e+07,2200,2.2004e+06,494631,,,28711.6,1.06303e+08,575514,,810454,,,,1.84025e+07,,416.05,,,,
103020203,4.57367e+08,16,个,0.6748,4.77901e+06,3.08628e+08,1.3412e+06,16857.7,,,17655.1,,2.65122e+06,,4.96771e+07,7.33293e+07,,2.08774e+06,118794,,,844752,9.42565e+06,,,455226,,32.98,,3.98023e+06,,13343.7,,,,
101010106,4.56775e+08,24,千克,0.7029,3.21055e+08,3.99235e+07,1.08756e+07,1.25982e+07,18034,1.4597e+07,1.5594e+07,878780,1.48701e+07,415688,1.91625e+06,4.87057e+06,201110,3.5645e+06,4.6943e+06,10790,,322544,7.57865e+06,39600,,165528,,232493,1.13307e+06,432863,786800,,,,,
107040202,4.53643e+08,14,千克,0.8713,3.95269e+08,4.31623e+07,209106,91160,,9.61687e+06,1.76765e+06,,188568,1.0458e+06,2380,71170,,,2.03732e+06,,,,156,,,,,,147604,34446.3,,,,,,
106050102,4.53269e+08,19,个,0.5062,1.75148e+08,2.29437e+08,9.64162e+06,1.56714e+07,,2.44429e+06,,121780,5.53758e+06,2.22821e+06,110788,7.06529e+06,21174,647,2.81462e+06,,,650,36233.7,709.98,,,,1.99386e+06,981534,13561.2,,,,,,
104011003,4.51394e+08,20,个,0.3690,7.65953e+07,1.66586e+08,1.24482e+06,1.33565e+06,51254.2,1.17169e+08,223934,,4.35226e+06,7.40885e+07,24875.3,305867,15500,833,384148,,,2730.5,306085,210,,,,1.21553e+06,6.64826e+06,844094,,,,,,
201040000,4.48929e+08,23,千克,0.2767,1.24214e+08,5.5691e+07,3.19373e+07,2.9212e+07,170300,1.09181e+06,3.59289e+07,3.60961e+07,1.06225e+08,346017,410839,5.99537e+06,68650,6.16787e+06,1.25229e+07,1.39977e+06,,442138,46479.7,15600,,18877.8,,49034.2,867702,10350.8,,,,,,
108012804,4.46873e+08,18,个,0.6636,3.42317e+07,2.96551e+08,229664,3.52086e+07,,499362,,,2.21511e+07,1.07315e+07,145035,3.83192e+07,565,116027,1.27869e+06,,,220451,226748,,360,,,6.66794e+06,197816,97247.9,,,,,,
109031700,4.4582e+08,14,个,0.9284,1.37821e+06,4.13903e+08,3.89025e+06,2.6154e+07,,,,,288882,,188,153709,,12096,30000,,,1600,70.6,,,,,5051,365,2428,,,,,,
109061603,4.44414e+08,18,个,0.7862,259411,3.49402e+08,1.60473e+06,8.93113e+07,324272,630266,,4500,2.60698e+06,28857.6,40.8,,8010,15800,35567,,,61815,225,,,,,117030,1661,909.86,,,,,,
107030110,4.42787e+08,13,千克,0.7429,3.28931e+08,4.88612e+07,148186,166900,,156,,,1.57439e+06,,5.45138e+07,1160,,6.91051e+06,771124,,,11342,425045,,,,,,,471649,,,,,,
109024504,4.42592e+08,10,套,0.4707,498842,1.58683e+08,46614.4,2.08347e+08,,,,,2700,,6.78541e+07,,,392.5,2.31429e+06,,,,,,,,,4.8266e+06,,17577,,,,,,
108012203,4.41733e+08,15,个,0.3908,852500,1.72636e+08,5.40804e+07,2.67798e+07,,858,,4400,1.54609e+07,,1.30228e+08,,7930,3.74425e+07,,,,2050,1.0146e+06,,,86203.2,,2.00163e+06,,1.13572e+06,,,,,,
103010399,4.40954e+08,14,千克,0.8087,3.56591e+08,1.61736e+07,1.62331e+07,59200.2,,,,,1.72904e+06,,3.58158e+06,8.43796e+06,,7.19043e+06,6.07211e+06,,,322723,2.14808e+07,760,,849491,,,,2.23175e+06,,,,,,
109032404,4.40782e+08,11,UNKNOWN,0.4827,1.07715e+06,2.10323e+08,2.12762e+08,1.49369e+07,,106200,,,102196,,1840,,,4540,1.46771e+06,,,,,,,,,200,,100,,,,,,
108041402,4.40222e+08,20,个,0.8273,2.91682e+07,3.64192e+08,1.74879e+07,1.24629e+07,,414302,124181,1020,1.37111e+07,471670,10418.5,3804.51,2292,16688.6,1.51516e+06,,,3666,302673,52938.8,,,,226638,40717.8,14098.3,,,,,,
104020117,4.39904e+08,6,个,0.9902,,4.35596e+08,2.75022e+06,1.53112e+06,,,,,24545.4,,2040,,,,,,,,,,,,,234,,,,,,,,
107030410,4.38069e+08,8,盒,0.9952,694005,406852,18662.8,,,926,,,10950.2,,4.35947e+08,,,979620,,,,,10854,,,,,,,,,,,,,
109030105,4.37354e+08,8,个,0.9986,205661,4.36739e+08,300119,89212,,,,,10330,,,1920,7200,,580,,,,,,,,,,,,,,,,,
108040399,4.36984e+08,18,个,0.7105,8.52263e+07,3.10492e+08,1.14548e+07,1.00535e+07,,1.64149e+06,,,2.1849e+06,540765,991011,338299,1613.2,4445.75,1.07786e+07,,,55662.9,563.4,,12860,,,2.06572e+06,1.07484e+06,66706.5,,,,,,
103020504,4.36974e+08,13,千克,0.5727,2.50265e+08,1.2471e+07,976321,48063.8,,,,,8.77463e+06,,663810,1.00228e+08,,2.67085e+07,229424,,,1.75487e+06,1.04033e+07,,,2.10847e+07,,,,3.36638e+06,,,,,,
108031301,4.36432e+08,8,千克,0.9991,4.36032e+08,95583.1,,450,,,,,183945,,1596,480,,43461.1,,,,74688.7,,,,,,,,,,,,,,
102050302,4.33417e+08,14,千克,0.9820,4.25619e+08,3.26736e+06,,652833,,7193,,704038,2.91047e+06,,333,26820,,130,,,,293,192780,,,,,9310,10552,16299,,,,,,
304070101,4.32791e+08,9,UNKNOWN,0.6000,,1.93072e+07,2.5967e+08,7.93926e+07,,,,2.1195e+07,52080,,,,5.27223e+07,,,156178,,,,,150000,,,,,,145521,,,,,
107030804,4.3224e+08,17,盒,0.5680,7.05027e+06,7.05647e+07,4.05576e+06,3.82505e+06,,98.65,27527,,5.3318e+07,,2.45518e+08,5.88709e+06,,1.95665e+07,1.7216e+07,,,1.54632e+06,1.92825e+06,1.31992e+06,,,,4031.08,3542.4,409596,,,,,,
109041503,4.30218e+08,18,个,0.9380,135412,4.03532e+08,3.2999e+06,7.24888e+06,,3.41368e+06,,93254,1.22616e+07,,1380.36,13641.7,19010,16109.1,21785,,,3668.45,897.33,,,188.16,,540,35305.9,121506,,,,,,
109051302,4.29962e+08,18,个,0.5504,655180,2.36659e+08,6.61748e+06,1.78915e+08,,678523,135332,891572,2.06864e+06,1.29437e+06,5420,3720,,,434105,1.36322e+06,,,2000,,6000,,,200242,31882.9,788,,,,,,
109051907,4.29017e+08,12,个,0.5959,272589,2.55659e+08,6034,1.55562e+08,,195200,,176019,2.59733e+06,,,,42073,,1.44419e+07,,,,,21055.4,,,,7200,37365,,,,,,,
109060304,4.25449e+08,16,个,0.9558,1906,4.06647e+08,781591,1.61234e+07,,561849,,1000,547143,,4547,174401,8168,14515,413805,,,5710,114700,,,,,45996.2,,2824.72,,,,,,
109011213,4.24681e+08,12,个,0.6236,7.14534e+06,2.64839e+08,530049,1.39015e+08,,3.67884e+06,,1.97604e+06,2.29904e+06,,,,27550,,4.27677e+06,826700,,,,,,,,61689,,,,,,,,5200
107020902,4.24009e+08,20,千克,0.6065,2.57167e+08,7.18408e+06,522300,765948,,242878,1.1103e+06,,1.0013e+08,1.16164e+06,591787,689769,8575,1.46887e+07,3.35705e+06,,,2.15267e+07,1.08673e+06,,,7.18355e+06,,17315.8,1.85129e+06,4.6805e+06,,,,41733,,
109062403,4.23576e+08,17,个,0.9368,21600,3.96786e+08,288922,1.86032e+07,1.64352e+06,93417.9,,330084,2.21979e+06,2.05338e+06,67012.8,9178,383466,2280,649814,,,,151.07,,,,,419767,4400,,,,,,,
106040802,4.2266e+08,12,个,0.8543,2.94168e+06,3.61073e+08,3.56551e+07,2.87241e+06,,15762.6,,,4.03313e+06,,24398.7,1.25372e+07,14200,,3.48615e+06,,,,3008.42,,,,,3668,,,,,,,,
106040112,4.22424e+08,15,个,0.7024,5.63551e+07,2.96692e+08,22721.3,2.81447e+06,,,,,776910,1.18576e+06,4.90452e+06,7822.97,,2.93092e+06,5.57089e+07,,,302023,15193.3,,,,,126,74119.5,633201,,,,,,
109040802,4.21757e+08,15,个,0.7122,61726.2,3.00356e+08,7.03153e+07,2.30123e+07,,168429,,545560,7.48938e+06,,35165,5400,26973.6,,547004,,,,,,,,1.91696e+07,15789,1265,6686.25,,,,,,
109042099,4.21232e+08,16,个,0.8854,115193,3.7297e+08,2.08936e+06,3.46434e+07,2.44191e+06,12281.3,,,6.0252e+06,1.15369e+06,1.38973e+06,6086.6,,59230.2,268852,294.36,,,941.58,,,,,1133.32,,54662.8,,,,,,
109024205,4.209e+08,15,套,0.7051,,1.13927e+08,1.13392e+06,2.96792e+08,,,,,1.04159e+06,,736039,9280,17500,1365,1.49399e+06,,,,3.08e+06,3000,,4500,,28850,5194.1,2.62655e+06,,,,,,
102051102,4.18923e+08,6,个,0.8754,5.16952e+07,3.66736e+08,28969.4,,,,,,447859,,,1500,,,,,,13446,,,,,,,,,,,,,,
107040399,4.18859e+08,18,千克,0.7711,3.22964e+08,4.06369e+07,319996,3.81788e+06,,1.7898e+07,429805,,1.6611e+06,2.94791e+07,13348,33934,116074,4810.3,184201,,,27299.3,5513.5,,,,,39555.6,504906,723304,,,,,,
304040299,4.1825e+08,13,千克,0.4965,2.07669e+08,195649,1.49422e+08,1.53359e+06,,,206970,1.02833e+07,4.3813e+07,,,116.6,159488,,1.39196e+06,770000,,,,,,,,,,,974688,1.83057e+06,,,,
102040111,4.16418e+08,4,千克,0.9758,4.06327e+08,876105,9.21484e+06,,,,,,,,,,,,,,,,208.8,,,,,,,,,,,,,
109013404,4.16176e+08,21,个,0.6773,3.01156e+06,2.81891e+08,5.18891e+07,5.69568e+07,,4.30544e+06,538642,735358,1.46664e+06,141494,41919.6,182469,207461,4.33978e+06,6.79773e+06,17866.7,,3335,1711.63,,,,,1.22116e+06,1.70584e+06,660269,,,,,,60000
109042599,4.15927e+08,7,个,0.9937,170672,4.13325e+08,659560,1.71542e+06,,9740.29,,,46083,,,,,,,,,,,,,,,,1124.97,,,,,,,
109042602,4.15581e+08,14,个,0.7636,2.30676e+07,3.17319e+08,118922,7.3483e+07,,608540,,,401570,15405.2,110790,84832,,89231.3,199363,,,,,,62675,,,,4853.5,,15055,,,,,
109020104,4.14546e+08,12,个,0.7862,3.77828e+07,3.25919e+08,570159,4.19046e+07,,1.58354e+06,1740,,3.25056e+06,116377,26.82,,14000,,3.01616e+06,,,,,,,,,386884,,,,,,,,
109025299,4.13705e+08,21,个,0.6124,3.26636e+07,2.53347e+08,2.0927e+07,4.92748e+07,,1.0669e+07,,3.05268e+06,2.35065e+07,1.35541e+06,111490,333734,3.10909e+06,106113,1.1571e+06,3.22521e+06,,8.56294e+06,34161.4,,1.55185e+06,6742,,104714,567745,38403.8,,,,,,
105010304,4.12849e+08,17,个,0.7784,1.68508e+06,3.21363e+08,912174,2.62919e+06,,1.41492e+06,5.93875e+07,1.124e+06,2.37155e+06,1.81701e+07,16,21898.5,,,3.73923e+06,,,13665,566.2,,,,,13280,600,2310.72,,,,,,
108012801,4.12113e+08,18,个,0.8528,1.85684e+07,3.51433e+08,526860,5.95054e+06,,31843.7,1.00244e+06,,1.52194e+06,154884,302913,3.00505e+07,2554,32054.8,1.89847e+06,,,10184.9,10533,,,,,80049.5,356016,180384,,,,,,
107040103,4.11691e+08,11,千克,0.9901,4.0762e+08,1.78068e+06,,560210,,892432,316884,,38906.5,457765,,151.2,,5336.06,,,,650,,,,,,,17952.8,,,,,,,
109020306,4.11518e+08,19,个,0.7223,1.23281e+06,2.97258e+08,3.63183e+06,9.65198e+07,,1.03603e+06,44385.2,3.03379e+06,831027,86546.4,2191.8,,6.52121e+06,5665.19,1.04256e+06,190000,,3750,9300,,,,,58160,1402.5,8945.4,,,,,,
101010301,4.10671e+08,17,千克,0.8061,3.31061e+08,1.66664e+07,1.44336e+06,1.48716e+06,,1680,,,2.07194e+07,580704,1.90974e+06,1.79153e+06,,5.19853e+06,4.14133e+06,,,8.0678e+06,1.49277e+07,12791.5,,2615.47,,,18630,2.63988e+06,,,,,,
105020201,4.08271e+08,19,个,0.4239,6.49314e+07,1.73047e+08,6.08266e+06,7.16651e+07,,1.78069e+07,1.882e+07,2.38816e+07,2.81289e+06,1.67298e+07,30429.6,3120,193020,9746,6.59203e+06,,,7598.31,2007.87,,,,,2.45398e+06,3.16927e+06,32442.5,,,,,,
304040902,4.08038e+08,9,月,0.3893,7700,5.13555e+07,6.37443e+07,,,,,227500,3554,,,,275264,,1.30939e+08,1.58849e+08,,,,,,,,,,,2.63684e+06,,,,,
109011304,4.07153e+08,17,个,0.8702,9.88906e+06,3.54304e+08,6.66971e+06,2.25782e+07,,46005.1,2.28798e+06,,818305,,11690,12200.6,13739.2,49184.9,526549,3141.3,,7.78821e+06,,,,,,2.12563e+06,1100,28548,,,,,,
304020104,4.07024e+08,10,UNKNOWN,0.7635,,1.80872e+06,3.10761e+08,1.55189e+07,,,,2.99891e+07,5.77681e+06,,2016,,4.07105e+07,,1.1235e+06,832821,,,,,501066,,,,,,,,,,,
109012302,4.06034e+08,14,个,0.7877,8.22924e+06,3.19835e+08,791107,6.53648e+07,,171577,,6460,938759,8.71223e+06,18,,169104,240,176146,,,715,,,,,,1.63899e+06,,,,,,,,
107030120,4.04603e+08,14,千克,0.9029,3.65318e+08,5.82887e+06,1.4579e+07,203205,,,,,930307,,3.30182e+06,435265,,598294,3.168e+06,,,62358.3,1.00072e+07,,,172.54,,,364.5,170526,,,,,,
102050601,4.04572e+08,14,千克,0.9867,3.99191e+08,2.50998e+06,119226,43294.2,,,,,27937.4,,18656.6,1.19664e+06,,30394.5,882.7,,,144872,971481,,,6055.05,,,,86000.4,225845,,,,,
101011101,4.04405e+08,13,千克,0.9789,3.95888e+08,4.65404e+06,126248,763520,,2402.29,,,243136,,2.15461e+06,34202,,19165.8,,,,3220,257903,,,114042,,,,144493,,,,,,
107029906,4.02996e+08,18,千克,0.8180,3.2965e+08,3.5528e+07,321572,3.54061e+07,,1.07,,,323292,,105549,452317,2450,42610.2,342717,,,22089,162687,,,434146,,2948.4,297.19,195227,,4644.77,,,,
109042399,4.00318e+08,18,个,0.8623,559204,3.45201e+08,515982,1.94894e+07,36703.8,1.77343e+06,,790130,2.56662e+06,388701,42054.7,140987,550,50330.3,62471.9,,,11904.5,,,,,,2.86793e+07,4880,4060,,,,,,
107040307,3.99609e+08,6,千克,0.9837,3.93103e+08,288100,408574,90,,5.80877e+06,,,463.08,,,,,,,,,,,,,,,,,,,,,,,
107020304,3.9872e+08,5,千克,0.9996,3.98569e+08,64.84,,150701,,,,,450,,,,,150,,,,,,,,,,,,,,,,,,
108041999,3.97797e+08,20,个,0.4380,1.20212e+08,1.7423e+08,3.6214e+06,4.01803e+07,97646.8,1.32942e+07,8505.56,499966,1.12654e+07,2.28963e+07,66674.3,42250,846,83322.7,9.54615e+06,,,6680,23923.9,,,,,1.56811e+06,136206,16938,,,,,,
107030707,3.97411e+08,10,瓶,0.9379,4.21141e+06,1.23644e+07,,1140,,224652,,,239738,,7.6313e+06,2152,,3.72736e+08,,,,,39.29,,,,,,,300,,,,,,
101010801,3.95103e+08,7,千克,1.0000,3.95098e+08,2058.8,1780,,,,,,538.96,,,,,,,,,,312.06,,,,,,133.63,300,,,,,,
107021704,3.94767e+08,12,千克,0.8865,3.49964e+08,6.59954e+06,4.79585e+06,5.68518e+06,,354636,,,2.72227e+07,,,13400,,2300,99810,,,442,,,,,,,28475,420,,,,,,
102050407,3.93752e+08,17,千克,0.6080,2.3941e+08,1.57538e+07,8.87382e+06,16185.3,,1202.65,1.17412e+08,,8.75808e+06,3.44155e+06,5795.2,8924.63,195,,,,,132.24,2726.4,,,,,6968,125,208.2,,,,,,60000
107030805,3.93501e+08,20,盒,0.5822,1.93245e+06,9.32009e+07,7.87406e+06,1.93521e+07,,32079.1,14320,2583.36,6.26555e+06,,2.29103e+08,9.27802e+06,860886,1.1267e+07,4.67089e+06,28237,,5.27449e+06,411307,326809,,,,56532,239666,3.31073e+06,,,,,,
109010601,3.93377e+08,14,个,0.9324,7.22281e+06,3.66799e+08,333822,1.71108e+07,,21987.7,,58495,1.20979e+06,,10653.1,27700,2350,,532554,,,17500,,,,,,29606,,39.2,,,,,,
307040100,3.93293e+08,23,UNKNOWN,0.7687,1.39263e+06,4.94385e+06,3.02335e+08,64578.6,12721.8,26319.6,,540441,1.11811e+07,14678.4,7.4538e+06,26012,1.94631e+07,517857,1.10624e+07,1.61798e+07,,,79781.6,934643,11010,84,,,22600,7379,1.70064e+07,,,,16669.2,
109013403,3.92743e+08,22,个,0.7451,2.67205e+06,2.92649e+08,2.20427e+06,5.44601e+07,,760254,71526.6,151,6.83584e+06,1.68896e+06,1.1913e+06,366075,43757.2,1.08206e+06,3.19591e+06,298600,,10602.1,1.99034e+07,12230,1.68e+06,,,117261,3.14393e+06,355745,,,,,,
109023301,3.91171e+08,17,个,0.7777,2.76642e+07,3.04221e+08,5.71218e+06,4.72768e+07,,1540,,679702,1.51177e+06,733816,,,361508,280763,2.43804e+06,,,104078,7200,13166,,,,371.2,1625.24,163525,,,,,,
107021504,3.9105e+08,13,千克,0.9386,3.67053e+08,4.55384e+06,50537.5,581356,,,3.28052e+06,,1.2511e+07,,650038,1972.48,,1.63213e+06,52832.5,,,532694,126805,,,,,,,23500.2,,,,,,
109025301,3.89663e+08,14,套,0.5325,3.49428e+06,1.32849e+08,1.39505e+07,2.07483e+08,,2.04565e+06,,2.75847e+06,4.98221e+06,709071,,,20020,948971,2.02859e+07,,,730,,,,,,110748,25017,,,,,,,
106050210,3.89493e+08,20,套,0.3443,2.09947e+06,1.28162e+08,6.09982e+07,1.3411e+08,,266294,,6.82459e+06,1.32091e+07,5.61304e+06,60032,304510,3.72649e+06,192,3.38874e+07,,,21085.9,1360,3044,,,,170377,14453.4,20620.4,,,,645.75,,
109023104,3.87316e+08,14,批,0.4002,1.194e+08,7.2011e+07,1.06822e+07,2.71116e+07,,10240,,87314,2.49444e+06,,6060,111,76782,,1.54991e+08,,,,,,,,,443264,1298,610,,,,,,
104010206,3.86151e+08,10,千米,0.4802,1.74929e+08,2.14099e+07,2.75446e+06,422386,,1.85445e+08,,121328,785038,,1184.8,,,,17601.1,,,,,,,,,265597,,,,,,,,
107021601,3.83989e+08,8,千克,0.9988,3.83529e+08,1577.9,16800,,,,,,197619,,,1393.44,,209426,,,,25960.9,,,,7661,,,,,,,,,,
109024705,3.82076e+08,13,个,0.6643,813165,2.53829e+08,1.72175e+07,8.35904e+07,,876,,880,553240,12873.6,2.57315e+07,,8000,,180539,,,,,,,,,125243,,12508,,,,,,
109011403,3.82068e+08,10,个,0.8113,1.08855e+06,3.09991e+08,2.31129e+06,6.4109e+07,,174862,,2.17074e+06,733629,,,,10096,,1.45822e+06,,,,,,,,,21160,,,,,,,,
101030101,3.80633e+08,13,千克,0.8770,3.33812e+08,2.51788e+07,3.43624e+06,1.1006e+06,,,,,202403,1.00964e+07,407400,617071,,,5.65805e+06,,,,58930.8,,,711.6,,,,8602.68,55364.3,,,,,
108010302,3.80143e+08,19,千米,0.5162,8.68182e+06,1.34022e+08,2.74804e+06,1.25629e+06,,1.96215e+08,534713,283763,3.1941e+07,365242,2318,,14785,3451.9,3.82031e+06,,,13877.6,1073.25,1160,,,,3010,235301,343,,,,,,
103020701,3.79625e+08,15,千克,0.9385,3.56297e+08,1.6755e+06,879463,110,6.76155e+06,,,,2.80281e+06,,118957,8.24473e+06,,934400,146158,,,13459,1.4936e+06,,,43.85,,,37628,220393,,,,,,
110020102,3.78537e+08,5,立方米,0.5421,5.94744e+07,8.5782e+07,1.3109e+07,,,,2.05217e+08,,1.49549e+07,,,,,,,,,,,,,,,,,,,,,,,
106010103,3.76414e+08,18,千克,0.8109,3.05229e+08,5.29432e+07,4.17889e+06,6.02091e+06,,765,,,6.7676e+06,26665.5,266652,56329.4,2500,4006,515847,,,,136.8,3150,,,,57932,144114,194182,,,,1792,,
103010999,3.75968e+08,16,千克,0.6964,2.61807e+08,1.19128e+07,1.46285e+06,771477,,,,37383,1.61409e+06,,9.57953e+06,4.47916e+07,,522625,7.05177e+06,,,36906.9,1.9075e+07,526781,,569772,,,,1.56255e+07,,,,,583073,
104010501,3.75043e+08,12,个,0.7926,4.54138e+06,2.97241e+08,2.26602e+06,4.80894e+07,,1.79888e+06,,,1.62126e+07,,70062.7,,,,4.6208e+06,,,,2795,,,,,6509.7,76878,117347,,,,,,
108040302,3.74033e+08,25,个,0.5070,4.02121e+07,1.89647e+08,5.7081e+06,8.76275e+07,2730.88,4.22769e+06,2390,640435,3.5916e+06,393022,1.49308e+06,374465,205838,691498,2.47454e+07,693.18,,961510,7676.01,56,,60356.9,2600,1.21613e+07,1.14606e+06,127651,,,,,,2169.2
109060399,3.73841e+08,19,个,0.7457,433507,2.7877e+08,1.06631e+06,5.60147e+07,233554,723174,,161365,3.48461e+07,4320,1339,26565,28580,11924.1,1.37536e+06,,,1100,10,,,,,115259,25001.1,2727,,,,,,
109042102,3.73574e+08,12,个,0.7162,5.61457e+07,2.67539e+08,6.04915e+06,4.30198e+07,,58582.5,,64589,217915,315806,,,200,480,160369,,,,2000,,,,,,,,,,,,,
104010203,3.71093e+08,16,千克,0.6231,2.31243e+08,2.47715e+07,1.50133e+06,2.85082e+06,,1.09242e+08,,,68721.5,44810,11740.1,42904,,750,829999,,,2970,2961,,,,,421795,48315,9630.26,,,,,,
109013005,3.70222e+08,20,个,0.6876,7.39635e+06,2.54557e+08,4.6469e+06,9.6903e+07,,748493,227625,733636,599862,521666,267697,1.57073e+06,71468,17004,1.15927e+06,,,353095,2320,,,,,180914,179192,62850.5,,,,23350,,
108012006,3.68768e+08,17,千克,0.5806,2.14114e+08,1.46245e+08,124332,1.15467e+06,,1.7722e+06,711513,,954169,336332,4970,1.36497e+06,,840,1.53651e+06,19840,,5300,,,,,,4938,387841,30825,,,,,,
104019903,3.67205e+08,15,千米,0.6222,1.16167e+08,1.04678e+07,440432,1.01815e+06,,2.28472e+08,,,1.0301e+06,852841,396404,7080,,,974697,,,,3956.2,57000,,,,101132,7.16531e+06,50175.5,,,,,,
104020104,3.66747e+08,8,个,0.8785,413306,3.22174e+08,178934,4.30246e+07,,46800,,,107920,,252551,,,,,,,,,,,,,,,548665,,,,,,
103010702,3.66327e+08,9,个,0.7734,7.45482e+07,2.833e+08,2.26842e+06,,,,,,5.91597e+06,,,53007.2,,,128000,,,,99178.1,144,,,,,,13366.4,,,,,,
104010104,3.66172e+08,17,千克,0.4723,1.72952e+08,1.61087e+08,1.45619e+06,1.11258e+06,1.31049e+06,5.88922e+06,,,7.19115e+06,202713,926894,3.70358e+06,,2627.5,5.49476e+06,,,,2094,,,900,,820,4.82448e+06,13686.7,,,,,,
105010403,3.65713e+08,15,立方米,0.4798,825997,1.37636e+08,819844,3.7777e+07,,59207.1,1.75452e+08,,2.2732e+06,9.88495e+06,,2424.98,,,625260,,,8550,9402,,,,,319005,10400,9718,,,,,,
104030100,3.64761e+08,16,平方米,0.4651,2.70241e+07,6.90311e+07,4.22275e+06,717389,,2.52807e+07,,,6.7748e+07,1.69639e+08,657586,55030,180,16380.7,43669,,,,4818,,,,,186537,128930,,,,,,,4800
108010309,3.64329e+08,18,个,0.4647,1.94914e+07,1.69315e+08,6.15049e+06,3.32862e+06,,8.9428e+06,7.22452e+07,261911,9.61015e+06,7.32143e+07,333.33,109788,,,1.63229e+06,,,100,5748.08,,,,,6000,4050,8960,,,,,,1599.42
109020209,3.64307e+08,13,个,0.7730,2.61108e+07,2.81617e+08,4.42401e+06,4.05788e+07,,6.02056e+06,1781.35,,1.51741e+06,173944,8160,,20000,159,2.83867e+06,,,,,,,,,996145,,,,,,,,
108040411,3.6403e+08,20,个,0.6946,5.17077e+07,2.52873e+08,9.45229e+06,4.39828e+07,,1.49309e+06,10195,9946.56,1.926e+06,114408,403740,106785,1439.7,7533.02,1.38367e+06,,,34552.5,1538.86,,,2194.26,,389835,34440.4,94878.6,,,,,,
108031702,3.63823e+08,5,千克,0.9999,3.63804e+08,4992.95,,,,11908.4,,,,,,,,1820,,,,,30,,,,,,,,,,,,,
104010205,3.62758e+08,11,千克,0.5255,1.9064e+08,1.23841e+08,1.86217e+06,5.35322e+06,,1.46007e+07,,,11627,2.00308e+07,9149.36,,,,5.33546e+06,,,,,,,,,,318625,755480,,,,,,
104010804,3.61327e+08,14,个,0.8722,2.22614e+07,3.1516e+08,795197,1.1698e+07,,99600,,1035,8.09212e+06,3.17708e+06,,,140,,920,,,,1640,,,,,11316,945,27422.8,,,,,,
108030800,3.59562e+08,10,千克,0.9141,3.28679e+08,8.46707e+06,2.05451e+07,1.59496e+06,,610,,,200560,39000,,10711.6,,472.85,23952.1,,,,,,,,,,,,,,,,,
107021305,3.59045e+08,16,千克,0.7543,2.70811e+08,1.81027e+06,230320,2.59954e+07,,119610,3.89117e+07,,8.75834e+06,9.04224e+06,12830.5,72500,,125460,176598,,,727852,735381,8000,,,,,,1.50812e+06,,,,,,
103030802,3.58698e+08,19,箱,0.6254,5.00656e+07,6.2221e+06,1.95573e+06,2.08651e+06,231383,114186,,,591290,,3.30767e+07,2.24339e+08,40,6.02825e+06,2.99312e+06,,,62274.4,5.82504e+06,38950,,2.20887e+07,,,,2.90613e+06,70000,2824.83,,,,
109041802,3.58542e+08,12,个,0.9763,1364.8,3.50052e+08,5.50504e+06,866000,,24772,,16000,164959,,1500,7999,,,1.89925e+06,,,900,,,,,,,,2400,,,,,,
109025401,3.5772e+08,18,个,0.4090,1.62231e+07,1.46318e+08,6.93348e+06,1.33936e+08,,8.01239e+06,2510,2.50005e+07,4.91656e+06,8.0241e+06,6184.2,4910,165,,7.87367e+06,,,70334,,,6600,,,19964.6,369562,1215.98,,,,,,
109010604,3.5667e+08,8,套,0.6621,195431,1.19106e+08,698920,2.36143e+08,,326.4,,,3317.88,,,,,,516093,,,,,,,,,6829.99,,,,,,,,
104010504,3.56283e+08,11,个,0.7630,4.40772e+07,2.71842e+08,1.12306e+06,2.94268e+07,,5.93057e+06,,,3.22735e+06,,10935.4,,,,11240,,,,798,,,,,37296.8,,595675,,,,,,
107021510,3.56016e+08,8,千克,0.9975,3.55126e+08,18765,,225000,,,,,44145,,,,,960,,,,600266,168,,,,,,,168,,,,,,
108040102,3.55883e+08,17,千克,0.6829,2.43049e+08,6.82427e+07,1.77697e+06,1.17451e+07,,1.45174e+07,,86819.6,2.8759e+06,8.43418e+06,3753.16,120368,15200,1814.8,4.91923e+06,,,4192.02,,,,,,59797.9,20729.9,10158.5,,,,,,
109060104,3.54899e+08,18,个,0.5671,5.74418e+06,2.0127e+08,1.36575e+06,1.25095e+08,,1.2148e+06,,2.08989e+06,4.01026e+06,13373.1,191259,24130,121520,124130,1.27416e+07,,,82879.8,5768.2,,,,,120083,591849,92069.4,,,,,,
108012103,3.54324e+08,11,个,0.8758,3.5595e+06,3.1031e+08,989032,3.64023e+07,,,,,1.32117e+06,,,40003.1,,700,1.65623e+06,,,,149.88,,,,,43230.8,,853.35,,,,,,
109041001,3.54134e+08,16,千米,0.7028,3.14981e+06,8.67543e+07,1.66648e+06,4.75686e+06,,2.4887e+08,,872241,5.63343e+06,932262,52179.4,885209,96262.4,,273681,137024,,,,,,,,6533.45,32207.5,15441.9,,,,,,
