product_id,n_units,dom_unit,dom_share,dom_value,v_prod
104030502,58,米,.4566529969223866,506041347.3901367,1108152909.978918
109013703,27,个,.9390276372008021,1032666512.59358,1099718977.03875
106040603,91,个,.6267139173925669,687639635.8528172,1097214561.172873
104020120,17,件,.9742794745793883,1068176093.698769,1096375446.234169
105010602,88,只,.3513850079820429,384450756.2305679,1094101192.41688
109042699,76,套,.3894596013547398,425796140.471283,1093299892.954612
109051305,46,张,.8499481264595543,929189982.3165436,1093231402.47049
109062001,67,副,.3558636396284741,385997977.3063178,1084679451.121515
103030301,44,包,.5434983646267824,586985834.8647461,1080013985.447456
107030399,62,KG,.7959402291437758,857225160.0900879,1076996900.900761
108042600,189,吨,.2708049328065762,291485343.8359375,1076366448.77563
106050204,35,件,.3772308729728793,404550276.7651367,1072420911.833008
109010304,62,套,.3130467288590095,333636903.4611511,1065773485.885601
107022201,123,个,.4115726315324612,438354908.0164666,1065073025.833335
104030501,31,个,.9529178644731553,1014288216.133572,1064402561.803526
109024100,73,件,.6909475860187089,734961171.1196556,1063700324.006567
109022202,57,台,.6694379758984874,711167684.3195801,1062335436.475777
108042700,115,条,.3830673403386964,406636995.0281336,1061528750.189451
109041905,27,个,.8655275069239453,908682384.5690613,1049859625.834986
109011302,83,台,.9275618070368892,973044111.449707,1049034257.413112
109031401,34,辆,.5505279510902064,576038034.0052414,1046337489.067572
106020103,164,张,.1464754933628387,152560632.901166,1041543738.127262
104020108,23,件,.8027716802309121,834398243.2747498,1039396709.952126
109013101,77,台,.4671224486471378,483277476.7347565,1034584139.842575
306030199,18,份,.3171102736451556,327768971.7678223,1033611960.912354
109011201,57,台,.7758980800964471,796111541.3027344,1026051696.382307
108032202,13,千克,.872264561442793,894631868.28125,1025642801.30957
103010301,57,吨,.6504449852653569,665261022.4921875,1022778309.561086
109013699,67,件,.2169478145777797,220603302.8439057,1016849620.141324
109012004,61,个,.5200778816617765,528381380.1721802,1015965875.118303
109060203,82,台,.4724775190972998,479673019.1164246,1015229296.05809
109040804,100,件,.3401239487370085,344372407.7109253,1012490913.943851
108041301,126,吨,.2805776436228485,283572196.9283752,1010672815.078424
105010201,78,立方米,.2816172098793993,284092944.7070313,1008791134.706193
102050102,64,吨,.9191341380099401,924654599.7201843,1006006154.57739
105010399,71,张,.5196776485897322,522191067.649353,1004836496.367395
107060114,68,千克,.362167783662641,363680091.8408203,1004175711.497266
101010302,40,吨,.7137307012715165,716500725.609375,1003881049.719346
108031403,30,KG,.3024558838496885,303007171.2949829,1001822703.656075
101020299,71,立方米,.5944686737615476,591740384.5751953,995410541.7042603
107020225,26,吨,.8412893237427922,837334276.7597656,995298826.6088638
109040405,43,个,.5321792595091501,528755270.5158847,993566098.392441
109050302,45,个,.775010696499566,769623466.5344734,993048831.4684885
102049999,35,吨,.8786873956252611,863412153.046875,982615839.6553345
105020107,99,件,.2737297161587379,266248257.6475906,972668446.0272167
109020605,52,套,.4552107868203626,441758209.0046387,970447585.5906448
109051604,49,台,.6282620585945207,609459224.8382874,970071670.7319603
108042100,78,个,.6440171748176127,624446805.3537865,969612037.9563346
104020403,62,双,.8999276769499998,865760574.2728615,962033501.6332245
107050803,120,件,.2914312561178544,280170413.0638642,961360208.2220161
109030801,55,套,.3168698882951506,304530192.3196106,961057530.4522276
107030213,69,瓶,.5109985380163213,491069084.7870789,960999001.4714956
108010501,50,块,.4018107052319703,385160006.6792374,958560838.8827763
106010508,48,只,.5288178844090773,506627473.7010741,958037707.5695925
106041001,26,个,.9583841180821192,915120959.919241,954858227.1485729
107010110,46,吨,.9635766249216731,919688471.6132813,954452866.3592691
107060399,83,个,.2607763719284084,247006319.724123,947195936.1100945
104030403,41,个,.8288444672351625,778718443.4247332,939523003.6611834
109060904,30,套,.6596587669076286,616904475.6503906,935187261.3507996
108031003,13,吨,.6758106741725571,628608889.875,930155314.0524902
108041103,54,kg,.3136219061863171,289306740.6381836,922469811.3604083
109020702,37,台,.7415969575038514,682715553.1525879,920601879.8277531
304070102,18,UNKNOWN,.5418936428098667,498698887.3564453,920289237.5163422
108040412,3171,千克,.2027615962488955,185617816.4829712,915448585.5157707
108042400,157,个,.3268646067483128,298375777.9572139,912842111.9848089
107040301,49,公斤,.5262588925955527,479752356.0183258,911628027.1334651
304040101,24,UNKNOWN,.8898095924450515,810750434.859375,911150477.2965698
106051205,65,个,.4591232138043489,417139089.6608219,908555867.1807474
101040100,59,千克,.2498912967324187,224113335.0375977,896843299.3389766
109020102,56,台,.7199839468182653,642619444.4240112,892546906.4468155
109060206,70,台,.3862457031794385,344547356.3597412,892041914.0550919
104020501,64,个,.7775724562374284,689718474.964227,887015054.907789
303010100,29,月,.2927066072153006,259412448.6524658,886254161.1903377
108030700,23,吨,.7872179741801566,697253453.7050781,885718411.6397095
109062503,49,个,.9102649552977432,804243912.7303457,883527271.9768515
109024503,69,支,.5121251683102853,451571120.818326,881759282.2243977
104020404,43,双,.576767289277881,507279930.1251516,879522711.4219179
107020602,37,千克,.7414251010658591,650394111.1503906,877221596.9157181
307030100,33,UNKNOWN,.9748650005773167,854331429.4042969,876358704.9472084
107060306,87,KWH,.3022469780563174,263968417.5625,873353372.3315341
104010202,45,公斤,.5435850315866355,470622686.9082031,865775655.2540321
109040307,61,只,.2411207136464626,208630856.5241852,865254806.8934679
103030902,58,批,.3145653055188842,271947736.3476563,864519168.4412587
108020701,57,吨,.7664941412076992,662336141.7870483,864111160.384686
301010101,48,UNKNOWN,.7659307805941238,661384667.9179688,863504489.7985954
107021902,58,吨,.7927990607415765,681663037.8956909,859818170.3924699
109024701,145,件,.3980489994002976,341031233.8142567,856756917.6861539
104020116,19,件,.9545791514289284,817314646.2425842,856204166.0129805
106020299,68,枚,.5502817592286446,469964147.71875,854042751.4397722
109041903,14,个,.9385628334899536,801287820.7653656,853739134.1034203
105010803,87,个,.2354838874231645,200786723.2321482,852655888.3892317
107021412,91,支,.5344766040390898,455310322.4366455,851880735.2760115
109050299,62,台,.6375902808448916,543087498.2690277,851781331.3423862
109042408,79,件,.2764179688064841,234489636.5525208,848315460.6952608
107020103,45,吨,.8530599177355862,722056347.1550293,846430985.8464565
109062002,44,盒,.701590041104076,593423407.605319,845826441.1385635
107030501,38,公斤,.316766186285983,267065227.1875,843098912.5410881
107010109,36,吨,.8599875566775125,723391501.6621094,841165079.7098389
109020302,27,台,.9844572438069019,825680958.9237061,838716931.708271
109060313,82,只,.3870022509236541,324478294.3562589,838440328.4007522
107020207,20,吨,.7454166629622702,624782135,838164970.0680542
109060701,47,套,.7963066579699299,666266992.1703796,836696498.1417236
103020199,88,箱,.4920582448880211,411235963.2694473,835746514.8521864
107060111,95,个,.2994811420632579,249473967.6744612,833020623.4547018
107020401,28,吨,.9409743913728609,779812015.107666,828728201.5931778
109062003,47,副,.6893835892874968,570861340.1944456,828075035.5320349
103011204,29,吨(MT),.7171369745726291,593300718,827318544.4852734
109060202,100,台,.4233040068525376,349802117.814909,826361461.626245
108010305,39,根,.8983194973862719,740290318.6046448,824083547.9565735
107021306,70,吨,.4570878770380985,375040996.887146,820500861.491643
106051206,68,条,.642973646902625,527455777.1314392,820338095.7716291
106040699,85,个,.4532892719334993,371760602.8333464,820139866.1998034
107020233,10,吨,.8628473994908865,707033350.3125,819418764.8125
108010308,60,环,.3005840393945748,243783048,811031246.0070028
109041603,21,个,.9795407185664077,789012682.4568176,805492479.7935562
109010508,39,台,.847471874286564,682540022.1335144,805383686.2823372
104020407,66,双,.728039328541639,581175414.3584746,798274751.8910103
107020208,12,吨,.628693433241118,501147844.1064453,797125940.2581415
110020204,13,吨,.9583671621557627,762381610.3359375,795500555.9884033
108041405,150,千克,.2565336462264703,203713800.2462463,794101683.1234913
109031404,53,个,.2622968975608309,206948995.7036943,788987584.7871954
105020105,90,个,.5932168762210885,467436122.206089,787968348.4120541
108031502,35,吨,.9405057724206546,741025591.4537354,787901162.5271568
106040601,45,个,.9536350170553026,751206073.942276,787729121.212327
107021501,37,吨,.8608381949316332,675858450.0332031,785116708.3575783
109069900,97,台,.483668005732782,379682045.3090515,785005501.3124418
103020102,87,栏,.25597855400882,200743512,784220040.5315328
109013305,61,个,.3740302242813737,292857106.2949181,782977115.9739456
104010506,43,条,.6994118872142838,546266872.9887197,781037444.4227254
104010402,37,米,.7366560541859282,573945735.4099121,779123082.1338654
405010100,9,平方米,.7172720005046742,557470432.4375,777209248.4375
109011305,95,套,.4136943612645865,321510901.3861237,777170132.0833206
109050106,23,套,.8760725599342929,678185645.8125,774120406.0350494
108011499,69,只,.2085987062393312,161058109.7976799,772095439.6183711
107021899,37,吨,.6170238390069804,473340134.5,767134273.5505638
106010304,73,吨,.3494313118511725,266376891.6015625,762315461.0569531
103030707,66,吨,.3481186087880726,265183160,761760943.8438208
104010702,98,条,.4391152335656038,334215943.7523804,761112159.645558
109010501,79,台,.448754297450257,341278550.4345245,760502021.6488382
108012803,134,个,.5090455025077529,386828343.276722,759909166.0196536
103030400,40,箱,.4212790666444026,319212767.8026619,757722832.8605897
107021901,81,吨,.6536687313000062,493034874.1230469,754258006.4102298
107050104,55,条,.9051649525252452,680381105.597496,751665322.104393
108032102,35,kg,.855029668735113,641185693.4458008,749898765.9625168
104020109,27,件,.9144681003293886,684239192.3003998,748237354.6479521
109040305,33,台,.6385483070633189,476938351.3294373,746910368.4933014
109012905,52,台,.6582830151360114,488642589.7366333,742298644.3538609
106051304,45,个,.7574487432328368,562252656.7957039,742297959.8539906
102050501,32,吨,.9405903459685983,696784582.4296875,740794954.3774605
109060306,33,只,.4841382579990808,358201055.7009888,739873475.7740812
104010604,74,米,.4179867806441063,306992690.0467339,734455500.1803322
105020206,31,个,.8551423462434397,625393676.4071121,731332835.0004044
108011401,65,个,.6036078803694199,437929545.8407092,725519927.8920741
105010501,76,樘,.2884265331217818,208933336.2592773,724390138.4449253
109061908,51,片,.4953623313183593,358502340.2990723,723717403.6728888
109011205,20,台,.9881273613497376,714952329.375,723542690.28479
104020107,18,件,.924174806554422,667506689.7941322,722273194.4866371
201010000,89,吨,.3648049057649045,263478770.8256836,722245689.8523188
105010503,43,张,.7075891642889102,508016328.9625244,717953799.466466
106050206,84,吨,.3368679591902545,241408267.8757324,716625791.4703937
103010803,65,袋,.4082455179382439,291513677.3184357,714064611.8802792
108010701,56,吨,.2737682077383574,195397064.296875,713731758.3772097
109010504,41,台,.9166771352049954,652368711.8546753,711666830.9925575
108010404,57,UNKNOWN,.7799261495635512,553979357.4266357,710297196.3905096
108041101,116,吨,.665704918777088,472562169.4302502,709867324.2468381
108010899,63,平方米,.2883325100183455,203710978.3681641,706514081.1044953
109012906,63,个,.640250820619168,452142884.8580818,706196494.0877819
101011503,51,吨,.4414230928503178,310890435.5,704291280.9398937
109023102,74,米,.5089771880408785,357408074.0861816,702208433.8630052
106051202,144,个,.4992240477595021,350236171.1277523,701561098.0672876
102050514,20,吨,.9425732177352821,660701135.6601563,700954709.1181107
101020402,61,吨,.6863009007038424,480688084.859375,700404275.1020737
109062799,116,个,.6615328302579874,462302153.1181476,698834784.8705515
109012704,76,套,.4346315872367599,302551229.4973602,696109621.0721321
303020100,21,月,.3057803503151439,210081450.9646729,687033848.8008087
104019905,38,码,.5330666031381607,365812886.4697266,686242365.0556755
109051001,66,台,.4545145710532584,310628388.8270111,683428890.095171
108010703,54,平方米,.6652518276029539,453711362.4713745,682014454.7459488
103020301,99,批,.186635447061503,126821098.1445313,679512387.0694255
107050801,141,副,.4764702521938812,323758839.5397215,679494339.9907794
108032001,44,吨,.4408361910483762,299479832.828125,679344933.3547592
104011004,71,米,.4545153063441438,308710140.5813599,679207358.4153728
104020103,17,件,.7803746066898933,528761945.871563,677574515.2887622
109060511,111,台,.3343357164387768,226346640.0361328,677004067.7887945
109060607,80,套,.3385883508418852,228580587.8029237,675098795.4386735
107021409,136,公斤,.2504664439158026,169031621.9067383,674867336.5744767
101030399,33,KG,.4680209265185216,315281539.5742188,673648381.3224144
109025306,130,套,.2740535883133317,184334285.3058205,672621316.2918594
104030599,83,个,.415996949198041,279058033.91078,670817501.0628037
109011301,70,台,.5825250698058783,389894214.5782471,669317484.8391953
108020401,62,吨,.6811423098378565,455112029.7099609,668159976.4640942
109013402,58,台,.4497100083895666,300270973.5875854,667699112.7301579
103020206,55,个,.525214920684684,350058335.2313766,666504932.4475234
109011502,22,台,.9900398809609086,659106956.9375,665737784.5201416
107060105,111,公斤,.1468967034715336,97265160.11323166,662133035.0825758
105010404,66,张,.4346424785973252,285027845.2822266,655775400.0530877
107030108,19,公斤,.5240927019542458,343609072,655626515.5357909
109051004,28,块,.7544744908006502,489612624.7266846,648945233.6647015
108012902,77,吨,.7531240839172587,487942291.0507813,647890967.067239
106040804,51,个,.8655167624792867,560217348.1063766,647263429.6551635
104010201,46,公斤,.5504020641228733,355366405.7781372,645648751.9618099
109060608,73,套,.3497390796173177,223501620.5088811,639052463.7779546
109012606,26,台,.3898864891991861,249069162.4799805,638824810.2455673
108041899,73,个,.3780893728303648,239869717.7338409,634425971.6642761
101040200,42,KG,.4194928542798102,266077307.4559021,634283289.3130121
109012500,128,个,.2713569772880314,170785941.8680848,629377374.3168001
107022002,22,吨,.7198297164553664,452369198.125,628439181.9117813
108031203,36,吨,.6043088865893842,375501315,621373147.6286325
108011103,41,个,.7718882369213528,479199892.4249199,620815125.1743267
109011602,93,个,.232702813475754,143559979.8201237,616924125.9950714
109040905,61,件,.4002625387995382,245775091.124382,614034707.9731898
301010102,229,UNKNOWN,.4754683500242763,291895643.9372095,613911828.0371469
109013203,133,个,.4853031200812756,297271202.3487227,612547478.1595006
101049900,61,KG,.2647950424315488,161113206.0683594,608444948.9268976
107030210,84,支,.7327687512086746,445176958.7561874,607527215.1301277
109012907,64,台,.7551533266048593,457709717.1061401,606114945.1118565
304020102,4,UNKNOWN,.9958765673796784,603241000.8398438,605738723.6523438
108040303,156,片,.3345301166959195,202371764.4533098,604943335.0040088
103020901,52,PC,.6410720049882932,387126901.453125,603874289.379076
109060310,47,套,.4301874201796121,259099262.345459,602293907.7048782
109042203,41,台,.2550974299442567,153593253.21875,602096435.2808762
103030302,47,箱,.6410744112700776,385720181.3746796,601677706.3531551
109030802,31,辆,.5562123008594868,334490635.1152344,601372236.1018677
109050804,67,个,.4112839157538431,247074106.447098,600738557.9235098
106040606,59,个,.7723750638801784,461501820.7964935,597509995.3098539
109050402,29,套,.5789844128214738,345592690.8287354,596894636.8428345
304020203,46,UNKNOWN,.6237873576661087,372312920.2705078,596858714.2636414
109025311,82,个,.3199738148734796,190470085.5300541,595267727.1587601
104011307,119,双,.7445697472706433,443075695.8114817,595076146.2383568
108010702,58,件,.1992661970359595,118505715.671875,594710580.2921982
109020909,66,个,.3657114229128506,217340414.1616974,594294847.0972147
108041901,61,个,.6110648931846883,363142171.7048903,594277589.4263887
109012102,58,套,.5471905387812511,324557030.2277489,593133483.1750374
109051399,55,套,.4470040136380098,265053101.2356567,592954633.8487701
102050900,36,吨,.8336028649314926,493828041.0944824,592402044.0297627
109011003,52,条,.5372498493449144,317616872,591190248.6101769
106050702,90,平方米,.3842952436337413,226754826.7756042,590053690.5726486
109024904,54,平方米,.3104490549909707,182568065.96875,588077377.0564704
109042404,90,只,.2979382144407268,174540579.5631065,585828104.9671472
103010899,70,kg,.3547520571512919,205707180.8905602,579861840.8090916
102050401,60,吨,.8053051990802355,465304737.0289307,577799246.2489624
102050201,39,千克,.8401833655865029,485064940,577332234.6859283
109060702,49,套,.6380023961585745,368104682.7447815,576964420.4491196
301050202,39,吨,.5056462294148839,291029501.0869141,575559519.9902573
105010901,69,立方米,.7327746728692028,421580830.5,575321235.993715
102040202,18,吨,.7328062634855488,421530621,575227917.6695557
108040702,106,个,.4988530779452018,286800637.8820257,574920052.7405192
105020204,101,千克,.305446373337361,175462983.8540039,574447756.3667376
109011601,33,套,.7302121343001401,417452531.2109375,571686653.2367859
109051902,58,台,.3104696410927287,177243885.4561768,570889587.8912647
107020111,30,吨,.9556044062612491,544460539.46875,569755157.9935913
103020505,60,千克,.2954911481380983,167742581.4853516,567673795.1113067
107020203,22,吨,.8862479980908697,503058024.8515625,567626698.097187
107021904,76,米,.2728365928620156,154576971.4902344,566555130.559082
109060201,93,套,.2266776118554685,128358315.5490799,566259342.9426203
109041101,68,片,.4066845494232034,228738756.5422363,562447619.0862284
106040899,58,个,.6704161912040707,374296642.4172993,558304896.7613099
109062602,33,个,.6068877527949252,338070991.3508093,557056868.9084218
104011401,35,条,.7410252410650593,412613433.7035046,556814276.8125744
109061601,48,台,.7923087932929367,440811737.6213684,556363555.9177608
108012102,49,个,.5370800779292031,298032818.1533499,554913187.8107681
109024611,36,套,.4233538299185241,234766751.6744385,554540280.6905518
304080202,33,UNKNOWN,.3139474061662024,173788151.9364624,553558170.9646606
109060101,70,台,.3707040038905206,204742896.8289394,552308296.3231382
109040402,47,台,.5839288851832771,321787371.863533,551072878.9560289
107021602,35,吨,.7088557732633718,390228970.9375,550505456.337043
110010300,30,平方米,.8764132859986391,481994405.0390625,549962458.0540771
304040704,35,吨,.6470994768028642,354876109.53125,548410441.1343255
103011203,72,吨,.7386276776750703,404549720.5849609,547704523.9603469
109022703,72,吨,.9160064914421372,501296576,547263126.0623181
109060506,60,套,.5690864521148927,310979656.6181641,546454155.5373039
107021508,17,公斤,.7000573577282848,381241876.5625,544586629.0151505
106040702,28,个,.7196968572373497,388972541.8104401,540467195.1793175
109041305,84,件,.3923245417588098,211937740.6900043,540210254.8565462
101011601,74,个,.3637529126596015,194762325.0396423,535424784.960829
107060113,43,个,.3017498335401351,161189611.620991,534182934.6843749
107030411,9,盒,.9383592942332353,501085671.7521057,534001927.440341
106040803,48,个,.7935935188532005,422147719.8859034,531944515.4944525
109022201,50,枚,.4874448733883868,258485152,530285917.6734924
108011900,75,对,.3252838855359526,172107889,529100569.2348614
109020408,62,套,.4189153073377425,220357346.7479858,526018846.5023718
109041499,45,套,.3635908565825962,190373685.1749268,523593158.9816532
109024903,36,套,.3747693676890064,195912625.8082581,522755173.4453163
108031402,48,千克,.3530052028857942,184108105.5314941,521545019.8082707
109011214,104,件,.2348461051992749,121708938.8799286,518249765.2096653
109020701,47,台,.5911245408106871,306038163.1875,517721972.3745346
103010905,48,KG,.6430325043985803,332398037.0100708,516922604.590507
109060205,57,台,.3446631156972965,178029574.1494751,516532132.5123491
109061801,20,个,.9699677148444745,500949564.3951836,516460039.5751381
107020307,39,吨,.5969783605804082,308235819.9375,516326621.349926
109023199,73,套,.5976460357037907,308454110.9968719,516115045.6450949
109041599,30,台,.7266578393214673,373716323.7249146,514294766.3977318
109051504,24,个,.5387736431170732,276853659.7145996,513858952.180481
108031404,33,片,.2158194506378107,110693705.2502441,512899578.4351749
109040301,39,台,.6286696777064664,321659013.6602173,511650275.2824097
109012401,57,件,.4674713013408561,237069402.1181755,507131456.9219227
108031199,32,吨,.4427488748865719,224514495.3125,507092187.1230469
109040803,66,件,.1861780821856766,94036436.07814789,505088649.3951783
102050399,44,吨,.7996976610159945,403427338.6479492,504474826.3179932
109023206,51,台,.4071822465354482,204755771.7663269,502860263.453312
109010512,35,台,.9759590505129043,490150858.8066406,502224820.343689
109020308,45,套,.5532595021776585,276902494.559082,500492975.6636429
109050802,33,台,.4175260847182467,208588579.9036865,499582151.9617043
109024202,40,套,.3108063526809512,154481351.5374756,497034086.3529701
106050299,71,吨,.1543224797669521,76128247.046875,493306271.1397521
109013102,62,台,.8623209122874974,425070664.4117432,492937905.5462646
109060601,52,台,.5665315197710989,278605575.4024506,491774183.2175872
109024404,65,盒,.3056704112473669,150119242.1345243,491114732.1126833
103019900,97,公斤,.2758891223722097,135049406.1387711,489506092.0762658
109022808,11,台,.9729525650707445,473672646,486840430.8750229
107020114,29,吨,.6010331608937513,292249814.7460938,486245741.1027222
107020116,29,吨,.9902303435631582,480313294.8125,485052087.0570202
104030304,90,个,.4191202973089048,203033559.6912582,484427886.2057021
109021501,39,箱,.5204180833313713,251114447.6752472,482524446.6291008
103020202,80,吨,.2621760748863531,126441060.7998047,482275359.6208723
101010104,67,公斤,.3643500380361568,174652434.1455078,479353412.6876526
104020119,23,套,.5094393131498106,243455370.669281,477888856.2094307
304010402,24,口,.507819299997487,242320405,477178407.7548828
109023101,60,套,.3501497792613822,166968693.0809631,476849345.5377083
109022816,36,台,.8286964243087278,394999140.4484863,476651194.4081116
104010901,98,千克,.507920145663414,242057171.5039825,476565408.1072574
109061007,27,台,.8258832022639531,393115350.7795105,475993881.098299
109025603,50,台,.4623938215695738,219715263.2547913,475169115.6014547
106051208,26,个,.9174588920958556,435605833.9529209,474796023.7845829
109010603,27,台,.8307484107034113,393189738.7802124,473295806.1843185
106051009,87,个,.2851105189872086,134516318.0749989,471804121.9693964
109050301,14,套,.9522022055122777,448788461.546875,471316343.2607574
105010199,60,立方米,.6376603010490455,300538922.4199219,471315090.3788285
109040502,61,台,.4000949327323363,188381075.7299805,470840943.7817286
104010399,70,米,.4452345886442323,209601188.6808947,470765735.6970934
107060301,83,米,.3339603561647786,157079124.4629135,470352607.9167596
107030403,79,盒,.5373757072690848,251170226.2855268,467401527.251689
106020201,81,个,.4059145285220157,189619952.7220381,467142561.7911916
109040202,34,台,.9538937119762402,441681586.8310547,463030190.1414108
104019902,60,只,.4151549065320975,191810318.7307835,462021081.0779705
107020234,5,公斤,.6577898401059814,303493672,461383945.8984375
107020236,8,吨,.7942365279120904,365539028,460239506.9400024
109024799,26,个,.3733695539557041,171464923.4775391,459236490.1233521
107020205,31,吨,.4926168899513846,225364144.03125,457483591.4649429
109051502,34,个,.3219782776396803,147275057.778019,457406812.8373294
103011199,52,盒,.3651306685465552,167005474.9686356,457385504.3002006
103020203,64,个,.5635234855334956,257736784.0906086,457366535.2147756
101010106,83,吨,.6077801845762708,277618779.1627808,456774975.9007521
107040202,33,公斤,.6659455635029459,302101859.890625,453643475.4539642
106050102,72,个,.3100813309702569,140550173.1861877,453268736.7743187
104011003,92,双,.1846401215563008,83345491.92407227,451394264.8085748
201040000,67,吨,.2421005477907214,108685865.5959778,448928623.2013359
108012804,106,个,.2979352773365976,133139119.1354885,446872623.8990231
109031700,34,个,.6502396300036979,289889562.4931841,445819585.7603073
109061603,61,台,.5525978422327585,245581992.1088371,444413592.2003765
107030110,29,千克,.4327421848444704,191612398,442786501.3180225
109024504,25,套,.47073838162427,208344879.5,442591655.222826
108012203,57,盒,.2948115449800472,130228029.0429001,441733138.543519
103010399,47,千克,.3013338292746445,132874360.7149544,440954011.1536856
109032404,25,UNKNOWN,.4826918043529055,212761672.6052246,440781614.0372467
108041402,105,只,.439128562723571,193314060.9767625,440222015.570535
104020117,20,件,.8726451865195246,383880469.1870117,439904413.7492905
107030410,20,盒,.9951563138422466,435947301.6953773,438069171.2764275
109030105,23,辆,.9628235229869162,421094724,437354005.1178436
108040399,97,件,.1714451775565668,74918725.83531952,436983570.5095921
103020504,63,吨,.3333011474912038,145644006.25,436974211.8989966
108031301,21,千克,.8865298651751785,386910414.875,436432465.5870972
102050302,40,吨,.7977217025317224,345746529.1030273,433417478.8096333
304070101,12,UNKNOWN,.5999892771074835,259669812.34375,432790755.1875
107030804,54,盒,.5680119896681294,245517662.3087997,432240281.498719
109041503,32,个,.5720809027161257,246119656.9328308,430218271.1646271
109051302,60,台,.4879816331552004,209813778.9468994,429962450.8207035
109051907,35,套,.3608434290846413,154808031,429017181.7530518
109060304,70,只,.4642660553837347,197521465.3006103,425448862.8020647
109011213,40,台,.5785681398931122,245706952.9278564,424681098.0176849
107020902,84,公斤,.2831790649844987,120070339.6954041,424008532.205503
109062403,48,个,.8653705903057077,366549991.8326416,423575744.2405701
106040802,35,个,.5991854402550003,253251706.8161316,422659981.0375118
106040112,44,个,.3710517525969836,156741249.1944757,422424225.4549315
109040802,57,只,.2374554912867656,100148462.873291,421756777.7884979
109042099,40,个,.4801736919307674,202264376.0746975,421231690.685504
109024205,37,套,.705093168672122,296773815.9599609,420900143.6205444
102051102,14,件,.8742972338831897,366263625.8027344,418923464.0214691
107040399,61,公斤,.3867195580238521,161981117.4664307,418859388.1678982
304040299,24,吨,.4965187121309774,207668852.2026367,418249800.3174057
102040111,12,吨,.9712959076982531,404465276.71875,416418182.6702423
109013404,76,台,.2805915271641041,116775344.9854431,416175592.2057724
109042599,20,只,.9682534752196345,402723096.3778076,415927344.1145725
109042602,40,台,.4762504217277017,197920401.0644531,415580526.6197014
109020104,39,台,.5446346595883346,225776033.7546387,414545842.3914719
109025299,82,台,.5285240335304883,218653202.6319275,413705316.6179515
105010304,57,张,.7491884239946561,309301392.9926224,412848601.3484221
108012801,104,片,.5752599810566557,237072319.1801624,412113352.2006876
107040103,44,吨,.9851090703059279,405560680.2919922,411691144.1755829
109020306,62,台,.6425345030015647,264414332.8982544,411517718.7576035
101010301,49,千克,.516134775381877,211961345.8465576,410670537.9224486
105020201,73,套,.1661867370831255,67849241.94422913,408271099.9391689
304040902,11,月,.3892994502433632,158849132.7421875,408038420.4059008
109011304,67,台,.6052765402563284,246440142.9854126,407152973.2195597
304020104,27,UNKNOWN,.7634944411840345,310760562.0452881,407024000.8078613
109012302,58,个,.2805712049218853,113921442.7625513,406033979.1257929
107030120,41,千克,.470467251518488,190352421.7001953,404602915.6882029
102050601,31,吨,.9736404416333287,393908035.1152344,404572384.4979515
101011101,41,kg,.6412961418428531,259343302.3802109,404404900.4176948
107029906,42,吨,.5854646967177324,235940130,402996340.0402139
109042399,64,个,.618537148019646,247611695.527319,400318228.7758961
107040307,12,公斤,.5379256763356608,214960164.1318359,399609413.6947327
107020304,7,公斤,.5666996503618555,225954517.328125,398720057.7657776
108041999,96,吨,.2699028324699818,107366503.9453125,397796877.3530884
107030707,20,瓶,.9379102616508679,372735994.0610352,397411148.2744222
101010801,7,公斤,.9999870326279656,395098064,395103187.4500237
107021704,34,吨,.6137167178235704,242274936.5,394766721.296402
102050407,46,吨,.5963848762464767,234827776.1308594,393752064.2857628
107030805,107,盒,.5822155969819706,229102540.0265298,393501206.793717
109010601,39,台,.7768903906670521,305611048.1882324,393377305.0350504
307040100,89,UNKNOWN,.7687252594701015,302334028.7694092,393292694.6849833
109013403,96,台,.5534670816702302,217370325.2539978,392743005.7773745
109023301,44,台,.380157990172964,148706777.3894043,391170990.0448122
107021504,40,KG,.5775339239962031,225844529.6450043,391049807.2256775
109025301,57,套,.5317703917464729,207211463.3960876,389663408.5165048
106050210,82,套,.3432452706768843,133691664.2242546,389493099.0909586
109023104,43,批,.4001659843020786,154990573.71875,387315713.4759116
104010206,29,米,.4741289133253274,183085522.3916016,386151355.1399384
107021601,15,吨,.8177449312912864,314005358.3234367,383989366.7425079
109024705,37,个,.5375258041946935,205375446.7632895,382075511.8370128
109011403,34,台,.7587775002909335,289904752.3466797,382068198.1681366
101030101,25,kg,.4198829632238648,159821249.5991611,380632851.5261784
108010302,62,米,.4828235037363655,183542103.2911911,380143265.335753
103020701,37,公斤,.7317752208369629,277800393.7661133,379625308.2311
110020102,7,立方米,.542131114270312,205216687.5,378537003.5
106010103,43,吨,.7794845621474811,293408665.5449219,376413696.6825624
103010999,42,千克,.5044040222145718,189639708.796875,375967875.8394256
104010501,39,个,.5047435943567676,189300697.1845474,375043287.920845
108040302,252,套,.1945907541684315,72783345.62807178,374032907.8794405
109060399,93,台,.4494666935215869,168029023.3679428,373840878.0669146
109042102,39,个,.1446175192404959,54025332.90899849,373573915.4753132
104010203,48,公斤,.2868818800257206,106459943.5151367,371093299.8124244
109013005,77,套,.2531817788093265,93733558.48501587,370222371.1588955
108012006,51,吨,.5212794756888268,192231297.1210938,368768206.0895958
104019903,59,米,.4221807340789956,155026708.8596878,367204603.0188584
