product_id,value,n_units_raw,n_units_std,n_dims,n_units_phys,dom_unit,dom_dim,dom_share
304080400,2540226581.0711365,45,16,11,3,UNKNOWN,UNKNOWN,0.758
108031101,2538540057.8869014,19,10,8,2,千克,MASS,0.7286
109041306,2536313447.63566,67,17,10,4,个,COUNT,0.6843
108040201,2527445415.8723083,121,21,13,6,个,COUNT,0.3719
107050200,2522977129.975158,246,22,11,5,千米,LENGTH,0.5263
106010305,2519148012.0325356,52,14,10,4,个,COUNT,0.4492
109042409,2508865398.705285,176,19,11,5,个,COUNT,0.7287
103020101,2463392487.664344,158,20,11,4,盒,CONTAINER,0.2945
108010201,2458111830.85472,73,21,11,5,千克,MASS,0.9767
107021406,2450903729.0799875,70,19,10,5,千克,MASS,0.9743
103010604,2434663254.1086617,33,15,9,3,千克,MASS,0.9756
109052202,2409530310.0516663,37,11,7,2,个,COUNT,0.9524
304030401,2407309730.626681,61,19,11,3,UNKNOWN,UNKNOWN,0.7611
103021002,2404921539.0374947,35,13,8,3,千克,MASS,0.991
109042107,2403311726.6840897,33,16,10,5,个,COUNT,0.9814
304040202,2403204334.3461914,24,13,11,3,千克,MASS,0.6657
104010599,2383853080.091179,55,18,11,4,个,COUNT,0.7185
107010106,2382099390.304015,129,20,11,5,个,COUNT,0.5366
108012702,2376378323.365094,44,14,8,3,千克,MASS,0.9922
107030699,2375067196.2148294,81,18,10,4,千克,MASS,0.5156
109041707,2372276110.075907,37,17,9,3,个,COUNT,0.9518
109041102,2369703983.8928127,195,24,14,5,千米,LENGTH,0.4539
109042402,2350291373.429925,91,18,10,4,套,SET,0.489
109021105,2327866129.6673584,80,22,13,6,套,SET,0.4577
109041502,2324070675.6308827,35,12,10,4,个,COUNT,0.9857
103030600,2322141060.2326865,75,18,10,3,瓶,CONTAINER,0.6461
108040203,2315523775.2224536,100,18,12,6,千克,MASS,0.5391
304030102,2311960559.11742,89,21,12,4,UNKNOWN,UNKNOWN,0.4713
304080399,2306282105.9682007,37,14,10,3,UNKNOWN,UNKNOWN,0.424
107030101,2292176614.3314033,70,17,9,4,千克,MASS,0.7214
109051602,2289137557.053164,41,14,10,4,个,COUNT,0.9899
108011600,2285921403.9088335,96,21,12,6,千克,MASS,0.3301
107021507,2283874331.9024324,161,22,12,6,千克,MASS,0.4018
303020200,2282843589.323089,33,16,11,3,UNKNOWN,UNKNOWN,0.7448
110030101,2265187845.744821,89,22,14,6,千克,MASS,0.6058
109040204,2250926239.0314794,94,23,13,6,个,COUNT,0.9029
107020120,2239243979.7936053,45,17,10,5,千克,MASS,0.9891
109061907,2229890368.409668,16,6,6,4,OTHER,OTHER,0.6189
107040499,2228574547.9766693,37,14,9,4,千克,MASS,0.9927
304050101,2219392907.63344,77,26,14,6,UNKNOWN,UNKNOWN,0.5985
109041799,2217145840.611037,68,21,13,6,个,COUNT,0.9083
107040201,2204693518.554077,33,14,9,5,千克,MASS,0.965
107040305,2199381898.191559,30,11,8,4,千克,MASS,0.9844
501010100,2194324614.451831,26,15,13,5,UNKNOWN,UNKNOWN,0.5122
108031802,2192483307.2757564,14,6,5,2,千克,MASS,0.999
107010112,2188605284.8384995,53,18,11,5,千克,MASS,0.9934
108010403,2180514335.6519065,84,19,11,5,立方米,VOLUME,0.256
109025601,2178784206.645942,70,18,11,5,个,COUNT,0.5856
104030399,2177811575.344534,50,17,11,5,个,COUNT,0.9706
107020122,2166983021.230004,40,15,9,4,千克,MASS,0.9817
109040302,2163089358.415348,57,15,9,3,个,COUNT,0.7723
109010802,2149576172.770505,67,16,9,3,个,COUNT,0.9207
304020500,2146698272.8511167,54,12,8,1,UNKNOWN,UNKNOWN,0.6534
109011504,2144538146.4596481,115,22,12,5,个,COUNT,0.588
101011199,2142250125.7613578,50,17,9,2,箱,CONTAINER,0.5522
109031600,2138613486.7109427,45,14,9,3,个,COUNT,0.8505
108010801,2137875847.0256047,47,15,11,5,千克,MASS,0.8135
304010401,2136674663.9965513,41,14,11,4,UNKNOWN,UNKNOWN,0.4751
109013602,2113277043.2606816,110,17,13,6,个,COUNT,0.4431
304030402,2110682273.8558345,61,20,13,5,UNKNOWN,UNKNOWN,0.5538
107021413,2099627415.03035,57,20,11,5,千克,MASS,0.9911
304020400,2098019122.6870115,26,13,10,2,次,SERVICE,0.7698
103020604,2095728387.552858,435,21,11,4,箱,CONTAINER,0.3185
108012104,2091151149.903902,85,17,10,4,套,SET,0.5825
109024201,2089329011.0939481,39,15,8,2,套,SET,0.6131
107030104,2083689636.263399,33,14,7,2,千克,MASS,0.935
108011300,2079567008.5072377,63,19,12,6,个,COUNT,0.9447
104030702,2075622395.7671053,21,8,8,3,千克,MASS,0.9944
105020104,2074797365.2073057,132,24,14,6,个,COUNT,0.7611
109020108,2048095894.1085536,124,20,12,6,个,COUNT,0.7196
105010401,2037260992.899131,57,16,11,5,立方米,VOLUME,0.8015
103030704,2036073233.2492592,102,22,12,5,箱,CONTAINER,0.4107
103020103,2034316668.06831,132,17,9,3,个,COUNT,0.525
107021411,2023086772.7287347,93,20,11,5,千克,MASS,0.8915
103010203,2020304182.7002735,85,16,9,3,千克,MASS,0.9026
104020118,1997480991.5454001,45,17,11,4,个,COUNT,0.9141
107021399,1993403747.4419987,74,21,11,5,千克,MASS,0.7665
107020302,1992464302.1157494,45,19,10,4,千克,MASS,0.9915
103010901,1981053637.465387,64,14,8,2,千克,MASS,0.7678
109060801,1976428208.509741,39,16,9,3,个,COUNT,0.9852
109011001,1969184274.693678,113,21,12,6,个,COUNT,0.9114
107020110,1954552816.6382086,33,12,6,2,千克,MASS,0.9972
106040805,1945900541.5896556,34,14,8,3,个,COUNT,0.9375
109060301,1938844752.9959867,48,16,10,3,个,COUNT,0.9857
501020200,1938830060.4843752,31,14,10,4,平方米,AREA,0.5981
108010902,1922868847.8409064,96,20,11,5,千克,MASS,0.4919
103010801,1912650381.4328475,77,19,10,3,袋,CONTAINER,0.5075
104011306,1909496842.3855937,59,16,10,4,个,COUNT,0.925
109023210,1908487337.6757088,95,21,12,5,个,COUNT,0.5097
103020201,1907935255.771779,106,16,8,2,箱,CONTAINER,0.5702
109051099,1893995631.3307788,107,22,11,4,个,COUNT,0.6302
102040105,1890381570.3437502,20,8,5,3,千克,MASS,0.999
109051202,1875955672.0345385,68,16,11,4,个,COUNT,0.932
107021203,1870298129.5253608,138,20,11,5,千克,MASS,0.545
107021809,1865207060.9108963,84,20,12,5,个,COUNT,0.7625
109030803,1863526521.3397994,55,20,12,6,个,COUNT,0.9401
109012101,1850612040.9399137,250,24,12,6,个,COUNT,0.8489
104010602,1848217160.7691941,83,18,10,4,个,COUNT,0.9028
107050804,1847701201.1058419,88,19,11,5,个,COUNT,0.8994
304080199,1843270608.5164719,52,17,13,5,UNKNOWN,UNKNOWN,0.5734
109024507,1825055356.6166997,110,21,12,5,个,COUNT,0.4844
107050602,1824652821.9956574,127,22,11,5,个,COUNT,0.7817
102020102,1810401589.1072009,58,16,9,5,千克,MASS,0.979
107030405,1796024623.8481617,20,10,5,1,瓶,CONTAINER,0.7415
304060201,1790715901.9433591,27,13,10,3,UNKNOWN,UNKNOWN,0.6291
109042403,1786109010.9187315,51,15,9,3,个,COUNT,0.9015
109041403,1784431341.0207253,34,10,9,3,个,COUNT,0.5294
501029900,1763461531.9834898,52,18,13,6,UNKNOWN,UNKNOWN,0.5704
304040301,1743582198.6875005,22,12,10,3,UNKNOWN,UNKNOWN,0.7347
103020104,1743183555.4185479,100,17,9,3,箱,CONTAINER,0.6585
104011204,1728409584.4621775,49,15,10,4,千克,MASS,0.7135
109010804,1714610609.04809,51,14,9,3,套,SET,0.5552
107030499,1703445798.8259087,87,15,7,2,瓶,CONTAINER,0.4481
106040199,1693688742.8169253,213,24,12,5,个,COUNT,0.9093
106010199,1681783452.9857209,96,21,11,5,千克,MASS,0.8397
109060307,1680133910.4395943,81,18,11,5,个,COUNT,0.8656
106040201,1671746363.5466769,176,21,10,4,个,COUNT,0.8783
109024204,1671148352.8242722,41,18,9,3,套,SET,0.5945
108020300,1670675808.191653,52,12,9,4,千克,MASS,0.7677
107060104,1666975138.7431784,223,21,11,5,个,COUNT,0.7981
109020305,1663139127.626167,29,10,9,3,个,COUNT,0.9819
108011501,1652215720.0515835,58,18,11,5,个,COUNT,0.9795
110010201,1627829010.3672943,36,13,12,6,千瓦时,ENERGY,0.4316
109020699,1624964554.3924599,61,16,10,3,套,SET,0.5198
501019900,1622075217.6174316,26,12,11,4,OTHER,OTHER,0.709
109010803,1616034218.1776006,56,15,9,3,个,COUNT,0.7584
102040199,1608656601.140276,40,15,10,5,千克,MASS,0.9602
107020113,1607285530.4007244,38,14,9,4,千克,MASS,0.9892
109011402,1606250352.3846378,49,15,11,4,个,COUNT,0.8207
109012002,1604968151.755105,64,19,13,5,个,COUNT,0.6533
107021002,1601496306.165014,44,17,9,3,千克,MASS,0.9919
105010504,1593963112.3788416,74,21,12,5,平方米,AREA,0.7967
102050603,1590785055.0780144,15,9,6,3,千克,MASS,0.9504
109030699,1581851679.7786028,38,17,9,3,个,COUNT,0.9682
109041002,1568615614.0045526,61,13,10,4,千米,LENGTH,0.7424
109031201,1565132961.209958,16,5,5,2,个,COUNT,0.9958
109032103,1562888169.2646062,45,13,11,5,套,SET,0.9319
104030301,1561191481.4363394,56,19,11,5,个,COUNT,0.9318
304040703,1549320705.7315674,41,13,11,4,千克,MASS,0.501
103020302,1548536593.8069186,77,17,8,2,个,COUNT,0.3223
107020115,1547735473.5687554,61,17,10,4,千克,MASS,0.982
109020603,1545430705.7234344,43,12,10,4,千克,MASS,0.4572
107021702,1540147414.1640131,23,9,7,4,千克,MASS,0.9206
107021502,1536651713.0203454,63,18,11,5,千克,MASS,0.7898
103030801,1526323732.9393492,76,16,9,3,千克,MASS,0.7406
109024902,1522667567.12422,75,19,11,5,套,SET,0.5303
109024599,1521851706.1582384,75,19,10,4,个,COUNT,0.7578
304040901,1512833962.648857,103,16,10,3,UNKNOWN,UNKNOWN,0.5274
103021001,1510272623.726941,39,13,7,2,千克,MASS,0.9811
107022500,1506799050.8347025,60,15,9,3,千克,MASS,0.9918
301050602,1505350957.1790047,31,15,11,4,UNKNOWN,UNKNOWN,0.5611
107022203,1505168173.4707024,56,16,10,4,千克,MASS,0.9538
108040202,1504799754.4429152,79,18,11,5,平方米,AREA,0.6824
108040103,1499421657.022641,70,16,12,4,平方米,AREA,0.6757
109021107,1497522481.5622752,114,20,11,5,套,SET,0.5112
107020210,1482897932.5594213,38,14,8,3,千克,MASS,0.9986
104011203,1481282646.0228133,66,15,10,4,个,COUNT,0.4588
107022101,1480028800.438924,150,22,12,6,千克,MASS,0.8378
109013202,1477895888.6951973,140,19,10,4,个,COUNT,0.9219
107021403,1470688430.0096579,58,18,10,5,千克,MASS,0.989
109042002,1466764874.098954,31,12,8,3,个,COUNT,0.9959
108010503,1465532410.3912036,55,15,10,5,立方米,VOLUME,0.7343
105010599,1465228202.6691437,84,21,11,5,立方米,VOLUME,0.6205
101010105,1463614227.9815686,98,26,14,6,千克,MASS,0.8585
101030305,1452344310.0045831,34,15,9,4,千克,MASS,0.9545
109020199,1451752074.1129832,90,21,13,6,个,COUNT,0.8033
109050404,1447388596.4017649,80,19,12,5,个,COUNT,0.8235
102040107,1446973049.1965795,31,15,9,5,千克,MASS,0.9847
106051204,1446381017.1203227,195,23,12,5,个,COUNT,0.9044
107030204,1442084890.6028214,21,10,6,2,袋,CONTAINER,0.5035
101020202,1436379027.75294,77,21,12,5,立方米,VOLUME,0.5774
104020110,1436173679.1710398,29,13,9,3,个,COUNT,0.9883
104011102,1425162608.3732529,147,20,11,5,个,COUNT,0.4272
108011002,1416524338.5118935,69,20,12,6,平方米,AREA,0.627
108012101,1412319147.778963,60,16,9,3,个,COUNT,0.8487
107020220,1407406199.6720967,25,12,7,3,千克,MASS,0.9997
102040301,1406812636.6972654,18,5,5,2,千克,MASS,0.7777
106010507,1404729610.9460921,161,27,13,6,个,COUNT,0.6737
107030207,1402625295.7852616,92,14,8,2,盒,CONTAINER,0.9021
305030000,1402421936.249322,109,22,14,6,UNKNOWN,UNKNOWN,0.5031
307010100,1401387750.2484627,71,26,13,5,UNKNOWN,UNKNOWN,0.5122
109011004,1400310236.9069996,204,22,12,5,个,COUNT,0.646
107020303,1398099263.8791127,26,12,7,2,千克,MASS,0.9939
109060299,1393906513.6407247,113,21,12,6,个,COUNT,0.7294
107050402,1390145181.5236793,192,23,11,5,卷,CONTAINER,0.3372
108041404,1389715249.6998897,282,24,14,6,个,COUNT,0.6735
304040903,1388902779.2408724,47,17,11,3,UNKNOWN,UNKNOWN,0.5514
201020000,1388669685.2300835,99,24,13,5,千克,MASS,0.6988
109011704,1386588668.8971303,132,22,13,6,个,COUNT,0.7395
109013604,1378995920.2691655,48,15,11,5,个,COUNT,0.6667
109012402,1370341197.6546404,85,17,11,5,个,COUNT,0.8933
109010299,1369601644.1610308,78,23,12,5,个,COUNT,0.8326
108020404,1360542527.0551934,90,19,11,5,千克,MASS,0.6508
107020901,1357539145.1450782,96,22,13,6,千克,MASS,0.7556
102050299,1355579944.1691666,69,20,12,5,平方米,AREA,0.4221
109020901,1353198508.199654,44,16,11,4,个,COUNT,0.9698
109062601,1347115328.2718852,45,16,9,3,个,COUNT,0.9096
109050304,1343012587.1944408,67,19,12,5,套,SET,0.6351
109050102,1314272927.4375596,39,13,10,3,个,COUNT,0.4837
107020215,1307354053.7136273,33,13,9,3,千克,MASS,0.9917
107020404,1302136829.6495967,14,8,4,1,千克,MASS,0.9942
109050601,1300433363.8854935,121,18,11,3,个,COUNT,0.8294
109040805,1299681753.002196,70,17,9,3,套,SET,0.4441
107021506,1299076374.630733,88,21,11,5,千克,MASS,0.6342
109032106,1297283282.7621393,101,22,11,5,套,SET,0.3069
109052299,1294517778.3601913,41,16,10,4,个,COUNT,0.9671
306030202,1288061694.9248047,22,12,8,2,份,SERVICE,0.4957
106010502,1281646801.6593328,261,26,13,6,个,COUNT,0.6508
106040109,1281030089.8946164,179,20,11,5,千克,MASS,0.421
109022818,1274664378.6372666,116,21,12,5,个,COUNT,0.6694
106010302,1273442785.0416079,137,22,11,4,箱,CONTAINER,0.3153
103030701,1271716334.0750055,77,19,10,3,箱,CONTAINER,0.8125
307059900,1261993028.4783068,107,27,14,6,UNKNOWN,UNKNOWN,0.4737
106040801,1254160752.8901932,27,11,7,2,个,COUNT,0.9779
303010200,1253102569.2644043,23,15,12,4,UNKNOWN,UNKNOWN,0.5014
109023001,1251420681.6068392,125,21,12,5,个,COUNT,0.7603
106040604,1244362329.6510606,58,17,9,3,个,COUNT,0.8818
109023201,1230759320.8243713,75,18,11,5,个,COUNT,0.7794
107020107,1226851413.0574641,44,16,10,5,千克,MASS,0.9188
104020102,1226073929.1279695,43,13,9,3,个,COUNT,0.9019
108030500,1225762137.7412639,17,6,6,3,千克,MASS,0.999
108042300,1223185787.937199,72,21,12,5,个,COUNT,0.9012
109012003,1220534898.1719177,123,22,13,6,个,COUNT,0.8072
104030601,1218241240.7692566,28,10,9,4,平方米,AREA,0.6516
104011202,1213000981.234116,33,12,10,4,千米,LENGTH,0.611
201030000,1208290632.46883,82,23,12,5,千克,MASS,0.5259
105010604,1203326103.9094954,96,23,13,6,个,COUNT,0.7999
107030406,1200306944.879232,69,13,7,2,盒,CONTAINER,0.9271
106040806,1194515444.7587821,68,21,11,5,个,COUNT,0.7182
107010202,1194308269.4050293,60,19,11,5,千克,MASS,0.8143
306019900,1190847624.621338,36,17,10,2,UNKNOWN,UNKNOWN,0.8917
401020000,1188741892.4592566,59,16,12,4,UNKNOWN,UNKNOWN,0.3292
108031901,1178948868.1733398,19,5,5,3,千克,MASS,0.9931
106050999,1175461021.687608,26,11,10,4,个,COUNT,0.9705
109020601,1171873576.7350311,35,11,9,3,千克,MASS,0.4021
109051905,1171205110.9315891,72,18,10,4,个,COUNT,0.5501
106050902,1164582225.0305424,37,13,9,4,OTHER,OTHER,0.7802
108032499,1159850782.65271,18,8,7,3,千克,MASS,0.9407
307020102,1153637985.4439697,52,14,10,3,UNKNOWN,UNKNOWN,0.4156
108010399,1149147380.6522284,70,19,11,5,千克,MASS,0.5827
107021407,1146951616.7739565,32,15,8,3,千克,MASS,0.9956
107020240,1146726183.7598267,9,6,3,1,千克,MASS,1.0
101010199,1146533403.5692005,91,25,14,6,千克,MASS,0.6344
109010301,1141667223.495655,32,13,10,4,个,COUNT,0.6677
109042199,1137100430.4635854,55,21,12,5,个,COUNT,0.899
109042501,1134748478.0090935,83,18,10,4,个,COUNT,0.9068
109020105,1129077993.7205381,35,11,8,3,个,COUNT,0.8348
109061906,1124730143.6186142,36,12,11,5,OTHER,OTHER,0.6669
109051501,1123549060.6401,49,10,8,3,个,COUNT,0.9433
109050103,1117988450.17704,27,9,8,2,套,SET,0.8066
107020802,1114880186.439457,105,18,11,5,千克,MASS,0.8324
109011902,1112570237.198638,74,18,10,4,个,COUNT,0.5919
107030710,1111327462.8062978,364,19,10,4,个,COUNT,0.5134
105020106,1110514500.1291418,88,18,11,5,个,COUNT,0.7234
104030502,1108152909.9789183,58,17,12,6,千米,LENGTH,0.4692
109013703,1099718977.0387502,27,9,7,3,个,COUNT,0.9835
106040603,1097214561.1728723,91,21,11,5,个,COUNT,0.6876
104020120,1096375446.2341688,17,7,7,3,个,COUNT,0.9832
105010602,1094101192.4168797,88,22,12,6,个,COUNT,0.78
109042699,1093299892.9546123,76,21,13,6,个,COUNT,0.5153
109051305,1093231402.4704895,46,17,11,4,个,COUNT,0.9569
109062001,1084679451.1215148,67,15,10,4,副,SET,0.4484
103030301,1080013985.4474564,44,15,9,4,包,CONTAINER,0.5435
107030399,1076996900.9007607,62,15,8,2,千克,MASS,0.8828
108042600,1076366448.7756298,189,20,11,5,千克,MASS,0.7249
106050204,1072420911.8330078,35,11,8,3,个,COUNT,0.3874
109010304,1065773485.885601,62,18,10,3,个,COUNT,0.6047
107022201,1065073025.8333347,123,18,10,4,个,COUNT,0.7844
104030501,1064402561.8035257,31,15,9,3,个,COUNT,0.9914
109024100,1063700324.0065665,73,19,11,5,个,COUNT,0.8479
109022202,1062335436.4757767,57,20,12,5,个,COUNT,0.7433
108042700,1061528750.1894515,115,18,10,4,个,COUNT,0.5908
109041905,1049859625.8349859,27,13,8,2,个,COUNT,0.9946
109011302,1049034257.4131117,83,22,13,5,个,COUNT,0.9512
109031401,1046337489.0675716,34,13,8,2,个,COUNT,0.8501
106020103,1041543738.1272615,164,26,13,5,个,COUNT,0.4676
104020108,1039396709.9521252,23,10,8,3,个,COUNT,0.9847
109013101,1034584139.8425751,77,22,12,6,个,COUNT,0.7468
306030199,1033611960.9123535,18,13,9,1,份,SERVICE,0.3171
109011201,1026051696.3823066,57,13,10,3,个,COUNT,0.8757
108032202,1025642801.3095702,13,5,5,2,千克,MASS,0.9993
103010301,1022778309.5610864,57,17,9,3,千克,MASS,0.6645
109013699,1016849620.141324,67,18,10,4,个,COUNT,0.532
109012004,1015965875.1183033,61,17,10,4,个,COUNT,0.9015
109060203,1015229296.0580902,82,19,12,5,个,COUNT,0.7599
109040804,1012490913.9438511,100,19,11,5,个,COUNT,0.8912
108041301,1010672815.0784245,126,21,13,6,千克,MASS,0.407
105010201,1008791134.706193,78,20,11,5,立方米,VOLUME,0.3676
102050102,1006006154.5773904,64,19,11,5,千克,MASS,0.9216
105010399,1004836496.3673954,71,17,11,5,个,COUNT,0.587
107060114,1004175711.4972658,68,18,11,5,千克,MASS,0.6311
101010302,1003881049.719346,40,19,10,4,千克,MASS,0.7587
108031403,1001822703.6560755,30,9,8,4,千克,MASS,0.9064
101020299,995410541.7042603,71,20,11,5,立方米,VOLUME,0.7184
107020225,995298826.6088638,26,8,6,3,千克,MASS,0.9895
109040405,993566098.392441,43,11,11,5,个,COUNT,0.9696
109050302,993048831.4684885,45,15,8,2,个,COUNT,0.9556
102049999,982615839.6553345,35,14,10,5,千克,MASS,0.966
105020107,972668446.0272167,99,20,11,5,个,COUNT,0.4123
109020605,970447585.5906448,52,11,10,4,套,SET,0.4578
109051604,970071670.7319603,49,14,10,4,个,COUNT,0.9357
108042100,969612037.9563346,78,17,10,4,个,COUNT,0.7669
104020403,962033501.6332245,62,17,11,5,个,COUNT,0.9657
107050803,961360208.2220161,120,22,11,5,个,COUNT,0.7577
109030801,961057530.4522276,55,18,11,4,个,COUNT,0.5486
107030213,960999001.4714956,69,13,8,3,瓶,CONTAINER,0.511
108010501,958560838.8827763,50,16,11,5,个,COUNT,0.4183
106010508,958037707.5695925,48,16,9,3,个,COUNT,0.6964
106041001,954858227.1485729,26,12,9,3,个,COUNT,0.997
107010110,954452866.3592691,46,16,9,4,千克,MASS,0.9927
107060399,947195936.1100945,83,19,11,5,个,COUNT,0.6827
104030403,939523003.6611834,41,15,10,4,个,COUNT,0.9883
109060904,935187261.3507996,30,14,10,3,套,SET,0.6597
108031003,930155314.0524902,13,5,5,2,千克,MASS,0.9881
108041103,922469811.3604083,54,16,10,4,千克,MASS,0.9269
109020702,920601879.8277531,37,12,10,4,个,COUNT,0.7522
304070102,920289237.5163422,18,10,8,2,UNKNOWN,UNKNOWN,0.5419
108040412,915448585.5157707,3171,20,11,5,个,COUNT,0.6258
108042400,912842111.9848088,157,21,12,5,个,COUNT,0.5785
107040301,911628027.133465,49,17,10,5,千克,MASS,0.9768
304040101,911150477.2965698,24,10,9,3,UNKNOWN,UNKNOWN,0.8898
106051205,908555867.1807474,65,17,11,4,个,COUNT,0.7963
101040100,896843299.3389766,59,16,9,3,千克,MASS,0.7626
109020102,892546906.4468155,56,14,10,4,个,COUNT,0.8574
109060206,892041914.0550919,70,15,9,3,个,COUNT,0.7966
104020501,887015054.907789,64,18,10,4,个,COUNT,0.8412
303010100,886254161.1903377,29,10,8,1,月,TIME,0.2954
108030700,885718411.6397095,23,10,8,4,千克,MASS,0.8453
109062503,883527271.9768515,49,20,11,4,个,COUNT,0.9868
109024503,881759282.2243977,69,17,10,4,个,COUNT,0.7787
104020404,879522711.4219179,43,15,9,4,个,COUNT,0.9506
107020602,877221596.9157181,37,16,9,3,千克,MASS,0.8426
307030100,876358704.9472084,33,11,7,2,UNKNOWN,UNKNOWN,0.9749
107060306,873353372.3315341,87,19,11,5,千瓦时,ENERGY,0.4703
104010202,865775655.2540321,45,14,11,5,千克,MASS,0.9079
109040307,865254806.8934679,61,16,10,4,个,COUNT,0.7555
103030902,864519168.4412587,58,16,9,3,千克,MASS,0.371
108020701,864111160.384686,57,15,10,4,千克,MASS,0.8191
301010101,863504489.7985954,48,20,13,5,UNKNOWN,UNKNOWN,0.7659
107021902,859818170.3924699,58,21,11,4,千克,MASS,0.9579
109024701,856756917.6861539,145,13,7,2,个,COUNT,0.8038
104020116,856204166.0129805,19,7,7,3,个,COUNT,0.9864
106020299,854042751.4397722,68,21,10,4,个,COUNT,0.7731
109041903,853739134.1034203,14,8,6,2,个,COUNT,0.9729
105010803,852655888.3892317,87,20,12,6,个,COUNT,0.5944
107021412,851880735.2760115,91,18,10,4,个,COUNT,0.5398
109050299,851781331.3423862,62,19,13,4,个,COUNT,0.7881
109042408,848315460.6952608,79,17,10,4,个,COUNT,0.8817
107020103,846430985.8464565,45,14,8,4,千克,MASS,0.8908
109062002,845826441.1385635,44,14,9,3,盒,CONTAINER,0.7016
107030501,843098912.5410881,38,16,9,3,千克,MASS,0.6943
107010109,841165079.7098389,36,15,9,4,千克,MASS,0.9028
109020302,838716931.708271,27,12,10,3,个,COUNT,0.9882
109060313,838440328.4007522,82,20,10,4,个,COUNT,0.8695
107020207,838164970.0680542,20,11,6,3,千克,MASS,0.9947
109060701,836696498.1417236,47,18,11,4,套,SET,0.7966
103020199,835746514.8521864,88,17,9,3,箱,CONTAINER,0.4921
107060111,833020623.4547018,95,21,11,5,个,COUNT,0.4414
107020401,828728201.5931778,28,11,8,3,千克,MASS,0.985
109062003,828075035.5320349,47,13,9,3,副,SET,0.7643
103011204,827318544.4852734,29,13,7,2,千克,MASS,0.9974
109060202,826361461.626245,100,15,9,3,个,COUNT,0.8844
108010305,824083547.9565735,39,15,11,5,个,COUNT,0.947
107021306,820500861.491643,70,18,11,5,千克,MASS,0.8329
106051206,820338095.7716291,68,19,11,5,个,COUNT,0.7757
106040699,820139866.1998034,85,22,11,4,个,COUNT,0.6369
107020233,819418764.8125,10,6,4,2,千克,MASS,0.9999
108010308,811031246.007003,60,18,12,5,OTHER,OTHER,0.3324
109041603,805492479.7935562,21,9,9,3,个,COUNT,0.9961
109010508,805383686.2823372,39,15,10,3,个,COUNT,0.9788
104020407,798274751.8910103,66,18,9,3,个,COUNT,0.842
107020208,797125940.2581415,12,6,4,1,千克,MASS,0.9996
110020204,795500555.9884033,13,8,8,3,千克,MASS,0.9714
108041405,794101683.1234913,150,20,11,5,千克,MASS,0.3803
109031404,788987584.7871954,53,14,9,3,个,COUNT,0.5737
105020105,787968348.4120541,90,20,12,6,个,COUNT,0.6792
108031502,787901162.5271568,35,12,9,3,千克,MASS,0.9954
106040601,787729121.212327,45,15,9,3,个,COUNT,0.9636
107021501,785116708.3575783,37,17,10,5,千克,MASS,0.9471
109069900,785005501.3124418,97,20,12,5,个,COUNT,0.7968
103020102,784220040.5315329,87,18,10,3,个,COUNT,0.2769
109013305,782977115.9739456,61,17,9,3,个,COUNT,0.8834
104010506,781037444.4227254,43,14,10,4,个,COUNT,0.9047
104010402,779123082.1338654,37,11,9,4,千米,LENGTH,0.7464
405010100,777209248.4375,9,8,6,2,平方米,AREA,0.7173
109011305,777170132.0833206,95,23,12,5,个,COUNT,0.5169
109050106,774120406.0350494,23,8,7,1,套,SET,0.8761
108011499,772095439.6183711,69,17,10,4,个,COUNT,0.5044
107021899,767134273.5505638,37,15,9,5,千克,MASS,0.8523
106010304,762315461.0569531,73,20,10,4,千克,MASS,0.4105
103030707,761760943.8438208,66,15,8,2,千克,MASS,0.3985
104010702,761112159.645558,98,20,11,5,个,COUNT,0.7339
109010501,760502021.6488383,79,19,10,4,个,COUNT,0.6011
108012803,759909166.0196534,134,20,11,5,个,COUNT,0.7875
103030400,757722832.8605897,40,17,10,4,箱,CONTAINER,0.4213
107021901,754258006.4102298,81,20,12,5,千克,MASS,0.8318
107050104,751665322.104393,55,14,10,4,个,COUNT,0.9634
108032102,749898765.9625168,35,10,9,4,千克,MASS,0.9491
104020109,748237354.6479521,27,11,8,3,个,COUNT,0.9802
109040305,746910368.4933014,33,9,8,3,个,COUNT,0.9484
109012905,742298644.3538609,52,14,11,5,个,COUNT,0.7309
106051304,742297959.8539906,45,16,8,3,个,COUNT,0.7963
102050501,740794954.3774605,32,12,9,3,千克,MASS,0.9581
109060306,739873475.7740812,33,12,9,3,个,COUNT,0.7331
104010604,734455500.1803322,74,17,10,4,个,COUNT,0.4681
105020206,731332835.0004044,31,11,10,4,个,COUNT,0.8808
108011401,725519927.8920741,65,18,11,5,个,COUNT,0.8891
105010501,724390138.4449253,76,15,12,5,个,COUNT,0.3517
109061908,723717403.6728888,51,19,11,4,个,COUNT,0.8995
109011205,723542690.28479,20,9,8,3,个,COUNT,0.9901
104020107,722273194.4866371,18,10,9,4,个,COUNT,0.9714
201010000,722245689.8523188,89,24,14,6,千克,MASS,0.3978
105010503,717953799.466466,43,11,10,5,个,COUNT,0.771
106050206,716625791.4703937,84,18,11,5,千克,MASS,0.608
103010803,714064611.8802792,65,15,8,2,袋,CONTAINER,0.4082
108010701,713731758.3772097,56,20,11,5,平方米,AREA,0.3849
109010504,711666830.9925575,41,15,9,3,个,COUNT,0.9886
108010404,710297196.3905096,57,19,11,5,UNKNOWN,UNKNOWN,0.7799
108041101,709867324.2468381,116,18,11,5,千克,MASS,0.9182
