product_id,n_obs,n_firms,n_cities,mean_price,median_price,min_price,max_price,std_price,mean_lnp,std_lnp,min_lnp,max_lnp,mkt_price,range_price,range_lnp,cv_price
101010201,11,11,6,50.4404,8.6579,3.0407,453.5465,133.901,2.4518,1.387,1.1121,6.1171,40.9578,450.5058,5.005,2.6546
108012203,11,11,11,18.2635,12.8205,2.4367,40.7379,12.5856,2.6337,0.8487,0.8906,3.7072,17.8385,38.3013,2.8165,0.6891
104020201,11,11,10,696.6424,625.9905,15.3704,1456.8864,500.9991,6.0012,1.443,2.7324,7.2841,217.2843,1441.516,4.5516,0.7192
109061605,11,11,7,1281.9008,419.6294,40.6831,9960.545,2897.8322,5.8951,1.5318,3.7058,9.2064,48.3493,9919.8619,5.5006,2.2606
109012004,11,11,11,4634.0301,2360.0,10.3407,19904.7081,5916.2611,6.9303,2.5987,2.3361,9.8987,286.2893,19894.3674,7.5626,1.2767
109040405,11,11,10,62.4851,0.5005,0.0627,457.1583,144.6675,0.4242,3.0966,-2.7701,6.125,0.5968,457.0957,8.8951,2.3152
109041903,11,11,7,665.0411,495.2858,132.4227,1708.4607,516.3321,6.225,0.7908,4.886,7.4433,351.995,1576.038,2.5573,0.7764
109010803,11,11,10,86399.7166,14111.6233,9.0,490000.0,156180.8071,8.1987,3.701,2.1972,13.1022,22082.9903,489991.0,10.9049,1.8077
107030115,11,11,11,203.9872,15.4566,7.2456,1200.0,374.5512,3.682,1.904,1.9804,7.0901,24.9215,1192.7544,5.1097,1.8361
106050401,11,11,9,75.7276,35.9896,3.0133,184.9279,70.2805,3.6893,1.3733,1.103,5.22,37.3717,181.9146,4.1169,0.9281
109040502,11,11,11,22205.9079,660.6403,8.5,100000.0,39591.1745,7.0998,3.1022,2.1401,11.5129,191.527,99991.5,9.3729,1.7829
107030110,11,11,10,70.5436,18.0344,5.2284,472.8406,141.3857,3.1434,1.3429,1.6541,6.1588,25.1889,467.6122,4.5046,2.0042
304040704,11,11,9,46626.4741,81.771,2.3819,379798.0113,115840.1011,5.8786,4.1741,0.8679,12.8474,937.5881,379795.6295,11.9795,2.4844
107030303,11,11,11,512.0327,14.3721,0.0283,5445.3142,1636.2728,2.6102,2.8707,-3.5645,8.6025,11.0299,5445.2859,12.1671,3.1956
106040703,11,11,9,610.9039,154.7395,69.0908,3145.0,974.269,5.5656,1.2533,4.2354,8.0536,237.6188,3075.9092,3.8181,1.5948
109040802,11,11,11,491.2994,174.5737,1.2491,2757.5556,834.8005,4.6018,2.394,0.2224,7.9221,6.6146,2756.3065,7.6997,1.6992
109030900,11,11,9,1573.7285,361.8986,1.945,13680.0,4033.8196,4.9599,2.7387,0.6652,9.5237,2188.4912,13678.055,8.8585,2.5632
105010902,11,11,7,229.3775,16.5,2.1935,1287.0,441.8026,3.3127,2.2335,0.7855,7.1601,7.1454,1284.8065,6.3745,1.9261
103011001,11,11,8,65.3275,15.9035,6.4873,367.9383,111.3307,3.2228,1.3317,1.8698,5.9079,18.3909,361.451,4.0381,1.7042
109025602,11,11,9,16447.3023,250.7143,17.2614,112506.2994,35580.3531,6.3684,3.0894,2.8485,11.6308,2112.924,112489.038,8.7823,2.1633
101011203,11,11,8,32.2548,16.2348,2.7136,193.791,54.5153,2.8106,1.078,0.9983,5.2668,9.0768,191.0774,4.2685,1.6901
109042403,11,11,9,331.3865,69.5978,5.4915,1765.6853,573.5875,4.362,1.846,1.7032,7.4763,37.1748,1760.1938,5.7731,1.7309
103011101,11,11,9,72.0255,38.4754,2.5385,384.7424,110.4732,3.3618,1.4995,0.9316,5.9526,28.5039,382.2039,5.021,1.5338
108010601,11,11,10,34.9485,28.8778,6.3751,70.9086,23.1668,3.3149,0.7737,1.8524,4.2614,21.6732,64.5335,2.409,0.6629
109011403,11,11,9,30710.6109,5457.6923,181.49,248855.0,73127.1246,8.619,1.9537,5.2012,12.4246,1696.915,248673.51,7.2234,2.3812
109010504,11,11,10,12681.778,25.7605,2.1051,75803.3333,26530.3595,5.1858,3.9805,0.7443,11.2359,285.5832,75801.2283,10.4916,2.092
108040402,11,11,10,44.5686,11.0627,4.0,311.8414,90.3881,2.7617,1.332,1.3863,5.7425,10.8705,307.8414,4.3562,2.0281
108041403,11,11,10,1347.0501,16.8738,0.2309,8500.0,3008.9615,3.0543,3.3083,-1.4657,9.0478,2.3522,8499.7691,10.5135,2.2337
102050401,11,11,8,2096.6184,64.7129,3.3065,19680.0,5863.5376,4.619,2.6545,1.1959,9.8874,21.107,19676.6935,8.6915,2.7967
108041801,11,11,11,1625.2243,59.515,6.0228,16457.7667,4921.3895,4.713,2.1515,1.7956,9.7086,26.5682,16451.7438,7.913,3.0281
109050201,11,11,9,5895.6892,235.8278,10.0,54964.0255,16339.1233,5.9866,2.4975,2.3026,10.9144,1130.7917,54954.0255,8.6118,2.7714
306030202,11,11,11,23322.3081,1000.0,841.8657,86735.9336,35454.0288,8.4472,2.0019,6.7356,11.3706,2543.1172,85894.0679,4.635,1.5202
109061906,10,10,7,3137.7574,160.9613,0.5265,23835.3057,7558.7271,4.8069,3.132,-0.6414,10.0789,11.6027,23834.7792,10.7203,2.409
109020301,10,10,8,40783.0087,5346.2397,121.4176,362384.6154,113081.0671,8.243,2.2568,4.7992,12.8005,3226.5821,362263.1978,8.0012,2.7727
109061904,10,10,8,431.3155,177.4145,9.1667,2386.85,702.2963,5.2751,1.4015,2.2156,7.7777,56.0519,2377.6833,5.5622,1.6283
109011105,10,10,10,689.7007,623.095,77.935,2073.5986,623.2557,6.0845,1.0899,4.3559,7.637,126.9686,1995.6636,3.2812,0.9037
109020907,10,10,10,15500.3491,5689.9417,80.0,97468.0193,29761.0695,7.9004,2.4106,4.382,11.4873,401.0183,97388.0193,7.1053,1.92
109011109,10,10,10,184.0397,175.1686,0.1358,479.7302,154.2074,4.023,2.7271,-1.9967,6.1732,52.8863,479.5945,8.1699,0.8379
109011302,10,10,9,24934.3512,352.31,60.7359,151113.8333,50516.6431,7.194,2.8656,4.1065,11.9258,1702.8602,151053.0974,7.8193,2.026
109031100,10,10,9,507.5456,147.6721,25.6916,1623.5679,665.5874,5.1744,1.6275,3.2462,7.3924,1573.5335,1597.8763,4.1462,1.3114
109012905,10,10,9,65338.0429,5281.8965,14.0625,377326.3636,133182.4311,7.8062,3.433,2.6435,12.8409,1069.8092,377312.3011,10.1974,2.0384
307020102,10,10,9,76977.2492,15522.2088,474.4541,615463.7862,189882.2763,9.3369,2.1202,6.1622,13.3301,3132.0524,614989.3321,7.168,2.4667
108020900,10,10,10,8795.7577,1880.7063,1.225,58200.0,18045.041,6.8019,3.0831,0.2029,10.9716,347.0159,58198.775,10.7687,2.0516
109012603,10,10,8,59220.1697,1780.81,60.0,354074.9672,122794.1983,7.5718,3.2996,4.0943,12.7773,4889.1829,354014.9672,8.6829,2.0735
108040410,10,10,10,465.9878,57.2215,5.2037,3100.3682,981.4993,4.2882,2.0138,1.6494,8.0393,10.8611,3095.1645,6.3899,2.1063
109012299,10,10,9,3901.0836,1511.6045,186.5333,14000.0,4885.9139,7.3924,1.4871,5.2286,9.5468,578.3522,13813.4667,4.3182,1.2525
109012102,10,10,7,1098.8212,804.2509,38.6521,5051.0,1435.3693,6.371,1.3257,3.6546,8.5273,130.2995,5012.3479,4.8727,1.3063
109050102,10,10,7,626.5246,125.7045,0.6087,3597.4122,1121.7085,4.6216,2.5292,-0.4964,8.188,168.2206,3596.8035,8.6843,1.7904
109025299,10,10,10,915.5772,814.1055,3.0059,2684.8834,865.0817,5.7825,2.2221,1.1006,7.8954,420.9981,2681.8776,6.7948,0.9448
109060603,10,10,10,52886.8301,7136.7614,163.9,212100.0,78691.3521,9.0316,2.4394,5.0993,12.2648,1821.717,211936.1,7.1656,1.4879
108019901,10,10,10,845.4566,426.5597,11.6921,3188.0481,1096.1495,5.8121,1.719,2.4589,8.0672,73.576,3176.356,5.6082,1.2965
105010504,10,10,10,216.498,35.1885,1.0192,941.3325,304.3162,4.0043,2.101,0.019,6.8473,66.2154,940.3133,6.8283,1.4056
107029904,10,10,8,42.8082,28.9513,10.8663,138.005,41.283,3.3669,0.9281,2.3857,4.9273,137.01,127.1387,2.5416,0.9644
108011900,10,10,9,3971.7528,397.632,0.3306,17550.0,6441.2221,5.7724,3.4494,-1.1067,9.7728,8.4762,17549.6694,10.8795,1.6218
101020202,10,10,10,405.6604,16.9071,2.0445,2000.0,707.6326,3.7546,2.546,0.7152,7.6009,72.2257,1997.9555,6.8857,1.7444
106040605,10,10,7,1527.803,382.6054,28.8375,10949.4,3361.5073,5.63,1.9868,3.3617,9.301,189.188,10920.5625,5.9394,2.2002
101020399,10,10,9,55.2217,45.4977,0.6446,152.0105,55.3398,2.9163,2.0237,-0.4392,5.0239,4.5976,151.3659,5.4631,1.0021
104020202,10,10,8,289.7604,159.8023,16.284,1217.6239,397.6688,4.8824,1.363,2.7902,7.1047,97.0787,1201.3399,4.3145,1.3724
104010701,10,10,7,30.5376,22.5364,1.88,69.9714,26.7645,2.8731,1.2511,0.6313,4.2481,6.9446,68.0914,3.6168,0.8764
107030410,10,10,9,17.1361,15.7901,6.0344,33.2165,8.7013,2.7225,0.5235,1.7975,3.503,18.1258,27.1821,1.7056,0.5078
105010599,10,10,9,376.998,50.3493,6.6447,3364.0776,1049.8642,4.0217,1.6422,1.8938,8.1209,44.3987,3357.4329,6.2271,2.7848
104020502,10,10,8,112.6448,32.2681,1.55,663.3833,201.8085,3.3798,1.8909,0.4383,6.4974,21.5186,661.8333,6.0591,1.7915
107021399,10,10,9,2383.0396,167.9517,0.1167,11288.8889,4009.3658,4.1292,4.2861,-2.1485,9.3316,27.4423,11288.7722,11.4801,1.6825
102050101,10,10,10,1256.5943,125.4775,11.0,10750.0,3345.8216,4.7517,2.2514,2.3979,9.2827,38.7585,10739.0,6.8848,2.6626
108010902,10,10,9,278.2116,37.6575,0.0657,2233.7353,691.3125,3.2358,2.8196,-2.7223,7.7114,27.3628,2233.6696,10.4338,2.4848
107020602,10,10,8,104.6307,11.8285,0.5036,898.2668,279.2114,2.7844,1.8542,-0.6859,6.8005,49.5689,897.7632,7.4864,2.6685
102020200,10,10,9,158.6805,3.8509,1.6704,1551.665,489.4484,1.8639,1.9814,0.5131,7.3471,2.7596,1549.9946,6.834,3.0845
106051003,10,10,10,433.9527,10.8283,4.1667,4253.3987,1342.0218,2.7867,2.0061,1.4271,8.3555,19.8556,4249.2321,6.9284,3.0926
102010200,10,10,8,1401.0456,819.4149,461.9551,6582.1492,1837.6387,6.8817,0.7379,6.1355,8.7921,693.9489,6120.1941,2.6566,1.3116
103020703,10,10,10,1875.6406,47.2494,2.4459,7055.5556,3017.8722,4.4227,3.1886,0.8944,8.8616,132.7418,7053.1097,7.9672,1.609
107030201,10,10,10,36.4867,12.0797,3.1318,141.6364,46.2147,2.8023,1.3747,1.1416,4.9533,16.8885,138.5046,3.8117,1.2666
107021809,10,10,8,139.532,76.1132,0.0513,570.5448,191.7857,2.8454,3.1943,-2.9697,6.3466,7.286,570.4935,9.3163,1.3745
107060302,10,10,9,116.7383,37.6387,4.1502,705.4868,212.867,3.6795,1.5353,1.4232,6.5589,59.2156,701.3366,5.1357,1.8235
109062003,9,9,6,136.1014,54.2716,5.4636,359.1283,139.8574,4.2634,1.368,1.6981,5.8837,55.5461,353.6647,4.1856,1.0276
108032001,9,9,8,138.6792,153.5935,20.716,339.5997,115.0221,4.518,1.0449,3.0309,5.8278,153.2061,318.8837,2.7969,0.8294
103040202,9,9,9,343.2826,76.2373,36.905,1984.1801,637.0175,4.8462,1.3092,3.6083,7.593,1180.3005,1947.275,3.9846,1.8557
103040203,9,9,8,34949.0874,84.8,1.5,313659.2608,104516.4188,4.6818,3.4317,0.4055,12.6561,241.8628,313657.7608,12.2506,2.9905
109040301,9,9,8,14744.2938,818.9293,64.4039,85597.0,29511.9812,7.3031,2.3826,4.1652,11.3574,685.2232,85532.5961,7.1922,2.0016
109012199,9,9,8,348.6631,53.1209,8.4862,2350.0,759.5234,4.2945,1.7942,2.1384,7.7622,99.3117,2341.5138,5.6237,2.1784
109011201,9,9,9,31887.879,3785.7007,0.0796,174000.0,61328.0321,6.6429,4.6328,-2.5314,12.0668,840.0492,173999.9204,14.5982,1.9232
108040202,9,9,9,755.979,174.908,21.6381,3678.4487,1161.8842,5.5543,1.7021,3.0745,8.2102,164.0724,3656.8106,5.1358,1.5369
107010111,9,9,9,2039.6804,2647.8734,1.181,5249.9509,2006.6777,5.6928,3.2548,0.1663,8.566,254.9582,5248.7699,8.3996,0.9838
104011204,9,9,7,67.1024,16.3058,6.24,292.0,104.4592,3.2048,1.4386,1.831,5.6768,12.2643,285.76,3.8458,1.5567
107030709,9,9,8,273.2784,25.8505,1.271,999.3333,356.1985,3.7417,2.6455,0.2398,6.9071,81.8211,998.0624,6.6673,1.3034
104011201,9,9,9,265.0473,48.1258,0.4841,1224.6446,439.8157,3.7172,2.5643,-0.7256,7.1104,3.3775,1224.1606,7.836,1.6594
109040404,9,9,9,5285.6975,750.0,11.6487,38235.0,12502.705,6.2016,2.5736,2.4552,10.5515,407.5669,38223.3513,8.0963,2.3654
108010302,9,9,8,321.7177,159.0033,5.94,1661.04,525.0921,4.4451,1.9597,1.7817,7.4152,121.4413,1655.1,5.6335,1.6322
109050401,9,9,8,1047.2988,210.9407,3.6263,6388.9452,2047.243,5.4191,2.1374,1.2882,8.7623,333.8359,6385.319,7.4741,1.9548
109030400,9,9,9,455.6826,272.0,9.306,2399.7805,760.3895,4.6941,2.0551,2.2307,7.7831,197.7487,2390.4744,5.5525,1.6687
109011214,9,9,8,7983.3333,85.3333,15.4385,63900.0,21012.1878,5.7968,2.9074,2.7369,11.0651,253.2748,63884.5615,8.3282,2.632
109032702,9,9,7,130.9165,40.08,3.6671,693.3473,215.3534,4.0266,1.421,1.2994,6.5415,29.2012,689.6801,5.2421,1.645
107022604,9,9,9,18803.3022,25.3829,2.3336,151333.3333,50037.2775,4.9158,3.5732,0.8474,11.9272,56.7049,151330.9998,11.0798,2.6611
109060506,9,9,7,6998.2101,4317.1877,456.3054,19992.8706,7557.5902,8.2125,1.3109,6.1232,9.9031,2431.4347,19536.5652,3.78,1.0799
104010809,9,9,7,35.8231,16.1039,0.24,220.0,69.8967,2.1162,2.1024,-1.4271,5.3936,37.9836,219.76,6.8207,1.9512
109024903,9,9,8,109349.5392,661.7451,31.4468,972540.3186,323702.8368,7.0909,2.987,3.4483,13.7877,718.1896,972508.8718,10.3394,2.9603
108041903,9,9,9,207.4969,47.6746,7.5996,1551.8148,504.7338,3.8425,1.5459,2.0281,7.3472,28.4687,1544.2152,5.3191,2.4325
103011402,9,9,8,24.3164,8.7916,0.7605,127.8913,40.9166,2.2603,1.4301,-0.2737,4.8512,15.7747,127.1308,5.1249,1.6827
106040701,9,9,8,226.558,47.25,2.6059,1645.25,534.4386,3.6801,1.9162,0.9578,7.4056,156.518,1642.6441,6.4479,2.3589
109060103,9,9,9,996.9535,226.9632,4.5683,4500.0,1594.516,5.26,2.323,1.5191,8.4118,198.2691,4495.4317,6.8927,1.5994
109025603,9,9,9,82147.7473,7438.0952,32.6667,495138.6706,166581.1425,8.2586,3.3889,3.4864,13.1126,133.5415,495106.0039,9.6262,2.0278
104010399,9,9,9,78.8439,38.7345,7.0577,270.0888,90.5507,3.7432,1.2289,1.9541,5.5988,6.718,263.0311,3.6446,1.1485
104010404,9,9,7,1897.0107,8.7,2.4048,17015.8039,5669.5484,2.7215,2.6842,0.8775,9.7419,6.9386,17013.3991,8.8644,2.9887
108040502,9,9,6,50.4067,37.2146,4.0004,132.73,40.7764,3.5455,1.0522,1.3864,4.8883,25.7396,128.7295,3.5019,0.8089
106010101,9,9,9,1263.7524,27.8551,0.5658,5635.9439,2458.6102,3.968,2.9675,-0.5695,8.6369,120.8979,5635.3782,9.2065,1.9455
109024401,9,9,8,177.3161,125.544,18.4,750.0,218.9014,4.7402,0.9701,2.9124,6.6201,919.3046,731.6,3.7077,1.2345
107030111,9,9,7,53.7375,12.77,6.4718,360.0,115.179,2.9542,1.2252,1.8674,5.8861,69.0536,353.5282,4.0187,2.1434
109023104,9,9,6,54004.3786,178.7668,8.7176,449000.0,148427.9943,6.5883,3.4322,2.1653,13.0148,250.9013,448991.2824,10.8494,2.7484
108030202,9,9,9,13630.7942,19356.2214,1.3804,22997.5693,10570.6491,7.7705,3.524,0.3224,10.0431,2194.7748,22996.1889,9.7208,0.7755
105010702,9,9,8,5874.566,12.824,2.9709,52690.5,17556.0151,3.2715,3.054,1.0889,10.8722,12.4101,52687.5291,9.7833,2.9885
108020800,9,9,9,4162.3138,99.45,16.7607,15279.5682,5585.7981,6.239,2.7299,2.819,9.6343,1064.6983,15262.8075,6.8152,1.342
108012001,9,9,9,54.4784,43.08,14.4998,179.9796,50.2669,3.721,0.7534,2.6741,5.1928,43.215,165.4798,2.5187,0.9227
105010201,9,9,9,84.0089,23.1309,3.4429,380.0,132.8605,3.3306,1.5772,1.2363,5.9402,32.7586,376.5571,4.7039,1.5815
109022502,9,9,9,87.0214,8.758,0.1952,460.0,165.6869,2.2764,2.4636,-1.6336,6.1312,10.224,459.8048,7.7648,1.904
109022103,9,9,9,572.7688,44.0,1.2987,3951.3171,1282.3699,4.2948,2.3846,0.2614,8.2818,11.1583,3950.0184,8.0204,2.2389
109041803,9,9,6,2915.1742,2202.9656,201.4857,6074.53,2150.7221,7.4923,1.2963,5.3057,8.7119,1138.6983,5873.0443,3.4061,0.7378
305030000,9,9,9,122168.7037,99298.3333,31.6041,453058.5175,146515.3935,9.8244,3.4755,3.4533,13.0238,3891.9667,453026.9134,9.5705,1.1993
109021401,9,9,7,598.3044,195.2173,36.0221,2280.0,787.4186,5.5535,1.4215,3.5841,7.7319,495.0459,2243.9779,4.1478,1.3161
109020909,9,9,9,5185.1036,379.127,0.8484,21016.1538,8345.6917,5.8082,3.4104,-0.1644,9.953,20.7328,21015.3054,10.1174,1.6096
109020309,9,9,8,224.108,126.2688,3.7966,819.8385,274.9572,4.3549,1.8761,1.3341,6.7091,81.6852,816.0419,5.375,1.2269
101011101,9,9,8,66.7544,11.5,3.547,354.1486,116.51,2.91,1.6947,1.2661,5.8697,19.5814,350.6016,4.6036,1.7454
105010404,9,9,9,1735.1387,43.7832,1.5272,14886.2036,4932.9426,4.1771,2.614,0.4234,9.6082,23.7148,14884.6764,9.1848,2.843
109020901,9,9,7,50131.8678,28235.0084,7784.5733,148433.3333,52096.3205,10.3092,1.0891,8.9599,11.9079,740.295,140648.76,2.948,1.0392
109020807,9,9,8,19957.3388,9.5499,0.2878,173795.4,57720.5772,3.3311,4.3297,-1.2454,12.0656,103.1711,173795.1122,13.311,2.8922
109020806,9,9,8,405.2529,26.6667,0.3719,3500.0,1160.6294,2.8839,2.479,-0.989,8.1605,19.5821,3499.6281,9.1496,2.864
109020605,9,9,9,1991.6734,384.66,4.8588,9944.9875,3288.642,5.1628,3.0795,1.5808,9.2048,113.6683,9940.1287,7.624,1.6512
304040102,9,9,5,57405.5035,25969.1866,279.8313,327677.39,103711.4167,9.3797,2.3581,5.6342,12.6998,5293.473,327397.5587,7.0656,1.8066
109051604,9,9,9,1752.8901,135.0,32.2188,8154.2449,2985.0831,5.7406,2.0813,3.4725,9.0063,81.3921,8122.0261,5.5337,1.7029
109013604,9,9,8,245.2209,15.3298,4.2108,1800.0,586.6928,3.5366,2.0005,1.4377,7.4955,17.3162,1795.7892,6.0579,2.3925
109041603,9,9,8,196.6781,119.9904,0.8956,456.5948,188.269,4.0658,2.4171,-0.1103,6.1238,265.7757,455.6992,6.2341,0.9572
303010100,9,9,8,1272248.28,13664.4536,6.2806,10396625.6933,3430372.9875,9.5591,4.2805,1.8375,16.157,2286.8819,10396619.4128,14.3195,2.6963
109023609,9,9,8,277.9923,48.8868,4.3751,1238.8663,424.9885,4.1677,2.0041,1.4759,7.122,139.8997,1234.4913,5.646,1.5288
104020301,9,9,8,769.668,793.5838,196.9712,1617.1635,448.8058,6.4777,0.6456,5.2831,7.3884,444.4013,1420.1923,2.1054,0.5831
107020102,9,9,9,809.8365,87.5449,0.0539,4050.0,1430.5751,3.8481,3.6407,-2.9199,8.3065,47.7891,4049.9461,11.2264,1.7665
109010506,9,9,7,44823.56,3264.0,5.0,179666.6667,66383.3927,8.0703,3.6529,1.6094,12.0989,983.2272,179661.6667,10.4894,1.481
201010000,9,9,8,4758.9494,65.8942,4.9,41982.4469,13959.7709,4.4872,2.7051,1.5892,10.645,15.2699,41977.5469,9.0558,2.9334
109042304,9,9,8,56.0977,30.3,4.7127,152.1088,59.2733,3.3389,1.362,1.5503,5.0246,15.7231,147.3961,3.4743,1.0566
108031402,9,9,8,159.8355,37.5941,7.15,763.5843,241.5101,4.1739,1.4564,1.9671,6.638,19.4093,756.4343,4.6709,1.511
106010301,8,8,8,103.5193,9.2666,0.0263,650.0,223.3817,2.155,3.1116,-3.6372,6.477,1.4642,649.9737,10.1142,2.1579
109042603,8,8,8,250.4054,110.8533,8.6126,798.72,298.4731,4.4644,1.7809,2.1532,6.683,77.2643,790.1074,4.5298,1.192
106040902,8,8,4,454.2205,453.4124,1.1424,1106.7,363.9891,5.2273,2.256,0.1331,7.0091,28.3388,1105.5576,6.876,0.8013
104019903,8,8,8,31.704,19.5264,2.45,96.745,35.8133,2.7994,1.3116,0.8961,4.5721,0.7538,94.295,3.676,1.1296
106010102,8,8,8,49.7155,28.0455,1.0,153.0,54.8096,3.0121,1.761,0.0,5.0304,40.1299,152.0,5.0304,1.1025
105020207,8,8,8,119.2596,49.5985,1.5699,383.5,140.3849,3.738,1.8772,0.451,5.9493,14.7711,381.9301,5.4983,1.1771
109051602,8,8,7,1968.4535,25.5602,0.1829,14300.0,4998.1557,3.6394,3.622,-1.6989,9.568,12.0808,14299.8171,11.2669,2.5391
109051304,8,8,7,5470.5863,3016.1667,42.044,18569.0027,6795.8552,7.4462,2.0503,3.7387,9.8292,495.4012,18526.9587,6.0905,1.2423
109010701,8,8,8,886.1839,368.6838,50.0,4403.9504,1453.5107,5.9192,1.3809,3.912,8.3903,98.9316,4353.9504,4.4782,1.6402
104010203,8,8,7,94.9843,27.6301,15.3168,369.6489,127.8011,3.854,1.2062,2.7289,5.9126,67.2131,354.3321,3.1836,1.3455
109010513,8,8,8,26465.2306,17630.4809,190.078,92206.2012,32646.7247,8.6635,2.4422,5.2474,11.4318,1057.3088,92016.1232,6.1843,1.2336
106010303,8,8,7,220.8828,210.6996,9.0,485.8334,186.0523,4.8089,1.4058,2.1972,6.1859,16.8958,476.8334,3.9886,0.8423
104011002,8,8,8,743.3817,346.4783,12.563,3699.9,1230.5615,5.3509,1.9818,2.5308,8.2161,25.2466,3687.337,5.6853,1.6554
105010302,8,8,7,194.1264,29.2192,0.9814,959.5904,336.3603,3.7622,2.1047,-0.0188,6.8665,35.2738,958.609,6.8853,1.7327
109011102,8,8,8,763.2546,450.995,320.7648,3000.0,908.7451,6.3143,0.7158,5.7707,8.0064,537.5508,2679.2352,2.2357,1.1906
104020302,8,8,8,910.373,994.6928,0.1025,1810.3253,716.5852,5.5324,3.2774,-2.2775,7.5013,61.0377,1810.2228,9.7788,0.7871
107050102,8,8,6,634.3208,509.0346,104.6945,1932.2672,584.4763,6.1096,0.9059,4.651,7.5664,357.1692,1827.5727,2.9154,0.9214
109042305,8,8,8,555.89,83.2867,0.4183,3110.0,1071.8116,4.3922,2.66,-0.8716,8.0424,77.9175,3109.5817,8.9139,1.9281
106040501,8,8,6,57.9435,40.9203,18.6352,168.0767,51.3251,3.7518,0.8241,2.9251,5.1244,38.7126,149.4416,2.1994,0.8858
109011002,8,8,7,14897.067,779.7651,10.05,111738.995,39150.8849,6.2164,3.059,2.3076,11.6239,655.7654,111728.945,9.3163,2.6281
104020105,8,8,7,118.1053,84.4903,28.7002,313.1433,98.1124,4.4844,0.8155,3.3569,5.7467,59.7369,284.4431,2.3898,0.8307
107022601,8,8,7,92.5332,50.1229,2.5882,395.1868,129.1421,3.6578,1.5944,0.951,5.9794,89.3684,392.5985,5.0284,1.3956
105010101,8,8,8,108.9342,55.9056,5.44,430.0,141.9481,3.8977,1.4711,1.6938,6.0638,114.6357,424.56,4.37,1.3031
105020103,8,8,7,169.3071,82.9802,14.1613,632.2745,218.6616,4.2424,1.5153,2.6505,6.4493,179.4111,618.1132,3.7988,1.2915
109050803,8,8,7,11000.6061,1858.4088,111.15,69271.8673,23726.3399,7.4917,2.1592,4.7109,11.1458,1087.2679,69160.7173,6.4349,2.1568
501990000,8,8,7,365674.7029,21528.2429,559.4136,1888213.755,687955.0427,10.2929,2.8405,6.3269,14.4511,1132.7897,1887654.3414,8.1243,1.8813
109051904,8,8,8,27.1783,1.3039,0.1467,200.0,69.8935,0.8039,2.2231,-1.9195,5.2983,1.4635,199.8533,7.2178,2.5717
107021101,8,8,8,913.7919,43.6316,4.12,7028.3945,2470.762,4.1187,2.1078,1.4159,8.8577,33.1363,7024.2745,7.4419,2.7039
109061908,8,8,7,545.9822,101.9321,0.3807,3261.2094,1119.5799,3.8804,3.1461,-0.9657,8.0899,50.2944,3260.8287,9.0555,2.0506
109024508,8,8,7,26.4223,21.7151,0.115,64.9565,23.2491,2.4413,2.0464,-2.1625,4.1737,4.2318,64.8415,6.3362,0.8799
107020407,8,8,7,3102.4952,758.2592,9.2438,16287.7138,5613.6819,5.8386,2.8033,2.2239,9.6982,658.1055,16278.4701,7.4742,1.8094
109024506,8,8,8,147.7848,10.1759,0.4463,1060.7976,369.837,2.4187,2.4345,-0.8067,6.9668,90.3938,1060.3513,7.7735,2.5025
107010301,8,8,8,1373.2016,1626.605,29.9,2012.6928,695.8928,6.8164,1.4232,3.3979,7.6072,1453.6129,1982.7928,4.2094,0.5068
109013502,8,8,7,4335.1642,1523.8462,278.7262,17500.0,5939.8563,7.6034,1.3453,5.6302,9.77,194.7289,17221.2738,4.1397,1.3702
109024100,8,8,6,16.9454,6.4895,1.1548,73.4518,24.8815,1.9804,1.4137,0.144,4.2966,26.6444,72.297,4.1527,1.4683
303020300,8,8,8,36621.7263,20333.7942,5.91,174760.8962,58448.4189,8.3074,3.4279,1.7766,12.0712,2188.7527,174754.9862,10.2945,1.596
109023301,8,8,7,149880.102,770.7808,3.0897,1092500.0,382482.3486,6.6063,4.45,1.1281,13.904,10.5769,1092496.9103,12.7759,2.5519
304020400,8,8,8,286884.2244,110823.6324,1042.8,1116644.35,399468.4838,10.51,2.8984,6.9497,13.9258,1393.3056,1115601.55,6.9762,1.3924
109023201,8,8,7,294.52,158.2459,0.6463,828.0,331.5002,4.1779,2.6847,-0.4365,6.719,2.0497,827.3537,7.1555,1.1256
109020102,8,8,6,1618.6514,192.8032,38.0129,8761.5,3091.9044,5.6241,2.0042,3.6379,9.0781,491.9801,8723.4871,5.4402,1.9102
304030199,8,8,8,34438.5773,26684.3799,316.6156,94333.3333,38140.3368,9.2026,2.2515,5.7577,11.4546,914.6221,94016.7178,5.6969,1.1075
109023199,8,8,7,535.4383,128.3297,4.0549,3048.9248,1037.6482,4.6672,2.1007,1.3999,8.0225,300.9082,3044.8699,6.6226,1.9379
304030401,8,8,8,36932.3838,26454.8784,380.0,130689.7861,43433.058,9.4724,1.9723,5.9402,11.7806,2869.7008,130309.7861,5.8404,1.176
304030402,8,8,6,52186.633,45457.1686,1156.0,152957.171,49359.1365,10.2277,1.5303,7.0527,11.9379,1482.7255,151801.171,4.8852,0.9458
108030601,8,8,8,2941.9688,344.9568,8.0,17906.3204,6183.0268,5.3182,2.9406,2.0794,9.7929,485.2237,17898.3204,7.7135,2.1017
